ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2002	20030236	2123	WILLIAMS GAS PIPELINE - TRANSCO	19570	HOUSTON	HARRIS	TX	P O BOX 1396	77251						AL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	17	0	10	0	0	0	0	0	10	0	27	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	10	10	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	27	27	0	17	0	0	0	0	0	10	0	0	0	10	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2/20/2003	3/4/2003	BR LANDES	7132152001	BILL R LANDES@WILLIAMS.COM	7132152687
Y	N	2002	20030059	1929	"NEW MEXICO NATURAL GAS, INC."	4604	ARLINGTON	TARRANT	TX	3615 W. PIONEER PKWY #D	76013						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/22/2003	1/28/2003	NATASHA WILLIAMS	8175480444	TASHA@NMNG.COM	8175489722
Y	N	2002	20030062	1932	KOCH HYDROCARBON COMPANY	1004	MEDFORD	GRANT	OK	PO BOX 29	73759						OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0	0	0	15	0	0	15	0	0	0	0	0	0	0	15	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/22/2003	1/29/2003	BOB AEBI	5083952377	BOB.AEBI@KOCHPIPELINE.COM	5803952933
Y	N	2002	20030224	2111	GEORGIA PACIFIC CORP	6345	CROSSETT	ASHLEY	AR	100 MILL SUPLY ROAD	71635	ATLANTA	FULTON	GA	133 PEACHTREE N.E	30303	AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	4	3	0	7	0	4	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/14/2003	3/4/2003	KEN CRAVEN 	8705678181	KECRAVEN@GAPAC.COM	
Y	N	2002	20030058	1928	SOUTH DAKOTA INTRASTATE PIPELINE CO.	30024	PIERRE	HUGHES	SD	1415 N AIRPORT RD	57501						SD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	178	0	178	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	153	0	0	0	178	0	25	153	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	178	0	0	0	0	0	0	0	178	0	178	0	0	0	0	0	0	0	173	2	3	0	178	173	2	3	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/23/2003	1/28/2003	ROBERT THOMPSON	6052240949	9WOODSSDIP@PFIRO.NET	6052241559
Y	N	2002	20030198	2082	UNOCAL ENERGY RESOURCE DIVISION	25172	CHUNCHULA	MOBILE	AL	12303 ROBERTS ROAD	36521						AL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	8	1	0	0	9	8	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/26/2003	2/26/2003	DANNY ROYBAL	2516793425	DANNY.ROYBAL@UNOCAL.COM	2516793418
Y	N	2002	20030547	2453	NORTHERN INDIANA PUBLIC SERVICE CO	13730	MERRILLVILLE	LAKE	IN	801 E 86TH AVENUE	46410						IN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	0	0	0	0	0	824	0	824	0	0	0	0	0	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	240	317	60	5	824	0	202	240	317	60	5	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	175	311	137	68	84	47	824	0	2	0	175	311	137	68	84	47	824	0	0	0	0	0	0	0	274	240	300	0	814	274	240	300	0	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3/13/2003	3/25/2003	SHAWN L. PATTERSON	2196475007	SPATTERSON@NISOURCE.COM	2196474799
Y	N	2002	20030381	2276	"AUSTELL NATURAL GAS SYSTEM, CITY OF"	909	AUSTELL	COBB	GA	5997 HUTCHESON DR	30106						GA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/25/2003	3/19/2003	MIKE MELTON	7709481841	MIKEAGS2001@YAHOO.COM	7707321132
Y	N	2002	20030561	2467	LKL GATHERING INC	31063	TULSA	TULSA	OK	"15 W. 6TH STREET, SUITE 1206"	74119						AR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0.42	0	0.42	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0.42	0	0	0.42	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0.42	0	0	0	0	0	0	0	0.42	0	0.42	0	0	0	0	0	0	0	0.42	0	0	0	0.42	0.42	0	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/13/2003	3/25/2003	LARRY E. MCWATTERS	4055562404	LARRY.MCWATTERS@CENTERPOINTENRGY.COM	4055562416
Y	N	2002	20030562	2468	OZARK GAS GATHERING LLC 	31219	FORT SMITH	SEBASTIAN	AR	7200 SOUTH HWY. 45	72916	OKLAHOMA CITY	OKLAHOMA	OK	515 CENTRAL PARK DRIVE SUITE 600	73105	AR	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	13	0	0	12	0	1	0	13	0	0	0	0	0	12	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/13/2003	3/25/2003	JOEY ROCKETT	4055584692	ROCKETJD@OGE.COM	4055576827
Y	N	2002	20030396	2291	PG ENERGY	15259	WILKES-BARRE	LUZERNE	PA	ONE PEI CENTER	18711						PA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	29	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	29	0	0	0	29	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12	8	29	0	0	0	0	9	0	0	12	8	29	0	0	0	0	0	0	0	21	0	8	0	29	21	0	8	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/28/2003	3/20/2003	ANTHONY DECESARIS	5708298870	DECESARIS@PGENERGY.COM	5708298692
Y	N	2002	20030578	2484	MONTANA - DAKOTA UTILITIES CO	12684	BISMARCK	BURLEIGH	ND	400 NORTH FOURTH STREET	58501						ND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/13/2003	3/25/2003	LADONNA EMINETH	7012227924	LADONNA.EMINETH@MDU.COM	7012227853
Y	N	2002	20030582	2488	GREAT PLAINS NATURAL GAS CO	6690	FERGUS FALLS	OTTER TAIL	MN	105 W. LINCOLN AVE.	56537						ND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/13/2003	3/25/2003	LADONNA EMINETH	7012227924	LADONNA.EMINETH@MDU.COM	7012227853
Y	N	2002	20030583	2489	UNITED STATES GYPSUM CO	20236	EMPIRE	WASHOE	NV	HIGHWAY 447 NORTH	89405						NV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	38	38	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	38	0	0	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	38	0	0	0	0	0	0	0	38	0	38	0	0	0	0	0	0	0	0	0	38	0	38	0	0	38	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/13/2003	3/25/2003	DAVID CARTER	7755572212	DCARTER@USG.COM	7755572341
Y	N	2002	20030011	1881	TEXAS PETROCHEMICALS CORP	19319	HOUSTON	HARRIS	TX	8600 PARK PLACE BLVD	77017						TX	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	11	0	11	0	0	0	0	10	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	11	0	11	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/27/2003	1/27/2003	JIM HIRT	7164756005	JHIRT@TXPETROCHEM.COM	7134757733
Y	N	2002	20030436	2336	MICHIGAN GAS UTILITIES CO	12420	MONROE	MONROE	MI	899 S. TELEGRAPH ROAD	48161						MI	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	218	0	220	0	0	0	0	0	220	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	11	163	44	0	0	218	0	13	163	44	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	43	74	70	7	24	0	218	0	0	0	43	74	72	7	24	0	220	0	0	2	0	0	0	2	86	83	49	0	218	88	83	49	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3/7/2003	3/21/2003	EDWIN M HATTER	4022212546	EDHATTER@AQUILA.COM	4022212211
Y	N	2002	20030447	2348	CHEVRON PIPELINE CO	2731	HOUSTON	HARRIS 	TX	2811 HAYES RD	77082						LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	177	0	24	0	0	0	0	0	24	0	201	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	177	0	0	18	6	0	0	24	0	0	18	183	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	77	0	12	11	177	0	0	0	0	3	21	0	0	0	24	0	0	0	0	80	98	0	12	11	201	0	177	0	0	0	0	0	6	18	0	0	24	183	18	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/21/2003	3/21/2003	J. R. BURKE	2815963569	RBURKE@CHEVRONTEXACO.COM	2815963626
Y	N	2002	20030448	2349	"SOUTHERN MISSOURI GAS COMPANY, L.P."	30992	MOUNTAIN GROVE	WRIGHT	MO	301 E 17TH STREET	65711	MOUNTAIN GROVE	WRIGHT	MO	PO BOX 847	65711	MO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	124	0	124	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	100	0	0	0	124	0	24	100	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	124	0	0	0	0	0	0	0	124	0	124	0	0	0	0	0	0	0	97	12	15	0	124	97	12	15	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/7/2003	3/21/2003	MARTIN MALKOWSKI	4179267533	SMGC1@FIDMAIL.COM	4179267533
Y	N	2002	20030456	2358	NORTH SHORE GAS CO	13660	WAUKEGAN	LAKE	IL	3001 W. GRAND AVE	60085						IL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	95	0	95	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	42	27	14	95	0	0	12	42	27	14	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	13	7	30	12	95	0	0	0	0	33	13	7	30	12	95	0	0	0	0	0	0	0	0	0	95	0	95	0	0	95	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/10/2003	3/21/2003	GLORIA A GREV	3122404740	G. GREV@PECORP.COM	3122404765
Y	N	2002	20030460	2362	WILLIAMS PIPE LINE COMPANY	22610	TULSA	TULSA	OK	"ONE WILLIAMS CENTER, PO BOX 21628"	741211628						IA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27	0	0	0	0	0	6.27	0	6.27	0	0	0	0	0	6.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27	0	0	0	6.27	0	0	6.27	0	0	0	6.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27	0	0	0	0	6.27	0	0	0	0	6.27	0	0	0	0	6.27	0	0	0	0	0	0	0	5.61	0.658	0.001	0	6.269	5.61	0.658	0.001	0	6.269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/10/2003	3/21/2003	KENNETH L LYBARGER	9185730350	KENNETH.LYBARGER@WILLIAMS.COM	9185730350
Y	N	2002	20030043	1913	KNG ENERGY INC	30930	FINDLAY	HANCOCK	OH	1700 WESTFIELD DRIVE	45840						OH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	182	0	182	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	129	0	0	182	0	0	53	129	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	27	108	11	1	0	182	0	0	35	0	27	108	11	1	0	182	0	0	0	0	0	0	0	0	123	59	0	182	0	123	59	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1/22/2003	1/28/2003	KAY NARTKER	4194243427	KNARTKER@KNGENERGY.COM	4194243309
Y	N	2002	20030045	1915	PIONEER NATURAL GAS CO	15602	PAWNEE	BEE	TX	P.O.BOX 585 CR136	78145	IRVING	DALLAS	TX	5205 N OCONNOR BLVD	75039	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	6	0	1	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	6	0	0	0	0	0	1	0	5	0	6	0	0	0	0	0	0	0	6	0	0	0	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/22/2003	1/28/2003	BOB PATTON	3614567201	PATTONR@PIONEERNRC.COM	3614567207
Y	N	2002	20030047	1917	CITY OF EAGLE MOUNTAIN	31542	EAGLE MOUNTAIN	UTAH	UT	1680 E HERITAGE DR	84043						UT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	6	0	0	0	6	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/22/2003	1/28/2003	JERRY KERLEY	8017892860	JERRY_KERLEY@HOTMAIL.COM	8017895997
Y	N	2002	20030049	1919	"MIDWEST GRAIN PIPELINE, INC."	30059	ATCHISON	ATCHISON	KS	1300 MAIN ST	66002						KS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	20	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	15	0	3	2	20	15	0	3	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/22/2003	1/28/2003	THEODORE F PELTZER	9133605234	TEDP@MGPINGREDIENTS.COM	9133678950
Y	N	2002	20030485	2390	IROQUOIS GAS CORP	8310	SHELTON	FAIRFIELD	CT	"ONE CORPORATE DRIVE, SUITE 600"	06484						CT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	16	0	53	0	0	0	0	0	53	0	69	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	16	0	0	0	2	51	0	53	0	0	0	2	67	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	16	0	0	0	0	0	0	0	53	0	53	0	0	0	0	0	0	0	69	0	69	0	16	0	0	0	0	0	12	15	26	0	53	28	15	26	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/12/2003	3/24/2003	BRIAN WOLF	2039447021	BRIAN_WOLF@IROQUOIS.COM	2039257213
