ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2005	20061138	8478	EXXONMOBIL OIL CORP.	26134	CERRITOS	LOS ANGELES	CA	12851 EAST 166TH STREET	90703-2103						CA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/28/2006	4/13/2006	"M.H. ADAMS, PIPELINE SAFETY ADVISOR"	7136563926	M.H.ADAMS@EXXONMOBIL.COM	7136568232
Y	N	2005	20061311	8653	SOUTHERN NATURAL GAS COMPANY	18516	HOUSTON	HARRIS	TX	1001 LOUISIANA	77002						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	32	0	32	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2	0	0	32	0	0	30	2	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	10	0	32	0	0	0	0	0	0	22	10	0	32	0	0	0	0	0	0	0	29	3	0	0	32	29	3	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2006	4/24/2006	MARTIN MELCHOR SR. APPLIED SYSTEMS ANALYST	7134206180	MARTIN.MELCHOR@ELPASO.COM	7134205649
Y	N	2005	20061312	8654	BEAR CREEK STORAGE COMPANY	1217	BIRMINGHAM	JEFFERSON	AL	"1900 5TH AVE NORTH,  ROOM 2332"	35203						LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	25	0	25	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	25	0	0	14	11	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	25	0	0	0	0	0	0	25	0	0	25	0	0	0	0	0	0	0	25	0	0	0	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2006	4/24/2006	MARTIN MELCHOR SR. APPLIED SYSTEMS ANALYST	7134206180	MARTIN.MELCHOR@ELPASO.COM	7134205649
N	Y	2005	20060035	8885	WEST BAY EXPLORATION CO	22368	FOWLERVILLE	LIVINGSTON	MI	5555 HOGBACK RD	48836	TRAVERSE CITY	LEELANAU	MI	13685 S. WEST BAY SHORE SUITE 200	49684	MI	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	11	0	0	0	0	0	0	0	0	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	11	0	0	0	5	6	0	11	0	0	0	0	0	0	5	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/9/2006	7/5/2006	JOLINE DORER	5172234011	JOLINE@CABLESPEED.COM	
Y	N	2005	20061142	8482	MAGELLAN PIPELINE COMPANY	22610	TULSA	TULSA	OK	ONE WILLIAMS CENTER P.O. BOX 22186	74121						KS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.344	0	0	0	0	0	2.344	0	2.344	0	0	0	0	0	2.344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.344	0	0	0	0	2.344	0	2.344	0	0	0	0	2.344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.344	0	0	0	0	2.344	0	0	0	0	2.344	0	0	0	0	2.344	0	0	0	0	0	0	0	2.344	0	0	0	2.344	2.344	0	0	0	2.344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/28/2006	4/13/2006	"DEAUNDRA CHANCELLOR, COMPLIANCE COORDINATOR"	9185747386	DEAUNDRA.CHANCELLOR@MAGELLANLP.COM	9185747246
Y	N	2005	20061322	8664	ONEOK FIELD SERVICES - CHENEY SYSTEM	30629	PRATT	PRATT	KS	30317 N. U.S. HWY 281 	67124	TULSA	TULSA	OK	100 W 5TH P.O. BOX 871	74102-4298	KS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	4	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/20/2006	4/25/2006	HARVEY ROTRAMEL JR. ES&H COORDINATOR	6206729425	HROTRAMEL@ONEOK.COM	6206726269
Y	N	2005	20061152	8492	CENTER POINT ENERGY ENTEX	4499	HOUSTON	HARRIS	TX	P.O. BOX 2628	77252						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2006	4/14/2006	"AUSTINA MATTHIAS, DISTRIBUTION DESIGNER"	7132075704	AUSTINA.MATTHIAS@CENTERPOINTENERGY.COM	7132075710
Y	N	2005	20061158	8498	SEMCO ENERGY GAS CO. 	18472	PORT HURON	ST. CLAIR	MI	1411 THIRD STREET	48060						MI	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	70	0	72	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	20	50	0	0	70	0	0	22	50	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	22	38	2	8	0	0	70	0	0	0	22	38	2	8	2	0	72	0	0	0	0	2	0	2	0	0	70	0	70	0	0	72	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/21/2006	4/17/2006	"RAYMOND M.THOMPSON, CODES AND STANDARDS ANALYST"	8108874108	RAYMOND.THOMPSON@SEMCOENERGY.COM	8108874233
Y	N	2005	20061161	8501	TENNESSEE GAS PIPELINE COMPANY	19160	HOUSTON	HARRIS	TX	1001 LOUISIANA	77002						OH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875	0	0	0	0	0	875	0	875	0	0	0	0	0	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	655	217	875	0	0	0	3	655	217	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	222	8	1	8	4	875	0	0	0	632	222	8	1	8	4	875	0	0	0	0	0	0	0	707	160	8	0	875	707	160	8	0	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/13/2006	4/17/2006	MARTIN MELCHOR SR. APPLIED SYSTEMS ANALYST	7134206180	MARTIN.MELCHOR@ELPASO.COM	7134205649
Y	N	2005	20061171	8511	ATLANTA GAS LIGHT CO 	792	ATLANTA	FULTON	GA	P.O. BOX 4569	30302	ATLANTA	FULTON	GA	10 PEACHTREE PLACE NE	30309	GA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1011	0	23	0	0	0	1034	0	1011	0	23	0	0	0	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	171	700	127	21	1034	0	15	171	700	127	21	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	19	0	33	143	42	237	143	111	1034	306	19	0	33	143	42	237	143	111	1034	0	0	0	0	0	0	0	386	299	346	3	1034	386	299	346	3	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3/13/2006	4/17/2006	"SCOTT CRIDER, ENGINEER"	4045844697	SCRIDER@AGLRESOURCES.COM	4045844807
Y	N	2005	20061468	8915	UNITED STATES GYPSUM CO.	20236	CHICAGO	COOK	IL	125 SOUTH FRANKLIN STREET	60606-4678						OR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	13	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	12	1	0	0	13	12	1	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/19/2006	7/19/2006	THOMAS RO	3126063829	TRO@USG.COM	3126063890
N	Y	2005	20060202	9625	SOUTH CAROLINA ELECTRIC & GAS CO	18408	COLUMBIA	RICHLAND	SC	1426 MAIN STREET MAIL CODE 104	29201	COLUMBIA	RICHLAND	SC	1426 MAIN STREET MAIL CODE 104	29201	SC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	27	0	27	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	27	0	0	11	16	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11	5	0	27	0	0	0	11	0	0	11	5	0	27	0	0	0	0	0	0	0	6	0	21	0	27	6	0	21	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/10/2006	2/2/2007	BERNIE FUSSELL	8032178028	BFUSSELL@SCANA.COM	8039337269
Y	N	2005	20061409	8754	TARGA INTRASTATE PIPELINE LLC	30748	BRECKENRIDGE	STEPHENS	TX	PO BOX 911	76424	HOUSTON	HARRIS	TX	"1000 LOUISIANA, SUITE 4700"	77002	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	20	0	0	0	0	0	42	22	20	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	42	0	0	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	23	0	42	0	0	0	0	0	0	19	23	0	42	0	0	0	0	0	0	0	42	0	0	0	42	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2006	5/4/2006	LARRY N. CLARKSON	2545597533	LCLARKSON@TARGARESOURCES.COM	7135841437
N	Y	2005	20061022	12025	ARCHER DANIALS MIDLAND	31662	CLINTON	CLINTON	IA	1251 BEAVER CHANNEL PARKWAY	52732	DECATUR	 	IL	4666 E. FARIES PARKWAY	62526	IA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/27/2006	1/30/2008	GLEN MILLER	5632411612	GLEN_MILLER@ADMWORLD.COM	5362446538
Y	N	2005	20081456	13499	ALERT OIL & GAS CO INC	250	PIKEVILLE	PIKE	KY	P.O. BOX 3456	41501						KY	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	5	0	5	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/25/2008	4/29/2008	"W. BRADFORD BARKER, PSC"	6064783900	BRADBCPA@MIKROTEC.COM	6064783903
Y	N	2005	20060244	7484	DUKE ENERGY FIELD SERVICES	31130	DENVER	DENVER	CO	"370 17TH STREET, SUITE 2500"	80202						KS	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	74	0	122	0	0	0	0	0	122	0	0	0	0	0	0	0	0	1	0	47	0	0	48	0	0	0	0	0	0	0	0	0	31	43	0	0	74	0	1	31	90	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	30	74	0	0	0	0	0	0	44	48	30	122	0	0	48	0	0	0	48	74	0	0	0	74	122	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2006	2/15/2006	DAVID BOHN	3036051992	DRBOHN@DUKE-ENERGY.COM	3036051992
Y	N	2005	20060411	7665	CORNING MUNICIPAL UTILITIES	2796	CORNING	ADAMS	IA	501 BENTON AVENUE	50841						IA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/14/2006	3/1/2006	"ROBERT CLINE, GEN. MANAGER"	6413223920		
N	Y	2005	20060402	7668	KN RETAIL LINES	10030	LAKEWOOD	JEFFERSON	CO	370 VAN GORDON STREET	80228						WY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	1	0	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/28/2006	3/1/2006	JIM FITZ	3075324029	JIM_FITZ@KINDERMORGAN.COM	3039843133
Y	N	2005	20060085	7307	THORP PETROLEUM CORPORATION	31791	HOUSTON	HARRIS	TX	"1001 MCKINNEY, SUITE 2200"	77002						TX	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	3	0	3	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/19/2006	1/19/2006	ROBERT WHITWORTH	7137590556	RWHITWORTH@THORPPETROLEUM.COM	7137591376
Y	N	2005	20060091	7314	TUSCARORA GAS TRANSMISSION COMPANY	30838	RENO	WASHOE	NV	"1140 FINANCIAL BLVD., SUITE 900"	89502	RENO	WASHOE	NV	"1140 FINANCIAL BLVD., SUITE 900"	89502	OR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78	0	0	0	0	0	9.78	0	9.78	0	0	0	0	0	9.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16	0	2.62	0	0	9.78	0	7.16	0	2.62	0	0	9.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78	0	9.78	0	0	0	0	0	0	0	9.78	0	9.78	0	0	0	0	0	0	0	9.78	0	0	0	9.78	9.78	0	0	0	9.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/19/2006	1/19/2006	PAUL C. BECK	7758343960	PBECK@TUSCARORAGAS.COM	7758343886
Y	N	2005	20060093	7316	TUSCARORA GAS TRANSMISSION COMPANY	30838	RENO	WASHOE	NV	"1140 FINANCIAL BLVD., SUITE 900"	89502	RENO	WASHOE	NV	"1140 FINANCIAL BLVD., SUITE 900"	89502	NV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.87	0	0	0	0	0	106.87	0	106.87	0	0	0	0	0	106.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.77	80.1	0	0	106.87	0	0	26.77	80.1	0	0	106.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.94	25.93	106.87	0	0	0	0	0	0	0	80.94	25.93	106.87	0	0	0	0	0	0	0	93.87	11.62	1.38	0	106.87	93.87	11.62	1.38	0	106.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1/19/2006	1/19/2006	PAUL C. BECK	7758343960	PBECK@TUSCARORAGAS.COM	7758343886
Y	N	2005	20060247	7487	DUKE ENERGY FIELD SERVICES	31130	DENVER	DENVER	CO	"370 17TH STREET, SUITE 2500"	80202						WY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	135	0	135	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	45	0	0	135	0	0	90	45	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	135	0	0	0	0	0	135	0	0	0	135	0	0	0	0	0	0	0	135	0	0	0	135	135	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2006	2/15/2006	DAVID BOHN	3036051992	DRBOHN@DUKE-ENERGY.COM	3036052235
Y	N	2005	20060248	7488	ETHANOL 2000 LLP-NW GAS CONTRACTED	32046	MAPLETON	BLUE EARTH	MN	PO BOX 721	56065-0721	BINGHAM LAKE	COTTONWOOD	MN	40212  510TH  AVE	56118	MN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0.6	0	0.6	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0.6	0	0.6	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0.6	0	0	0	0	0	0	0	0.6	0	0.6	0	0	0	0	0	0	0	0.6	0	0	0	0.6	0.6	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/15/2006	2/15/2006	CHERI LANDSTEINER	5075244103	CHERI@NWNGAS.COM	5075244104
Y	N	2005	20060255	7495	ENTERPRISE PRODUCTS OPERATING L.P.	31618	HOUSTON	HARRIS	TX	2727 NORTH LOOP WEST	77008 1037	HOUSTON	HARRIS	TX	2727 NORTH LOOP WEST	77008 1037	OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2/16/2006	2/16/2006	JOEL E. KOHLER	2256752507	JKOHLER@EPROD.COM	2256758847
