ORIGINAL	SUPPLEMENT	YR	RPTID	TR_SUP_ID	NAME	OPERATOR_ID	OFCITY	OFCOUNTY	OFSTATE	OFSTREET	OFZIP	HQCITY	HQCOUNTY	HQSTATE	HQSTREET	HQZIP	STOP	B1GOFF_1	B1GOFF_2	B1GOFF_3	B1GOFF_4	B1GOFF_5	B1GOFF_6	B1GOFF_7	B1GOFF_T	B1GON_1	B1GON_2	B1GON_3	B1GON_4	B1GON_5	B1GON_6	B1GON_7	B1GON_T	B1TOFF_1	B1TOFF_2	B1TOFF_3	B1TOFF_4	B1TOFF_5	B1TOFF_6	B1TOFF_7	B1TOFF_T	B1TON_1	B1TON_2	B1TON_3	B1TON_4	B1TON_5	B1TON_6	B1TON_7	B1TON_T	B1TOTAL_1	B1TOTAL_2	B1TOTAL_3	B1TOTAL_4	B1TOTAL_5	B1TOTAL_6	B1TOTAL_7	B1TOTAL_T	B2GOFF_1	B2GOFF_2	B2GOFF_3	B2GOFF_4	B2GOFF_5	B2GOFF_6	B2GOFF_T	B2GON_1	B2GON_2	B2GON_3	B2GON_4	B2GON_5	B2GON_6	B2GON_T	B2TOFF_1	B2TOFF_2	B2TOFF_3	B2TOFF_4	B2TOFF_5	B2TOFF_6	B2TOFF_T	B2TON_1	B2TON_2	B2TON_3	B2TON_4	B2TON_5	B2TON_6	B2TON_T	B2TOTAL_1	B2TOTAL_2	B2TOTAL_3	B2TOTAL_4	B2TOTAL_5	B2TOTAL_6	B2TOTAL_T	B3GOFF_1	B3GOFF_2	B3GOFF_3	B3GOFF_4	B3GOFF_5	B3GOFF_6	B3GOFF_7	B3GOFF_8	B3GOFF_9	B3GOFF_T	B3GON_1	B3GON_2	B3GON_3	B3GON_4	B3GON_5	B3GON_6	B3GON_7	B3GON_8	B3GON_9	B3GON_T	B3TOFF_1	B3TOFF_2	B3TOFF_3	B3TOFF_4	B3TOFF_5	B3TOFF_6	B3TOFF_7	B3TOFF_8	B3TOFF_9	B3TOFF_T	B3TON_1	B3TON_2	B3TON_3	B3TON_4	B3TON_5	B3TON_6	B3TON_7	B3TON_8	B3TON_9	B3TON_T	B3TOTAL_1	B3TOTAL_2	B3TOTAL_3	B3TOTAL_4	B3TOTAL_5	B3TOTAL_6	B3TOTAL_7	B3TOTAL_8	B3TOTAL_9	B3TOTAL_T	B4GOFF	B4TOFF	B4GON_1	B4GON_2	B4GON_3	B4GON_4	B4GON_T	B4TON_1	B4TON_2	B4TON_3	B4TON_4	B4TON_T	B4TOTAL_1	B4TOTAL_2	B4TOTAL_3	B4TOTAL_4	B4TOTAL_T	CGC1	CGC2	CGE1	CGE2	CGEO1	CGEO2	CGMW1	CGMW2	CGNF1	CGNF2	CGO1	CGO2	CGOOF1	CGOOF2	CTC1	CTC2	CTE1	CTE2	CTEO1	CTEO2	CTMW1	CTMW2	CTNF1	CTNF2	CTO1	CTO2	CTOOF1	CTOOF2	DGOFF	DGON	DGOUT	DTOFF	DTON	DTOUT	KNLKG	KNLKT	DOR	DOE	PNAME	PHONE	PEMAIL	PFAX
Y	N	2001	20020942	1051	MERRION OIL AND GAS	31106	FARMINGTON	SAN JUAN	NM	610 REILLY AVENUE	87401						NM	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	7	0	0	0	0	7	0	7	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/3/2002	4/19/2002	missing	9999999999		
Y	N	2001	20020950	1059	"RICHARDSON, SID CARBON & GAS CO"	17321	FORT WORTH	TARRANT	TX	201 MAIN STREET #3000	76102						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	39	0	39	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	24	0	0	39	0	0	15	24	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	4	17	8	39	0	0	0	0	3	7	4	17	8	39	0	0	0	0	0	0	0	39	0	0	0	39	39	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/21/2002	4/19/2002	ROBERT L GAWLIK	8173908685	RLGAWLIK@SIDRICH.COM	8173397394
Y	N	2001	20020519	599	SPECTRUM FIELD SERVICES INC	31492	VELMA	STEPHENS	OK	PO BOX 610	73491	TULSA	TULSA	OK	"6846 CANTON ST., SUITE 200"	74136	TX	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	1	0	9	0	0	8	1	0	0	9	0	0	0	0	0	8	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2002	4/9/2002	JAMES BRANSCUM	5802762322	SPECTRUM@NETANYWHERE.NET	5802765687
Y	N	2001	20020498	578	"MARITIMES & NORTHEAST PIPELINE, LLC"	31335	HOUSTON	HARRIS                   	TX	5400 WESTHEIMER COURT	770565310						NH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	33	0	33	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	33	0	0	0	1	0	32	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	33	0	0	0	0	0	0	0	33	0	33	0	0	0	0	0	0	0	0	10	23	0	33	0	10	23	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2002	4/9/2002	CHRISTI L. CARLSON	7136276389	CLCARLSON@DUKE-ENERGY.COM	7136276350
Y	N	2001	20020951	1060	KEYSPAN GAS EAST CORP	11713	HICKSVILLE	NASSAU	NY	175 EAST OLD COUNTRY ROAD	11801						NY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	126	0	126	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	28	12	126	0	0	0	86	28	12	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	16	4	3	54	3	126	0	0	0	46	16	4	3	54	3	126	0	0	0	0	0	0	0	0	0	0	126	126	0	0	0	126	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/25/2002	4/19/2002	SAADAT KHAN	5165454570	SKHAN@KEYSPANENERGY.COM	
Y	N	2001	20020958	1067	NORTH COAST ENERGY INC	31593	RAVENSWOOD	JACKSON	WV	PO BOX 8	26164						WV	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	19	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	5	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	5	0	19	0	0	0	0	19	0	19	0	0	0	0	0	0	0	19	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/1/2002	4/19/2002	FORREST THOMAS	3042735371	FTHOMAS@NORTHCOASTENERGY.COM	3042735379
Y	N	2001	20020730	834	CONSUMERS POWER CO	2748	JACKSON	JACKSON	MI	"1955 WEST PARNALL ROAD, JSC-200B"	49201	JACKSON	JACKSON	MI	212 WEST MICHIGAN AVENUE	49201	MI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1715	0	0	0	0	0	1720	5	1715	0	0	0	0	0	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	475	683	365	150	1720	0	47	475	683	365	150	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	142	341	825	291	15	58	8	1720	0	40	142	341	825	291	15	58	8	1720	0	0	0	0	0	0	0	974	200	528	18	1720	974	200	528	18	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/22/2002	4/16/2002	WAYNE J. DEVRIES 	5177881201	WJDEVRIES@CMSENERGY.COM	5177885884
Y	N	2001	20020506	586	"LAGRANGE GAS DEPT, CITY OF"	11080	LA GRANGE	TROUP	GA	303 LUKKEN IND. DR. WEST	30240	LA GRANGE	TROUP	GA	P.O. BOX 430	30241	GA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	35	0	35	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	35	0	0	0	35	0	0	0	0	0	35	0	0	0	0	0	0	0	0	34	1	0	35	0	34	1	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/18/2002	4/9/2002	BENJIE DUKES	7068832130	BDUKES@LAGRANGE.NET	7068832134
Y	N	2001	20020507	587	WISCONSIN PUBLIC SERVICE CORP	22791	GREEN BAY	BROWN	WI	700 NORTH ADAMS STREET	54301						WI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	167	0	167	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	66	8	0	0	167	0	93	66	8	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	14	5	35	0	167	0	0	0	0	113	14	5	35	0	167	0	0	0	0	0	0	0	0	157	10	0	167	0	157	10	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2002	4/9/2002	DAVE VAN DEN ELZEN 	9204331046	DVANDEN@WPSR.COM	9204331360
Y	N	2001	20021154	1265	SCISSORTAIL ENERGY LLC	31472	STROUD	LINCOLN	OK	222 S. ALLIED ROAD	74079	TULSA	TULSA	OK	624 S BOSTON #800	74119	OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/17/2002	5/2/2002	LEE FIEGENER	9189680422	LFIEGENER@SCISSORTAILENERGY.COM	9189680428
Y	N	2001	20020702	804	TEXAS NATURAL GAS CO	19310	CROWELL	FOARD	TX	106 SOUTH FIRST STREET	79227	FORT WORTH	TARRANT	TX	1322 ELECTRIC SERVICE BLDG.	76102	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	11	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	11	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/21/2002	4/16/2002	R.E. CULBERTSON	8173329493		8173329493
Y	N	2001	20020712	815	NORTHERN PLAINS NATURAL GAS CO (ENRON)	13769	OMAHA	DOUGLAS	NE	1111 SOUTH 103RD STREET	68124						SD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	182	0	182	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	182	0	0	0	0	0	182	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	182	0	0	0	0	0	0	182	0	0	182	0	0	0	0	0	0	0	182	0	0	0	182	182	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/18/2002	4/16/2002	SCOTT SWANSON	4023987111	SCOTT.SWANSON@BORDER.COM	4023987122
Y	N	2001	20020491	571	ALGONQUIN GAS TRANSMISSION CO (DUKE)	288	HOUSTON	HARRIS	TX	5400 WESTHEIMER COURT	77056						CT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	383	0	383	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	79	82	103	116	383	0	3	79	82	103	116	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	261	0	0	20	2	383	0	0	0	100	261	0	0	20	2	383	0	0	0	0	0	0	0	62	149	172	0	383	62	149	172	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2002	4/9/2002	CHRISTI L. CARLSON	7136276389	CLCARLSON@DUKE-ENERGY.COM	7136276350
Y	N	2001	20020497	577	"MARITIMES & NORTHEAST PIPELINE, LLC"	31335	HOUSTON	HARRIS                   	TX	5400 WESTHEIMER COURT	770565310						ME	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	267	0	267	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	207	55	267	0	0	0	5	207	55	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	267	0	0	0	0	0	0	0	267	0	267	0	0	0	0	0	0	0	165	66	36	0	267	165	66	36	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2002	4/9/2002	CHRISTI L. CARLSON	7136276389	CLCARLSON@DUKE-ENERGY.COM	7136276350
Y	N	2001	20021143	1252	INTERSTATE POWER CO	8170	MADISON	DANE	WI	"222 W. WASHINGTON AVE., P.O. BOX 192"	537010192	MADISON	DANE	WI	"4902 N. BILTMORE LANE, P.O. BOX 7707"	537071007	IA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	8	0	0	4	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	0	0	8	0	0	0	4	3	0	1	0	0	8	0	0	0	0	0	0	0	8	0	0	0	8	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/28/2002	4/24/2002	ROSANNE ROGERS LATSCH	6082525540	ROSANNELATSCH@ALLIANTENERGY.COM	6082523404
Y	N	2001	20021147	1258	"WESTERN GAS RESOURCES, INC"	22465	DENVER	ADAMS	CO	12200 N PECO ST	80234						TX	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	116	0	0	0	0	0	0	0	0	50	54	12	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	54	12	0	0	116	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	116	0	0	58	19	39	0	116	0	0	0	0	0	58	19	39	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/24/2002	5/2/2002	Sally Dignan	3034525603	sdignan@westerngas.com	3032526240
Y	N	2001	20021151	1262	EL PASO NATURAL GAS CO	4280	EL PASO	EL PASO	TX	8645 RAILROAD DRIVE	79904						AZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	2	3	0	14	0	2	7	2	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	0	0	3	14	0	0	0	8	2	1	0	0	3	14	0	0	0	0	0	0	0	11	0	3	0	14	11	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4/26/2002	5/2/2002	RICHARD FAVILA	9155873771	RICHARD.FAVILA@ELPASO.COM	9155873706
Y	N	2001	20021130	1239	WILLIAMS GAS PIPELINE - TEXAS GAS 	19270	OWENSBORO	DAVIESS	KY	3800 FRDERICA STREET	42301						IN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	723	0	0	0	0	0	723	0	723	0	0	0	0	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	60	535	87	24	723	0	17	60	535	87	24	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	67	46	158	161	39	206	9	22	723	15	67	46	158	161	39	206	9	22	723	0	0	0	0	0	0	0	648	52	23	0	723	648	52	23	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3/28/2002 0:00	4/23/2002	SHEILA L. DUNBAR	2706886962	SHEILA.L.DUNBAR@WILLIAMS.COM	2706886962
Y	N	2001	20020670	771	NEWMONT GOLD COMPANY	30052	CARLIN	EUREKA                   	NV	PO BOX 669	89822	DENVER	DENVER	CO	1700 LINCOLN STREET	80203	NV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	28	0	28	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	0	0	28	0	0	22	6	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	0	28	0	0	0	0	0	0	22	6	0	28	0	0	0	0	0	0	0	0	28	0	0	28	0	28	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/19/2002	4/15/2002	WILLIAM R MALONE	7757784734	WMAL1@NEVEADA.NEWMONT.COM	7757782813
Y	N	2001	20020671	772	SIERRA PACIFIC POWER CO	18308	RENO	WASHOE	NV	P O BOX 10100	89520-0024						NV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	9	0	0	0	0	0	0	0	6	3	9	0	0	0	0	0	0	0	0	0	6	3	9	0	0	6	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/19/2002	4/15/2002	HOWARD BEGBIE	7758344438	HBEGBIE@SPPC.COM	7758345718
Y	N	2001	20020874	982	WESTERN GAS INTERSTATE CO	22462	MIDLAND	MIDLAND	TX	211 N COLORADO	79701						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	49	0	0	0	0	0	85	36	49	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	48	0	0	0	85	0	37	48	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	20	21	6	2	0	85	0	36	0	0	20	21	6	2	0	85	0	0	0	0	0	0	0	82	0	3	0	85	82	0	3	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/25/2002	4/18/2002	RICHARD D. HATCHETT	9156826311	RHATCHETT@WESTTEXASGAS.COM	9156824024
Y	N	2001	20020676	777	"FULTON, CITY OF"	5670	FULTON	CALLAWAY	MO	1024 WESTMINSTER AVE	65251						MO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	16	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	14	1	1	0	16	14	1	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/18/2002	4/15/2002	DALE TATE	5736425397	MR_TATE@HOTMAIL.COM	5736425956
Y	N	2001	20020679	780	MISSOURI GAS CO	31486	ST PETERS	ST CHARLES	MO	110 ALGANA COURT	63376						MO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	112	0	112	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	112	0	112	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	112	0	0	0	0	0	0	0	112	0	112	0	0	0	0	0	0	0	52	56	4	0	112	52	56	4	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/18/2002	4/15/2002	DAN KLEIN	8167377916		
Y	N	2001	20020473	553	"WESTGAS INTERSTATE, INC"	22410	DENVER	DENVER	CO	1123 W 3RD AVE ROOM 106	80223	DENVER	DENVER	CO	1225 17TH STREET	80202	CO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/15/2002	4/9/2002	ROBERT C. BLACKBURN	3035713890	BOB.BLACKBURN@XCELENERGY.COM	3038931758
Y	N	2001	20021124	1233	EXXON CO USA - NEW ORLEANS PRODUCTION ORGANIZATION	4904	NEW ORLEANS	ORLEANS	LA	1555 POYDRAS STREET	70112	HOUSTON	HARRIS	TX	P.O. BOX 2180	77001	AL	0	31	0	0	0	0	0	31	0	29	0	0	0	0	0	29	0	12	0	0	0	0	0	12	0	21	0	0	0	0	0	21	0	93	0	0	0	0	0	93	0	15	4	10	2	0	31	0	8	0	0	21	0	29	0	10	2	0	0	0	12	0	0	21	0	0	0	21	0	33	27	10	23	0	93	0	0	0	0	0	0	0	31	0	31	0	0	0	0	0	0	0	27	2	29	0	0	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	21	0	21	0	0	0	0	0	0	0	91	2	93	31	12	29	0	0	0	29	21	0	0	0	21	93	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3/26/2002	4/23/2002	WIL PORCHE	5045614809	WILBERT_J_PORCHE@EXXONMOBIL.COM	5045614222
