ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
Y	N	2005	20050236	1193	CRUDE OIL	19585	TERASEN PIPELINES (PUGET SOUND) CORP.	KINDER MORGAN CANADA INC.	1009 EAST SMITH ROAD	BELLINGHAM	WASHINGTON	WA	98226	"SUITE 2700, 300 5TH AVENUE SW"	CALGARY	ALBERTA		T2P5J2	0	0	0	64	0	64	0	0	0	0	0	0	52	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	N	0		0	0	0	0	0		0	0	0	0	0	1213765547	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	52	0	0	0	0	0		6/13/2006	6/13/2006	"YVANNA IRELAND, SENIOR PIPELINE ENGINEER"	4035146496	YVANNA_IRELAND@KINDERMORGAN.COM	4035146492
Y	N	2005	20050244	1201	HVLS	1845	"BUCKEYE PARTNERS, LP"		"5002 BUCKEYE ROAD, POI BOX 368"	EMMAUS	LEIGH	PA	18049	"5002 BUCKEYE ROAD, POI BOX 368"	EMMAUS	LEIGH	PA	18049	0	0	0	30	0	30	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0		0		0	0	0	0	0		0	0	0	0	0	0	6370650	6370650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/14/2006	6/14/2006	DONALD E HANKEY	4842324410	DHANKEY@BUCKEYE.COM	4842324545
Y	N	2005	20050245	1202	HVLS	18779	"SUNOCO, INC. (R&M)"	"SUNOCO, INC."	100 GREEN STREET	MARCUS HOOK	DELAWARE	PA	19061	"1818 MARKET STREET, MELLON BANK CENTER"	PHILADELPHIA	PHILADELPHIA	PA	19103	0	0	0	6	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2.4	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	6	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	0	3		0	LPG	2	0	0	0	2		0	0	0	0	0	0	24250893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	1.29	0	2.82	0.14	1.42	1.29	0	0	0		6/14/2006	6/14/2006	GARY E. WOODARD	6108591172	GEWOODARD@SUNOCOINC.COM	6108591956
N	Y	2005	20050044	3964	HVLS	31890	"PB ENERGY STORAGE SERVICES, INC"		2501 HOUSTON RIVER ROAD	WESTLAKE 	CALCASIEU	LA	70669	11757 KATY FWY SUITE 600	HOUSTON	HARRIS	TX	77079	0	0	0	137	0	137	0	0	1	0	1	0	90.32	0	90.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	132	0	0	0	138	0	0	0	0	132	0	0	0	132	0	0	0	6	0	0	0	0	6	0	0	0	6	132	0	0	0	138	0	138	0	0		0	N/A	0	0	0	0	0	N/A	0	0	0	0	0	0	871941680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0		3/16/2006	8/29/2008	LARRY KEPPLER	2815895853	KEPPLER@PBWORLD.COM	2815895865
Y	N	2005	20080093	4563	HVLS	31059	BASF CORPORATION		602 COPPER ROAD	FREEPORT	BRAZORIA	TX	77541	100 CAMPUS DRIVE	FLORHAM PARK	MORRIS	NJ	7932	0	0	0	8.7	0	8.7	0	0	0	0	0	0	5.1	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22	7.24	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0.24	7.24	0.34	0.12	8.7	0	0	0	0	0.24	7.24	0	0	7.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	7.24	0	0	7.48	0	8.46	0	0.24	N	0		0	0	0	0	0		0	0	0	0	0	0	511234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7	0	0	0	0	0	0	0	0	8.7	0	8.7	0	0	8.7	0	0	0		4/9/2005	4/10/2009	ROBERT FOX- STAFF ENGINEER	9794156655	ROBERT.FOX@BASF.COM	9794158218
N	Y	2005	20050430	6582	HVLS	31517	SOLUTIA INC		FM 2917 & SOLUTIA DRIVE	ALVIN	BRAZORIA	TX	775212	575 MARYVILLE CENTRE DRIVE	ST. LOUIS	SAINT LOUIS	MO	63141	0	0	0	92.893	0	92.893	0	0	0	0	0	0	92.893	0	92.893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.671	23.222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.893	0	0	0	0	92.893	0	0	0	92.893	0	0	0	0	92.893	0	0	0	0	0	0	0	0	0	0	0	0	92.893	0	0	0	0	92.893	0	92.893	0	0		0		0	0	0	0	0		0	0	0	0	0	0	57.994	23.236	34.899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.893	0	0	0	0	0		10/12/2006	4/16/2010	ROBERT NEIBERT PIPELINE MANAGER	2812284563	RANEIB@ASCENDMATERIALS.COM	
N	Y	2005	20090511	8964	HVLS	31982	"KOCH NITROGEN COMPANY, LLC"	"KOCH MINERAL SERVICES, LLC"	2415 VAIL AVENUE	GARNER	HANCOCK	IA	50438	4111 EAST 37TH STREET NORTH	WICHITA	SEDGWICK	KS	67201	0	0	0	0.128	0	0.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.021	0.004	0.007	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.018	0	0	0.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0.122	N	0	ANHYDROUS AMMONIA	1	0	0	0	1		0	0	0	0	0	0	136710	136710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9/23/2011	8/15/2013	WILLIAM MARSHALL	3168286824	WILLIAM.MARSHALL@KOCHIND.COM	
Y	N	2005	20050113	1045	PETROLEUM & REFINED PRODUCTS	32082	CENTER TERMINAL COMPANY-TOLEDO		2844 N. SUMMIT STREET	TOLEDO	LUCAS	OH	43611	600 MASON RIDGE CENTER DRIVE	ST. LOUIS		MO	63141	0	0	0	2	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		0	TYPE 3	0	1	0	0	1		0	0	0	0	0	0	0	0	1377818	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	1	0	1	0	0	0	0		5/19/2006	5/19/2006	DENNIS M. CROWN	3146823560	DCROWN@CENTEROIL.COM	3146823568
Y	N	2005	20050020	782	PETROLEUM & REFINED PRODUCTS	31580	"MAGELLAN TERMINALS HOLDING, L.P."		ONE WILLIAMS CENTER	TULSA	TULSA	OK	74172						0	0	0	6	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	6	0	0	0	0	3	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	1	0	3	0	0	0	4	0	0	0	6	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0		3/2/2006	3/2/2006	LOU ANN SMITH	9185747314	LOU.SMITH@MAGELLANLP.COM	9185747249
Y	N	2005	20050029	826	CRUDE OIL	31591	STONE ENERGY CORPORATION		625 EAST KALISTE SALOOM RD	LAFAYETTE	LAFAYETTE	LA	70508						0	0	0	32	28	4	0	0	0	0	0	0	8	8	0	0	20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	24	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0		0	CRUDE OIL	3	0	0	0	3		0	0	0	0	0	24116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	3	0	0	0	0	0	8	3	0	0	0	8	0	0	0		3/13/2006	3/13/2006	K.W. PRITCHETT	2813518801	KW@THECOMPGROUP.COM	2813518494
Y	N	2005	20050036	850	CRUDE OIL	2387	CITGO PIPELINE COMPANY	CITGO PETROLEUM	"6100 S. YALE, P.O. BOX 3758"	TULSA	TULSA	OK	74102	1293 ELDRIDGE PARKWAY	HOUSTON	HARRIS	TX	77077	0	0	0	65	0	65	0	0	0	0	0	0	56	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	1	64	0	0	0	0	0	65	0	1	64	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	1	64	0	0	0	0	0	65	0	65	0	0	N	0		0	0	0	0	0		0	0	0	0	0	2050921120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0		3/15/2006	3/15/2006	CARTER FAIRLESS	9184955342	CFAIRLE@CITGO.COM	9184954601
Y	N	2005	20050050	893	CRUDE OIL	26061	"DELEK PIPELINE TEXAS, INC."	DELEK US HOLDINGS	425 MCMURREY DR	TYLER	SMITH	TX	75702	"830 CRESCENT CENTRE, STE 300"	FRANKLIN	WILLIAMSON	TN	37067	27.3	0	27.3	36.6	0	36.6	0	0	0	0	0	0	11.8	0	11.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.9	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.6	0	0	7.5	0	3	0	0.8	63.9	52.6	0	0	0	0	0	0	0	52.6	0	0	0	0	0	0	0	0	0	52.6	0	0	0	0	0	0	0	52.6	0	28.4	0	35.5		0	CRUDE OIL	1	8	1	1	11		0	0	0	0	0	359602257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6	0	7	7	0	0	0	0	0	24.6	7	0	0	24.6	0	0	0	0		3/7/2006	3/30/2006	LESTER S KEITH	9035793436	LES.KEITH@DELEKREFINING.COM	9035960103
Y	N	2005	20050061	933	CO2 OR OTHER	31757	SALT CREEK CO2 PIPELINE	ANADARKO PETROLEUM CORPORATION	"900 WERNER COURT, SUITE 200"	CASPER	NATRONA	WY	82601	1201 LAKE ROBBINS DR.	THE WOODLANDS	MONTGOMERY	TX	77380	0	0	0	124	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	124	0	0	0	0	0	0	0	124	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	124	0	124	0	0	 	124		0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	1496639017	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	124	0	0	124	0	0	0	0	0		2/23/2006	4/10/2006	"JERRY W. ADAMS, EH&S SUPERVISOR"	8326368304	JERRY_ADAMS@ANADARKO.COM	8326365008
Y	N	2005	20050062	934	CRUDE OIL	31757	"WAMSUTTER PIPELINE, INC."	ANADARKO PETROLEUM CORPORATION	"900 WERNER COURT, SUITE 200"	CASPER	NATRONA	WY	82601	1201 LAKE ROBBINS DR.	THE WOODLANDS	MONTGOMERY	TX	77380	0	0	0	59	0	59	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	29	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	16	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	43	16	0	0	0	59	0	0	0	43	16	0	0	0	59	0	59	0	0	 	59		0	1	0	0	1		0	0	0	0	0	39572893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	59	0	0	59	0	0	0	0	0		2/23/2006	4/10/2006	JERRY W. ADAMS. EH&S SUPERVISOR	8326368304	JERRY_ADAMS@ANADARKO.COM	8326365008
Y	N	2005	20050065	937	HVLS	32007	SUPERIOR PIPELINE COMPANY L.L.C.	UNIT CORPORATION	7130 S. LEWIS         SUITE 510	TULSA	TULSA	OK	74136-5487						0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1		0	NGL	2	0	0	0	2		0	0	0	0	0	0	33346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0		4/11/2006	4/11/2006	GARY COOK	9184775607	GCOOK@SUPERIORPIPELINE.COM	9183827222
Y	N	2005	20050076	970	PETROLEUM & REFINED PRODUCTS	31049	MCCHORD PIPELINE CO.	U.S.OIL AND REFINING CO.	3001 MARSHALL AVENUE	TACOMA	PIERCE	WA	98421						0	0	0	14	0	14	0	0	0	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	14	0	0	0	0	0	0	0	1	1	0	0	0	13	0	0	0	0	13	0	0	0	13	0	0	0	1	14	0	14	0	0	 	0		0	0	0	0	0		0	0	0	0	0	0	0	0	13387174	0	0	0	0	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	14	0	0	0		3/10/2006	4/24/2006	"GEORGE A. HILLS, CHIEF ENGINEER"	2536803247	GAH@USOR.COM	2533839970
Y	N	2005	20050080	974	HVLS	26112	"VALERO REFINING - TEXAS, L.P."	VALERO ENERGY CORPORTATION	1301 LOOP 197 SOUTH	TEXAS CITY	GALVENSTON	TX	77590	PO BOX 500	SAN ANTONIO	BEXAR	TX	77282-0500	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	 	0		0	0	0	0	0		0	0	0	0	0	0	715919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		4/3/2006	4/27/2006	"TOMMY LESTER, REGULATORY COMPLIANCE COORDINATOR"	4099487252	TOMMY.LESTER@VALERO.COM	4096418176
Y	N	2005	20050090	1013	PETROLEUM & REFINED PRODUCTS	12913	MURPHY OIL USA  INC..	MURPHY OIL CORPORATION 	2407 STINSON AVENUE	SUPERIOR	DOUGLAS	WI	54880	200 PEACH STREET	EL DORADO	UNION	AR	71730	0	0	0	6	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	3	0	0	0	0	0	3	0	1	0	5		0	"LIGHT OIL #21,22,23 "	3	0	0	0	3		0	0	0	0	0	0	0	0	25413180	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0		4/20/2006	5/4/2006	SAMUEL TALARICO  SNR MECHANICAL ENGINEER	7153988264	SAM_TALARICO@MURPHYOILCORP.COM	7153988209
Y	N	2005	20050411	1390	PETROLEUM & REFINED PRODUCTS	8014	IDAHO PIPELINE CORPORATION		1220 WET GOWEN RD	BOISE 	ADA	ID	83705	P.O. BOX 35236	SARASOTA	SARASOTA	FL	34242	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2		0	JP-8	3	0	0	0	3		0	0	0	0	0	0	0	0	200418	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0		6/20/2006	7/6/2006	JOSEPH LAROSE	2083440078	IDAHOPIPELINE@QWEST.NET	2083434249
Y	N	2005	20050412	1391	HVLS	31256	GAS SOLUTIONS II LTD		3407 CAMP SWITCH RD	LONGVIEW	Gregg	TX	75604	3407 CAMP SWITCH RD	LONGVIEW	Gregg	TX	75604	0	0	0	38	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	23	38	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	23	38	0	0	0	15	0	0	0	23	38	0	38	0	0	 	0	ETHANE PROPANE	0	0	0	0	0	BUTANE GASOLINE	0	0	0	0	0	0	72871266	0	0	0	0	38	0	0	0	38	0	0	0	0	0	0	0	0	0	38	0	0	0	0	76	0	15	0	0	23	0	0	0		5/25/2006	7/6/2006	"MICHAEL K. ALLEN, REGULATORY COMPLIANCE MANAGER"	9037592422	MALLEN@GASSOLUTIONS.BIZ	9037596924
N	Y	2005	20050345	1393	CRUDE OIL	31454	"VALERO LOGISTICS OPERATIONS, LP"		ONE VALERO WAY	SAN ANTONIO	BEXAR	TX	78249-1616						0	0	0	503	0	503	0	0	0	0	0	0	52	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	11	4	298	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	43	30	400	0	503	0	0	0	0	43	30	400	0	473	0	0	30	0	0	0	0	0	30	0	0	30	0	43	30	400	0	503	0	502	0	1		0	CRUDE OIL	2	7	4	3	16		0	0	0	0	0	11549396311	0	0	0	0	0	145	145	0	0	290	33	29	27	0	2	0	0	0	0	0	0	0	0	0	290	29	81	0	152	290	0	0	0		6/26/2006	7/7/2006	"JIM STOKES, INTEGRITY MANAGER"	2103454693	JIM.STOKES@VALERO.COM	2103704693
Y	N	2005	20050413	1394	PETROLEUM & REFINED PRODUCTS	32169	PACIFIC ATLANTIC TERMINALS	"PACIFIC ENERGY PARTNERS, LP"	"1600 STOOUT STREET, STE 1200"	DENVER	DENVER	CO	80202	5900 CHERRY AVENUE	LONG BEACH		CA	90805	0	0	0	6.68	0	6.68	0	0	0	0	0	0	6.68	0	6.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	4.48	0	1.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3.68	0	6.68	0	0	0	0	3	0	3.68	0	6.68	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3.68	0	6.68	0	6.68	0	0		0	PRODUCTS	3	10	0	5	18		0	0	0	0	0	0	0	0	10923557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68	0	0	0	0		6/19/2006	7/10/2006	"ROBERT SAWAYA, INTEGRITY MANAGEMENT ENGINEER"	3035724907	RSAWAYA@PACIFICENERGY.COM	3035724901
Y	N	2005	20050419	1400	HVLS	31285	"HOUSTON AMMONIA TERMINAL, L.P."		600 FOURTH STREET	SIOUX CITY	WOOD BURY	IA	51102-6000	600 FOURTH STREET	SIOUX CITY	WOOD BURY	IA	51102-6000	0	0	0	6.2	0	6.2	0	0	0	0	0	0	6.2	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	6.2	0	0	0	0	0	6.2	0	0	6.2	0	0	0	6.2		6.2		0	0	0	0	0		0	0	0	0	0	0	14169817.43	14169817.43	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	500	0	0	0	0	506.2	0	0	0	6.2	0	0	0	0		7/11/2006	7/11/2006	PETER J. LANSING TERMINAL SUPERINTENDENT	2814796008	PATRICKJL@EVL.NET	2814796746
N	Y	2005	20050421	1403	CRUDE OIL	31476	SEMPIPE LP	SEMGROUP LP	11501 SOUTH INTERSTATE 44 SERVICE ROAD	OKLAHOMA CITY	OKLAHOMA	OK	73173	"6120 SOUTH YALE AVENUE, 2 WARREN PLACE"	TULSA	TULSA	OK	74136	31	0	31	43.5	0	43.5	0	0	0	0	0	0	74.5	0	74.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3	13	48.9	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5	43.8	2.2	0	1.8	1.6	3.5	1.1	0	74.5	0	0	0	0	1.2	2.4	0.5	0	4.1	57	2.2	0	1.8	0	0	0	0	61	57	2.2	0	1.8	1.2	2.4	0.5	0	65.1	0	8	0	67		72	CRUDE	1	5	0	0	6		0	0	0	0	0	87147752	0	0	0	0	0	40	40	0	0	80	19	19	73	31	46	0	0	0	0	0	0	0	0	0	80	19	0	8	10	40	0	0	0		6/19/2006	7/12/2006	"PATRICE RICH, ENGINEER"	4056925137	PRICH@SEMGROUPLP.COM	4056915192
N	Y	2005	20050400	1412	CO2 OR OTHER	31627	"DENBURY ONSHORE, LLC"		"25 EASTGATE DRIVE, SUITE B"	BRANDON	RANKIN	MS	39042	"5100 TENNYSON PARKWAY, SUITE 3000"	PLANO	COLLIN	TX	75024	0	0	0	198.19	0	198.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28	7.9	0	3.17	0	0	0	0	182.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.29	3.9	0	198.19	0	0	0	0	0	194.29	3.9	0	198.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.29	3.9	0	198.19	0	198.19	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	665242675	665242675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/5/2006	7/28/2006	MICHAEL L. BOSTIC	6018241198	MIKEB@DENBURY.COM	6018241236
Y	N	2005	20050427	1493	PETROLEUM & REFINED PRODUCTS	32184	EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US - SHELL AVIATION		"910 LOUISIANA STREET, 18TH FLOOR"	HOUSTON	HARRIS	TX	77002						0	0	0	11	0	11	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0	2.9	1.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	5.6	0.9	4.1	0	0	0	11	0	0	0	0	0	0	0	0	0	0.4	0	5.6	0.9	4.1	0	0	0	11	0.4	0	5.6	0.9	4.1	0	0	0	11	0	0	0	11		0	JET FUEL	8	12	4	0	24		0	0	0	0	0	0	0	0	66936273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0		9/19/2006	9/19/2006	ROBERT HERERRA	8474391950	ROBERT.HERRERA@SHELL.COM	7134230418
