ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
Y	N	2004	20040208	252	PETROLEUM & REFINED PRODUCTS	30765	EQUILON ENTERPRISES DBA SHELL OIL PRODUCTS US - LA REFINERY		2101 EAST PACIFIC COAST HWY	WILMINGTON	LOS ANGELES	CA	90744						0	0	0	6.95	0	6.95	0	0	0	0	0	0	6.95	0	6.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18	0	0	1.59	1.59	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	6.95	0	0	0	0	6.95	0	0	0	0	0	0	0	0	0	0	0	0	6.95	0	0	0	0	6.95	0	0	0	6.95	0	0	0	0	6.95	0	2.18	0	4.77		2.18		0	0	0	0	0		0	0	0	0	0	6400	0	0	6285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/15/2005	6/15/2005	LORI MENKE - SAFETY ENGINEER/COORDINATOR	3105226234	LORI.MENKE@SHELL.COM	3105226484
Y	N	2004	20040350	412	HVLS	22465	WESTERN GAS RESOURCES		1099 18TH STREET SUITE 1200	DENVER	DENVER	CO	80202						0	0	0	57	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	31	0	57	26	0	0	0	0	0	31	0	57	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	31	0	57	0	57	0	0	 	0		0	0	0	0	0		0	0	0	0	0	0	5547582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/21/2005	6/22/2005	MATTHEW C NORTON DOT/PSM COMPLIANCE TECHNICIAN	3034525603	MNORTON@WESTERNGAS.COM	7202640497
Y	N	2004	20040354	416	HVLS	22175	"DYNEGY MIDSTREAM SERVICES, LIMITED PARTNERSHIP"		1565 TIDEWATER ROAD	VENICE	PLAQUEMINES PARISH	LA	70091	"1000 LOUISIANA, SUITE 5800"	HOUSTON	HARRIS	TX	77002	0	0	0	15.6	0	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2.6	0	1	0	15.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6	0	0		0		0	0	0	0	0		0	0	0	0	0	0	21825883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	3	1	4	1	3	0	0	0	0		6/16/2005	6/22/2005	"JOSEPH P. LIUZZA, ESH ADVISOR"	9855344034	JOSEPH.P.LIUZZA@DYNEGY.COM	9855344039
Y	N	2004	20040357	419	HVLS	22465	WESTERN GAS RESOURCES		1099 18TH STREET SUITE 1200	DENVER	DENVER	CO	80202						0	0	0	36	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	36	0	0	36	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	36	0	0	0	36	 	0		0	0	0	0	0		0	0	0	0	0	0	114925752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/21/2005	6/22/2005	"MATTHEW C NORTON, DOT/PSM COMPLIANCE TECHNICIAN"	3034525603	MNORTON@WESTERNGAS.COM	7202640497
N	Y	2004	20040188	259	PETROLEUM & REFINED PRODUCTS	30755	CITGO PRODUCTS PIPELINE COMPANY	CITGO PETROLEUM	"6100 S. YALE, PO 3758"	TULSA	TULSA	OK	74102	1293 ELDRIDGE PARKWAY	HOUSTON	HARRIS	TX	77077	0	0	0	837	0	837	0	0	0	0	0	0	463	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	72	438	270	30	0	3	0	0	0	2	0	0	0	0	0	0	0	89	0	0	686	37	16	2	5	2	0	837	0	0	0	3	0	0	2	0	5	89	367	37	13	2	5	0	0	513	89	367	37	16	2	5	2	0	518	0	764	0	73	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	7686232142	0	0	15	17	4	0	36	41	41	5	1	32	4	0	0	0	0	0	0	0	0	40	41	434	232	19	0	0	0	0		6/15/2005	6/15/2005	CARTER FAIRLESS	9184955342	CFAIRLE@CITGO.COM	9184954601
Y	N	2004	20040213	263	PETROLEUM & REFINED PRODUCTS	31056	AIRCRAFT SERVICE INTERNATIONAL GROUP	BBA AVIATION SERVICES GROUP	200 RODGERS BLVD.	HONOLULU	HONOLULU	HI	96819	201 S. ORANGE AVE SUITE 1100A	ORLANDO		FL	32801	0	0	0	6	0	6	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	5	0	0	0	3	2	0	0	0	5	0	0	0	6		0	JET FUEL >100F	3	12	1	0	16		0	0	0	0	0	0	0	0	11790539	0	0	3	3	0	0	6	2	2	1	0	0	0	0	0	0	24	0	0	0	0	30	2	0	0	3	0	0	0	0		6/15/2005	6/15/2005	DON GRIMES 	8082955261	DON.GRIMES@ASIG.COM	8088336816
Y	N	2004	20040214	264	PETROLEUM & REFINED PRODUCTS	11551	"LION OIL TRADING & TRANSPORTATION, INC."	LION OIL COMPANY	100 SCHOOL STREET	EL DORADO	UNION	AR	71730	P.O. DRAWER 1639	JACKSON	HINDS	MS	39215	0	0	0	18	0	18	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	0	18	0	0	0	0	8	0	0	0	8	10	0	0	0	0	0	0	0	10	10	0	0	0	8	0	0	0	18	0	10	0	8	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	134000000	0	0	0	8	0	0	8	16	13	1	7	0	18	0	0	0	0	0	0	0	0	26	13	0	0	18	0	0	0	0		6/15/2005	6/15/2005	GLENN GREEN	8708641372	GLENN.GREEN@LIONOIL.COM	8708641341
N	Y	2004	20040057	911	CRUDE OIL	994	"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, L.P."	WILLIAMS MIDSTREAM	"ONE WILLIAMS CENTER, MD WRC3-9"	TULSA	TULSA	OK	74172						0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	0	0	Y	0	0	0	0	0	0	0	0	0	0	0	0	0	22804021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/3/2005	4/3/2006	JOE FREISBERG	9185730810	JOE.F.FREISBERG@WILLIAMS.COM	9185738552
Y	N	2004	20040072	97	CRUDE OIL	26303	UNOCAL MIDSTREAM & TRADE	UNION OIL COMPANY OF CALIFORNIA	HIGHWAY 366 OR PO BOX 237	NEDERLAND	JEFFERSON	TX	77627	14141 SOUTHWEST FREEWAY	SUGAR LAND	FORT BEND 	TX	77478-5076	0	0	0	63	0	63	0	0	0	0	0	0	22	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	16	37	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	52	0	0	9	0	0	2	0	63	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	53	53	0	0	0	0	0	0	0	53	0	39	0	24		16	CRUDE	4	7	1	7	19	PRODUCTS	2	6	2	1	11	201721722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	1	1	0	0	0	0	0	27	1	0	0	27	0	0	0	0		6/6/2005	6/6/2005	LARRY SAVAGLIO	4097243353	LJSAVAGL@UNOCAL.COM	4097243254
Y	N	2004	20040218	268	CRUDE OIL	11551	"LION OIL TRADING & TRANSPORTATION, INC."	LION OIL COMPANY	100 SCHOOL STREET	EL DORADO	UNION	AR	71730	P.O. DRAWER 1639	JACKSON	HINDS	MS	39215	64	0	64	244	0	244	0	0	0	0	0	0	66	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	54	185	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	31	0	0	0	2	0	5	34	308	0	0	0	0	2	0	5	34	41	267	0	0	0	0	0	0	0	267	267	0	0	0	2	0	5	34	308	0	302	0	6		17		0	0	0	0	0		0	0	0	0	0	2643000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	1	2	3	0	0	0	0	0	308	3	107	2	199	0	0	0	0		6/15/2005	6/15/2005	GLENN GREEN	8708641372	GLENN.GREEN@LIONOIL.COM	8708641341
N	Y	2004	20040075	440	PETROLEUM & REFINED PRODUCTS	26048	 HUNT REFINING COMPANY		1855 FAIRLAWN ROAD	TUSCALOOSA	TUSCALOOSA	AL	35401	PO BOX 038995	TUSCALOOSA	TUSCALOOSA	AL	35403-8995	0	0	0	24	0	24	0	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	24	0	0	0	24	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	24	0	0	0	24		0		4	0	0	0	4		0	0	0	0	0	0	0	0	57314760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4/13/2005	6/28/2005	GERRY HALL OPERATIONS SPECIALIST	2053913379	GHALL@HUNTREFINING.COM	2053913379
N	Y	2004	20040256	950	PETROLEUM & REFINED PRODUCTS	31667	"KM LIQUIDS TERMINALS, L.P."	"KM LIQUIDS PARTNERS GP, LLC"	8500 W. 68TH ST.	ARGO	COOK	IL	60501	"500 DALLAS STREET, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	30513135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/16/2005	4/20/2006	EDWARD BOTT	7084962855	ED_BOTT@KINDERMORGAN.COM	7084962540
N	Y	2004	20040083	115	CRUDE OIL	2767	COOK INLET PIPE LINE COMPANY 		909 WEST 9TH AVENUE	ANCHORAGE 	ANCHORAGE BOROUGH	AK	99501						0	0	0	44	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	44	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	15	0	44	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	172312017	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	42	0	0	0	0	0		2/24/2005	6/7/2005	JAMES A SHEW TERMINAL SUPERINTENDENT	9072637990	JSHEW@UNOCAL.COM	9072434231
Y	N	2004	20040227	279	HVLS	3535	DOW PIPELINE COMPANY	"THE DOW CHEMICAL COMPANY, INCORPORATED"	P.O. BOX 186	PORT LAVACA	CALHOUN	TX	77979	1000 CR 340	ANGLETON	BRAZORIA	TX	77515	0	0	0	171	0	171	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	28	14	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	42	56	0	0	171	0	0	0	73	42	56	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	73	42	56	0	0	171	0	171	0	0		0		0	0	0	0	0		0	0	0	0	0	0	93105	0	0	0	0	28	28	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	28	0	0	0	0		6/15/2005	6/15/2005	J. J. WALTHALL	3615533163	WALTHAJJ@DOW.COM	3615533122
Y	N	2004	20040234	286	CO2 OR OTHER	300	"PLAINS PIPELINE, L.P."		"333 CLAY ST., SUITE 1600"	HOUSTON	HARRIS	TX	77002470						0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	5	0	0		0		0	0	0	0	0		0	0	0	0	0	0	0	0	0	1342950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/15/2005	6/15/2005	"GILBERT C. SCHUTZA, P.E."	7136464433	SGFALGOUST@PAALP.COM	7136464310
N	Y	2004	20040041	453	HVLS	31607	EL PASO MERCHANT ENERGY - PETROLEUM CO	EL PASO FIELD SERVICES LP	1001 LOUISIANA SUITE W 2116 B	HOUSTON	NUECES	TX	77002						0	0	0	30	0	30	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	10	30	0	0	0	0	0	0	0	10	10	0	0	0	0	20	0	0	0	20	0	0	0	0	20	0	0	10	30	0	0	0	30	 	0	AMMONIA (NH3)	8960	0	0	0	8960		0	0	0	0	0	0	5660.1	5660.1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	0		5/23/2005	6/29/2005	"JOHN R JEWETT, PG E G ANALYST COMPLIANCE SR STAFF"	7134203246		7134202420
Y	N	2004	20040238	290	HVLS	4472	"KINDER MORGAN ENERGY PARTNERS, L.P."		"500 DALLAS, SUITE 1000"	HOUSTON	HARRIS	TX	77002	"500 DALLAS, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	1296	0	1296	0	0	0	0	0	0	737	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	573	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	374	281	107	1	1296	0	0	0	446	374	254	108	0	1182	0	0	0	83	0	0	0	0	83	0	0	0	529	374	254	108	0	1265	0	1296	0	0		0	PETROLEUM PRODUCT	2	0	0	0	2	HVL	31	2	0	0	33	0	11633615057	0	0	0	0	177	177	0	0	354	7	7	0	0	0	1	0	0	0	0	0	0	0	0	355	7	36	126	74	0	0	0	0		6/15/2005	6/15/2005	JAIME HERNANDEZ	7133699443	JAIME_HERNANDEZ@KINDERMORGAN.COM	7134952767
Y	N	2004	20040103	130	CRUDE OIL	30003	" LYONDELL-CITGO REFINING COMPANY, LP"		1200 LAWNDALE	HOUSTON	HARRIS	TX	77017						0	0	0	1	0	1	0	2	0	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	3	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	0	3	0	0	 	0		0	0	0	0	0		0	0	0	0	0	300000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	50	50	1	50	0	0	0	0	0	0	0		1/12/2005	6/9/2005	GREG WILSON PIPELINE COORDINATOR	7133214356	GREG.WILSON@LYONDELL-CITGO.COM	7133216251
N	Y	2004	20040206	306	PETROLEUM & REFINED PRODUCTS	99031	CITGO PETROLEUM CORP		"6100 S. YALE, PO BOX 3758"	TULSA	TULSA	OK	74102	1293 ELDRIDGE PARKWAY	HOUSTON	HARRIS	TX	77077	0	0	0	16	0	16	0	0	0	0	0	0	16	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	10	0	0	16	0	0	0	0	1	10	0	0	11	0	5	0	0	0	0	0	0	5	0	5	0	0	1	10	0	0	16	0	0	0	16	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	15134762	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0		6/15/2005	6/16/2005	CARTER FAIRLESS	9184955342	CFAIRLE@CITGO.COM	9184954601
Y	N	2004	20040253	309	CRUDE OIL	31888	CENTURION PIPELINE LP	OCCIDENTAL PETROLEUM CORP	5 GREENWAY PLAZA SUITE 110	HOUSTON	HARRIS	TX	77046						44.9	0	44.9	509.2	0	509.2	0	0	0	0	0	0	114.4	0	114.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.9	289.7	128.3	47	0	0	42.8	1.6	0	0	0	0	0	0	0	0	0	0	63.6	27	238.48	221.5	0	0.3	0	3.255	0	554.135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469.1	0	79.9	 	12	CRUDE OIL	1	43	0	0	44		0	0	0	0	0	170.1	35.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.1	35.7	0	0	0	0	0		6/8/2005	6/16/2005	"WM R VON DREHLE, DIRECTOR HES/REGULATORY/COMPLIANCE"	7132157379	BILL_VONDREHLE@OXY.COM	7133504783
N	Y	2004	20040228	314	HVLS	3527	DOW PIPELINE COMPANY	"THE DOW CHEMICAL COMPANY, INCORPORATED"	P.O. BOX 186	PORT LAVACA	CALHOUN	TX	77979	1000 COUNTY RD. 340	ANGELTON	BRAZORIA	TX	77515	0	0	0	283	0	283	0	0	0	0	0	0	139	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	134	45	0	33	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	7	135	76	1	6	0	283	0	0	0	0	76	1	6	0	83	0	58	7	135	0	0	0	0	200	0	58	7	135	76	1	6	0	283	0	283	0	0		0		0	0	0	0	0		0	0	0	0	0	0	89053	0	0	0	0	53	69	0	0	122	2	9	0	0	9	16	0	0	0	0	0	0	0	0	138	9	0	0	138	0	0	0	0		6/15/2005	6/16/2005	J. J. WALTHALL	3615533163	WALTHAJJ@DOW.COM	3615533122
N	Y	2004	20040064	2320	CRUDE OIL	15156	SINCLAIR PIPELINE COMPANY	SINCLAIR OIL CORPORATION	P.O. BOX 185 	SINCLAIR	CARBON	WY	82334	P.O. BOX 30825	SALT LAKE CITY	SALT LAKE	UT	84102	11	0	11	438	0	438	0	0	0	0	0	0	210	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	288	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	175	179	0	36	33	449	0	0	0	0	179	0	36	33	248	0	26	0	175	0	0	0	0	201	0	26	0	175	179	0	36	33	449	0	442	0	7	N	0		0	0	0	0	0		0	0	0	0	0	6080591717	0	0	0	0	0	0	0	0	0	0	65	432	19	20	38	0	0	0	0	0	0	0	0	0	0	432	0	108	56	0	0	0	0		6/3/2005	6/1/2007	JONATHAN BROWN	3073283643	JBROWN@REFINERY.SINCLAIROIL.COM	3073283504
N	Y	2004	20040244	1257	PETROLEUM & REFINED PRODUCTS	15674	PLANTATION PIPE LINE COMPANY		"1100 ALDERMAN DRIVE, SUITE 200"	ALPHARETTA	FULTON	GA	30005	"500 DALLAS, SUITE 1000"	HOUSTON	HARRIS	TX	77002	0	0	0	3140	0	3140	0	0	0	0	0	0	2139	0	2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	577	14	537	541	0	760	0	0	0	358	0	308	0	0	0	0	0	0	0	360	1119	955	647	46	13	0	3140	0	0	0	313	353	48	24	0	738	0	0	0	95	0	0	0	0	95	0	0	0	408	353	48	24	0	833	0	3113	0	27		0	REFINED PETROLEUM PRODUCTS	96	95	24	0	215		0	0	0	0	0	0	0	0	1.33458E+11	0	0	613	613	0	0	1226	522	423	0	0	1	7	0	0	0	0	0	0	0	0	1233	423	526	508	317	0	0	0	0		6/15/2005	6/15/2006	QUINTIN FRAZIER	7707514240	QUINTIN_FRAZIER@KINDERMORGAN.COM	7707514130
N	Y	2004	20040092	1180	HVLS	31875	MERIT ENERGY COMPANY 		1510 EAST THOMAS ROAD	KALKASKA	KALKASKA	MI	49646	13727 KNOEL RD SUITE 500	DALLAS		TX	75240	0	0	0	225	0	225	0	0	0	0	0	0	89.5	0	89.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	225	0	0	0	0	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	225	0	225	0	0		0		0	0	0	0	0		0	0	0	0	0	0	441000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0		2/2/2005	6/13/2006	WILLIAM A SOHN  SAFETY MANAGER	2312586426	BILL.SOHN@MERITMI.COM	2312586399
N	Y	2004	20040351	1377	PETROLEUM & REFINED PRODUCTS	31454	"VALERO LOGISTICS OPERATIONS, LP "		ONE VALERO WAY	SAN ANTONIO	BEXAR	TX	78249-1616						0	0	0	2626	0	2626	0	0	0	0	0	0	1098	0	1098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	767	1105	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	357	609	150	1159	10	2626	0	0	0	0	609	150	1159	10	1928	0	0	341	357	0	0	0	0	698	0	0	341	357	609	150	1159	10	2626	0	2614	0	12		0	REFINED PRODUCTS	26	13	0	0	39		0	0	0	0	0	0	0	0	22977142422	0	0	636	687	0	0	1323	98	621	503	17	84	7	0	0	0	0	0	0	0	0	1330	621	388	1064	697	0	0	0	0		6/16/2005	7/5/2006	JIM STOKES INTEGRITY MANAGER	2103454693	JIM.STOKES@VALERO.COM 	2103704693
N	Y	2004	20040229	3524	CRUDE OIL	26085	"PLAINS MARKETING, L.P."		"333 CLAY ST., SUITE 1600"	HOUSTON	HARRIS	TX	77002						13	0	13	225	0	225	0	0	0	0	0	0	113	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	100	65	6	0	0	45	0	0	0	0	0	0	0	0	0	0	0	11	0	35	15	0	7	21	84	60	5	238	0	0	0	0	23	56	45	0	124	11	13	0	21	0	0	0	0	45	11	13	0	21	23	56	45	0	169	0	203	0	35		129	CRUDE OIL	6	20	0	0	26		0	0	0	0	0	2149321128	0	0	0	0	0	0	3	0	3	6	0	0	0	0	0	46	0	1	0	0	0	0	0	0	52	0	3	0	33.9	0	0	0	0		6/15/2005	5/29/2008	"GILBERT C. SCHUTZA, P.E."	7136464433	SGFALGOUST@PAALP.COM	7136464310
N	Y	2004	20040046	4528	CRUDE OIL	2371	CINIZA PIPE LINE	GIANT INDUSTRIES INC	111 CR 4990	BLOOMFIELD	SAN JUAN	NM	87401	23733 N SCOTTSDALE ROAD	SCOTTSDALE	MARICOPA	AZ	85255	0	0	0	165	0	165	0	0	0	0	0	0	34	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	47	0	24	0	165	0	0	0	0	0	0	0	0	0	0	0	94	0	47	0	24	0	165	0	0	94	0	47	0	24	0	165	0	165	0	0		0		0	0	0	0	0		0	0	0	0	0	1054887075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5/23/2005	4/7/2009	ROY ARMENTA	5056328006	RARMENTA@GIANT.COM	5056324021
