ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
Y	N	2007	20070407	3836	CRUDE OIL	19585	TERASEN PIPELINE (PUGET SOUND) CORP.	KINDER MORGAN CANADA INC.	1009 EAST SMITH ROAD	BELLINGHAM	WHATCOM	WA	98226	"SUITE 2700, 300 5TH AVENUE SW"	CALGARY	CANADA		T2P 5J2	0	0	0	64	0	64	0	0	0	0	0	0	52	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	1849124724	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	52	0	0	0	0	0		6/16/2008	6/18/2008	"NIKKI NGUYEN, JR. OPERATIONS ENGINEER"	4035146400	NIKKI NGUYEN@KINDERMORGAN.COM	4035146492
Y	N	2007	20070409	3838	PETROLEUM & REFINED PRODUCTS	26111	UNITED REFINING CO		4545 RIVER ROAD	TONAWANDA	ERIE	NY	14150	15 BRADLEY STREET	WARREN	WARREN COUNTY	PA	16365	0	0	0	1.5	0	1.5	0	0	0	0	0	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	1.5	0	0	1.5	0	0	0	0	0	1.5	0	0	0	1.5	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	1427217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0		6/18/2008	6/18/2008	"DANIEL SOBINA, REGULATORY COMPLIANCE MANAGER"	8147264846	DANOSBINA@URC.COM	8147267398
Y	N	2007	20070414	3844	PETROLEUM & REFINED PRODUCTS	30003	HOUSTON REFINING LP.		12000 LAWNDALE	HOUSTON	HARRIS	TX	77017						0	0	0	1	0	1	0	2	0	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	3	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	100000000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0		6/18/2008	6/19/2008	"GREG WILSON, DOT COMPLIANCE COORDINATOR"	7133214356	GREGORY.WILSON@LYONDELLBASELL.COM	7133216820
N	Y	2007	20070042	3863	HVLS	30683	WESTLAKE PETROCHEMICALS CORP		900 HWY 108 - PO BOX 2449	SULPHUR	CALCASIEU PARISH	LA	70664	2801 POST OAK BLVD - SUITE 600	HOUSTON	HARRIS	TX	77056	0	0	0	18	0	18	0	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5	3.5	18	0	0	0	0	0	0	14.5	3.5	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5	3.5	18	0	18	0	0		0		0	0	0	0	0		0	0	0	0	0	0	420000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	14	0	0	0	7	4	0	0	0		3/5/2008	6/26/2008	GEORGE R. SLOVER	3375833129	GRSLOVER@WESTLAKE.COM	3375834647
N	Y	2007	20070263	4423	HVLS	31852	REGENCY FIELD SERVICES LLC	REGENCY GAS SERVICES LP	16401 COUNTY ROAD 2854	EUSTACE	HENDERSON	TX	75124	"1700 PACIFIC AVE., SUITE 2900"	DALLAS	DALLAS	TX	75201	0	0	0	34.15	0	34.15	0	0	0	0	0	0	8.45	0	8.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.15	0	0	0	34.15	0	0	0	0	34.15	0	0	0	34.15	0	0	0	0	0	0	0	0	0	0	0	0	0	34.15	0	0	0	34.15	0	34.15	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	25006986	0	0	0	0	34.15	34.15	0	0	68.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3	0	0	0	0	0	0	34.15	0		6/12/2008	3/12/2009	ANGELA MORGAN	9032436541	ANGELA.MORGAN@REGENCYGAS.COM	
Y	N	2007	20070432	3877	PETROLEUM & REFINED PRODUCTS	31877	"WESTERN REFINING COMPANY, L.P."		6501 TROWBRIDGE DRIVE	EL PASO	EL PASO	TX	79905						0	0	0	5.45	0	5.45	0	0	0	0	0	0	5.45	0	5.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	1.33	0	1.33	1.33	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45	0	5.45	0	0	0	0	0	0	5.45	0	5.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45	0	5.45	0	3.99	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	25024617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99	0	0	0	0	0		7/2/2008	7/3/2008	BRUCE D. DAVIS - SUPERINTENDENT OF OIL MOVEMENTS	9157753206	BRUCE.DAVIS@WNR.COM	9157757828
Y	N	2007	20070436	3881	PETROLEUM & REFINED PRODUCTS	99043	PETROLEUM FUEL AND TERMINAL COMPANY		1622 SOUTH CLINTON STREET	BALTIMORE	BALTIMORE	MD	21224	8235 FORSYTH BLVD.	ST. LOUIS		MO	63105	0	0	0	3.14	0	3.14	0	0	0	0	0	0	3.14	0	3.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0	0	3.14	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0	0	3.14	0	0	3.14	0	0	0	0	0	3.14	0	3.14	0	0	N	0	GASOLINE & DISTILLATES	4	7	3	1	15		0	0	0	0	0	0	0	0	2427.07	0	0	0	0	0	0	0	0	0	0	0	0	3.14	0	0	0	0	0	0	0	0	3.14	0	0	0	0	3.14	3.14	3.14	0		7/3/2008	7/3/2008	VERA C. CASNELLI	7575454641	CHRISCASNELLI@AOL.COM	7575451304
Y	N	2007	20070450	3915	CRUDE OIL	31476	SEMCRUDE L.P.	SEMGROUP L.P.	11501 SOUTH INTERSTATE 44 SERVICE ROAD	OKLAHOMA CITY	OKLAHOMA	OK	73173	"6120 SOUTH YALE AVENUE, 2 WARREN PLACE"	TULSA	TULSA	OK	74136	15.1	0	15.1	108.2	0	108.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.2	17.8	8.1	0	1.1	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	3.8	8.5	6.9	85.1	8	1	0.6	3.6	5.8	123.3	0	0	0	0	1	1	1	6.1	9.1	12.2	6.9	85.1	8	0	0	0	0	112.2	12.2	6.9	85.1	8	1	1	1	6.1	121.3	0	97	0	26.3	N	23		0	0	0	0	0		0	0	0	0	0	385841107	0	0	0	0	0	49	49	0	0	98	31	30	14	1	0	0	0	0	0	0	0	0	0	0	98	30	49	0	0	16.5	3.8	0	0		7/31/2008	8/1/2008	PATRICE RICH	4056925137	PRICH@SEMGROUPLP.COM	4056915192
Y	N	2007	20080452	5298	PETROLEUM & REFINED PRODUCTS	32302	"NORTH ALBANY TERMINAL COMPANY, LLC"		428 BARNES ROAD	CHESAPEAKE	CHESAPEAKE CITY	VA	23324	8235 FORSYTH BLVD.	ST. LOUIS	SAINT LOUIS	MO	63105	0	0	0	0.418	0	0.418	0	0	0	0	0	0	0.418	0	0.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418	0	0	0	0	0	0.418	0	0	0	0	0	0	0	0	0	0	0	0.418	0	0	0	0	0	0.418	0	0	0.418	0	0	0	0	0	0.418	0	0.418	0	0	N	0	GASOLINE & DISTILLATES	0	0	0	0	0		0	0	0	0	0	0	0	0	5743.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418	0	0		6/25/2009	6/29/2009	VERA C. CASNELLI	7575454641	CHRISCASNELLI@AOL.COM	7575451304
Y	N	2007	20070183	3571	HVLS	32101	ENBRIDGE MARKETING (NORTH TEXAS) L.P.		1100 LOUISIANA STE 3300	HOUSTON	HARRIS	TX	77002	1100 LOUISIANA STE 3300	HOUSTON	HARRIS	TX	77002	0	0	0	29.5	0	29.5	0	0	0	0	0	0	2.4	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5	0	0	0	29.5	0	0	0	0	29.5	0	0	0	29.5	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5	0	0	0	29.5	0	29.5	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	15176599.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/6/2008	6/6/2008	GREGG JOHNSON	7133536369	GREGG.JOHNSON@ENBRIDGE.COM	7133535620
Y	N	2007	20070078	3334	CRUDE OIL	31443	"ALON USA, LP"		I-20 & REFINERY ROAD	BIG SPRING	HOWARD	TX	79720	PO BOX 1311	BIG SPRING	HOWARD	TX	79721-    	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	4	0	0	0	4	N	0		0	0	0	0	0		0	0	0	0	0	42479260	0	0	0	0	0	4	4	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	4	0		4/1/2008	4/1/2008	JIMMY MUNN	4322639484	JIMMY.MUNN@ALONUSA.COM	4322639499
Y	N	2007	20070207	3602	HVLS	32107	"CROSSTEX NGL PIPELINE, L.P."	CROSSTEX ENERGY SERVICES	"2501 CEDAR SPRINGS, SUITE 100"	DALLAS	DALLAS	TX	75201						0	0	0	33.02	0	33.02	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.02	33.02	0	0	0	0	0	0	0	33.02	33.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.02	33.02	0	33.02	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	73526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.64	0	0	0	0	0	0	0	0	6.64	0	0	0	0	0	26.38	6.64	0		6/9/2008	6/9/2008	WILLIAM WORLEY	2147219449	BILL.WORLEY@CROSSTEXENERGY.COM	2149539501
Y	N	2007	20070092	3416	HVLS	32234	"EAGLE ROCK OPERATING, L.P."		428 CR 200	BROOKELAND 	JASPER	TX	75931	"16701 GREENSPOINT PARK DR, SUITE 200"	HOUSTON	HARRIS	TX	77060	0	0	0	19	0	19	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	19	0	0	0	0	0	0	19	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	19	0	19	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	22320839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0		4/22/2008	4/23/2008	PEGGY WEST - ENVIRONMENTAL COORDINATOR	4096989606	P.WEST@EAGLEROCKENERGY.COM	2814081399
N	Y	2007	20070219	3624	PETROLEUM & REFINED PRODUCTS	19237	"TE PRODUCTS PIPELINE COMPANY, LLC"		1100 LOUISIANA STREET	HOUSTON	HARRIS	TX	77002-5227						0	0	0	2049.45	0	2049.45	0	0	0	0	0	0	849.24	0	849.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.79	97.58	264.8	341.54	82.76	505.75	666.68	14.85	0	0	0	0	0	0	0	0	0	0	20.36	0	3.87	341.25	560.85	893.42	88.97	18.67	122.36	0	2049.75	0	0	0	0	0	14	2	0	16	0	52	2	560	0	0	0	0	614	0	52	2	560	0	14	2	0	630	0	2049.45	0	0	N	0	REFINED PRODUCTS	66	84	19	23	192		0	0	0	0	0	0	0	0	7179866705	0	0	12	12	0	0	24	60	60	3	0	6	0	0	0	0	0	0	0	0	0	24	60	41	268	367	116	281	35	0		6/10/2008	6/10/2008	JLYNN P. STOUT	7133813614	JPSTOUT@EPCO.COM	7133814790
Y	N	2007	20070109	3471	HVLS	26049	"COUNTRYMARK COOPERATIVE, LLP"		1200 REFINERY RD	MT VERNON	POSEY	IN	47620	"225 S. EAST ST., SUITE 144"	INDIANAPOLIS	MARION	IN	46202	0	0	0	18	0	18	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	18	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	4940928	0	6625800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0		5/6/2008	5/6/2008	"RICHARD HARDY ""PIPELINE INTEGRITY MANAGER"""	8128388505	HARDY@COUNTRYMARK.COM	8138333619
Y	N	2007	20070235	3635	PETROLEUM & REFINED PRODUCTS	32169	PACIFIC ATLANTIC TERMINALS LLC	"PLAINS ALL AMERICAN PIPELINE, L.P."	5900 CHERRY AVENUE	LONG BEACH	LOS ANGELES	CA	90805	"333 CLAY ST., SUITE 1600"	HOUSTON	HARRIS	TX	77002	0	0	0	6.245	0	6.245	0	0	0	0	0	0	6.2	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.731	5.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.761	0	2.484	0	6.245	0	0	0	0	3.761	0	2.484	0	6.245	0	0	0	0	0	0	0	0	0	0	0	0	0	3.761	0	2.484	0	6.245	0	6.245	0	0	N	0	PRODUCTS	2	10	3	4	19		0	0	0	0	0	0	0	0	50910243	0	0	6.2	6.2	0	0	12.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	0	3.7	0	0	0	0	2.5	0		6/11/2008	6/11/2008	"ANN GOODINE, COMPLIANCE SPECIALIST"	5627282851	RAGOODINE@PAALP.COM	5627282350
Y	N	2007	20070115	3483	HVLS	31285	HOUSTON AMMONIA TERMINAL		4403 PASADENA FRWY	PASADENA	HARRIS	TX	77503	600 FOURTH STREET	SIOUX CITY	WOOD BURY	IA	51102-6000	0	0	0	6.2	0	6.2	0	0	0	0	0	0	6.2	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	6.2	0	0	0	0	0	6.2	0	0	6.2	0	0	0	6.2	N	6.2		0	0	0	0	0		0	0	0	0	0	0	15912171	15912171	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0.33	0	0	0	0	6.53	0	0	0	6.2	0	0	0	0		5/9/2008	5/9/2008	PATRICK J. LANSING	2814796008	AMMONIATERMINAL@SBCGLOBAL.NET	2814796746
Y	N	2007	20070242	3642	CRUDE OIL	20035	UNOCAL PIPELINE COMPANY		200 GALBERT ROAD - ATTN: HENRY L. LEGER	LAFAYETTE	LAFAYETTE	LA	70506	4800 FOURNACE PLACE	BELLAIRE	HARRIS	TX	77401-2324	0	0	0	77.32	48.57	28.75	0	0	0	0	0	0	8.5	6.02	2.48	4.94	40.09	3.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42	10.36	15.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.55	0	8.9	30.87	0	77.32	0	0	0	0	0	0	0	0	0	0	0	0	15.97	0	0	0	0	15.97	0	0	0	15.97	0	0	0	0	15.97	25.69	26.33	22.88	2.42	N	0	CRUDE OIL	0	0	0	0	0	N/A	0	0	0	0	0	62600558	0	0	0	0	0	15.97	15.97	0	0	31.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.94	0	0	0	0	0	6.3	2.2	0		6/11/2008	6/11/2008	HENRY L. LEGER - DOT PIPELINE SAFETY SPECIALIST	3376548915	HENRYLEGER@CHEVRON.COM	3375723720
Y	N	2007	20070247	3647	PETROLEUM & REFINED PRODUCTS	2552	COLONIAL PIPELINE CO		"1185 SANCTUARY PARKWAY, SUITE 100"	ALPHARETTA	FULTON	GA	30004-4738						0	0	0	5490.563	0	5490.563	0	0	0	0	0	0	4075.068	0	4075.068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.165	743.489	343.418	594.554	130.396	461.679	0.002	152.457	8.983	0.01	0	0	196.751	288.821	0	1813.576	592.262	39.449	0	18.478	0	14.277	2642.279	2253.641	250.922	120.59	150.928	5490.564	3.605	0	0	320.487	687.825	222.111	101.307	52.892	1388.227	33.752	0	0.167	725.773	100.266	0.014	0	0.083	860.055	37.357	0	0.167	1046.26	788.091	222.125	101.307	52.975	2248.282	0	5052.589	0	437.974	N	0	REFINED PRODUCTS	287	94	72	60	513		0	0	0	0	0	0	0	0	7.08334E+11	0	0	623.34	625.69	230.05	0	1479.08	712	261	6	22	34	2.35	0	0	0	0	0	0	0	0	1481.43	261	755.58	894.12	797.66	204.36	537.91	504.88	0		6/11/2008	6/11/2008	A. MAC TAYLOR	6787622872	ATAYLORJ@COLPIPE.COM	6787622464
Y	N	2007	20070121	3492	HVLS	31304	"DEVON GAS SERVICES, L.P."		20 NORTH BROADWAY ST	OKLAHOMA CITY	OKLAHOMA	OK	73102						0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	N	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5/13/2008	5/13/2008	R. GLENN SMITH	4052288373	GLENN.SMITH@DVN.COM	4055524664
Y	N	2007	20070125	3496	HVLS	31341	OLIKTOK PIPELINE COMPANY		700 G STREET	ANCHORAGE	ANCHORAGE	AK	99510						0	0	0	0	0	0	0	26.93	1.18	0	1.18	26.93	28.11	0	28.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.24	0	0	0	27.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.11	0	0	28.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.11	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	268687770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.37	0	0	0	0	9.37	0	0	0	0	0	0	0	0		5/14/2008	5/14/2008	SHERRY TIMMERMAN	9072633704	SHERRY.A.TIMMERMAN@CONOCOPHILLIPS.COM	9072633748
Y	N	2007	20070261	3664	HVLS	31270	TRI-STATES NGL PIPELINE LLC	"BP PIPELINE (NORTH AMERICA), INC."	28100 TORCH PARKWAY	WARRENVILLE	DU PAGE	IL	60555						0	0	0	165	0	165	0	0	0	0	0	0	123	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	120	0	165	0	0	0	0	0	0	120	0	120	0	45	0	0	0	0	0	0	45	0	45	0	0	0	0	120	0	165	0	165	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	0	3069254000	0	0	0	0	0	0	0	0	0	11	11	6	4	1	0	0	0	0	0	0	0	0	0	0	11	37	0	86	0	0	0	0		6/12/2008	6/12/2008	JUDY R. MUNDT	6308363490	JUDY.MUNDT@BP.COM	6308363582
Y	N	2007	20070268	3672	PETROLEUM & REFINED PRODUCTS	31610	BP WEST COAST PRODUCTS L.L.C.	"BP PIPELINES (NORTH AMERICA), INC."	28100 TORCH PARKWAY	WARRENVILLE	DU PAGE	IL	60555						0	0	0	117	0	117	0	0	0	0	0	0	88	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	29	28	21	22	5	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	60	14	21	10	9	0	117	0	0	0	0	4	10	8	0	22	1	0	21	13	24	0	0	59	118	1	0	21	13	28	10	8	59	140	0	117	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	754623333	0	0	0	0	0	0	0	3	0	0	0	0	39	0	0	0	0	0	0	0	0	39	0	0	6	64	10	3	5	0		6/12/2008	6/12/2008	JUDY R. MUNDT	6308363490	JUDY.MUNDT@BP.COM	6308363582
Y	N	2007	20070269	3673	HVLS	32011	"HOLLY ENERGY PARTNERS - OPERATING, L.P."		311 W QUAY	ARTESIA	EDDY	NM	88210	"100 CRESCENT COURT, SUITE 1600"	DALLAS		TX	75201-6927	0	0	0	314	0	314	0	0	0	0	0	0	53	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	98	0	0	65	0	24	314	0	0	0	0	0	65	0	24	89	127	0	98	0	0	0	0	0	225	127	0	98	0	0	65	0	24	314	0	314	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	8233469	0	0	0	0	314	314	0	0	628	40	40	5	2	1	0	0	0	0	0	0	0	0	0	628	40	0	0	0	0	0	0	0		6/12/2008	6/12/2008	LORI CLOWE	5757489743	LORI.CLOWE@HOLLYENERGY.COM	5757465480
Y	N	2007	20070274	3678	CRUDE OIL	32011	"HOLLY ENERGY PARTNERS - OPERATING, L.P."		311 W QUAY	ARTESIA	EDDY	NM	88210	"100 CRESCENT COURT, SUITE 1600"	DALLAS		TX	75201-6927	0	0	0	65	0	65	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	65	0	0	0	0	0	0	65	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	65	0	65	0	0	N	0		0	0	0	0	0		0	0	0	0	0	4192176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6/12/2008	6/12/2008	LORI CLOWE	5757489743	LORI.CLOWE@HOLLYENERGY.COM	5757465480
Y	N	2007	20070279	3683	CRUDE OIL	31610	BP WEST COAST PRODUCTS L.L.C.	"BP PIPELINES (NORTH AMERICA), INC."	28100 TORCH PARKWAY	WARRENVILLE	DU PAGE	IL	60555						0	0	0	43	0	43	0	0	0	0	0	0	24	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	3	25	3	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	18	6	13	2	2	1	43	0	0	0	0	5	2	5	1	13	0	0	4	7	0	0	0	0	11	0	0	4	7	5	2	5	1	24	0	43	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	808889992	0	0	0	0	0	2	2	0	0	4	0	0	0	0	0	10	0	1	1	0	0	0	0	0	14	1	0	0	7	6	1	6	0		6/12/2008	6/12/2008	JUDY R. MUNDT	6308363490	JUDY.MUNDT@BP.COM	6308363582
