ORIGINAL	SUPPLEMENT	YR	RPTID	HL_SUP_ID	SYSTEM_TYPE	OPERATOR_ID	NAME	PARENT	OFSTREET	OFCITY	OFCOUNTY	OFSTATE	OFZIP	HQSTREET	HQCITY	HQCOUNTY	HQSTATE	HQZIP	CPBMT	CPBOFFM	CPBONM	CPCMT	CPCOFFM	CPCONM	CUBOFFM	CUBONM	CUCMT	CUCOFFM	CUCONM	CUPMT	HCAMT	HCAOFFM	HCAONM	STOFFM_1	STOFFM_2	STOFFM_3	STOFFM_4	STOFFM_5	STOFFM_6	STOFFM_7	STOFFM_8	STOFFM_9	STOFFM_10	STOFFM_11	STOFFM_12	STOFFM_13	STOFFM_14	STOFFM_15	STOFFM_16	STOFFM_17	STOFFM_18	STONM_1	STONM_2	STONM_3	STONM_4	STONM_5	STONM_6	STONM_7	STONM_8	STONM_9	STONM_10	STONM_11	STONM_12	STONM_13	STONM_14	STONM_15	STONM_16	STONM_17	STONM_18	DINSTM_1	DINSTM_2	DINSTM_3	DINSTM_4	DINSTM_5	DINSTM_6	DINSTM_7	DINSTM_8	DINSTM_9	DINSTM_10	DINSTMT	ERWHM_1	ERWHM_2	ERWHM_3	ERWHM_4	ERWHM_5	ERWHM_6	ERWHM_7	ERWHM_8	ERWHMT	ERWLM_1	ERWLM_2	ERWLM_3	ERWLM_4	ERWLM_5	ERWLM_6	ERWLM_7	ERWLM_8	ERWLMT	ERWTM_1	ERWTM_2	ERWTM_3	ERWTM_4	ERWTM_5	ERWTM_6	ERWTM_7	ERWTM_8	ERWTMT	YSGOFFM	YSGONM	YSLOFFM	YSLONM	BTNPMS	REGGATHM	BT1COM	BT1NUM1	BT1NUM2	BT1NUM3	BT1NUM4	BT1NUMT	BT2COM	BT2NUM1	BT2NUM2	BT2NUM3	BT2NUM4	BT2NUMT	VTM_1	VTM_2	VTM_3	VTM_4	VTM_5	VTM_6	II1_1	II1_2	II1_3	II1_4	II1_T	II2_1	II2_2	II2_3	II2_4	II2_5	II3_1	II3_2	II3_3	II3_4	II4_1	II4_2	II4_3	II4_4	II4_5	II5_1	II5_2	BA_1	BA_2	BA_3	BA_4	BA_5	BA_6	BA_7	BA_8	DOR	DOE	PNAME	PPHONE	PEMAIL	PFAX
Y	N	2008	20080355	5162	PETROLEUM & REFINED PRODUCTS	31610	BP WEST COAST PRODUCTS L.L.C.	"BP PIPELINES (NORTH AMERICA), INC."	28100 TORCH PARKWAY	WARRENVILLE	DU PAGE	IL	60555						0	0	0	117	0	117	0	0	0	0	0	0	86	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	29	28	21	22	5	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	60	14	21	10	9	0	117	0	0	0	0	4	10	8	0	22	1	0	21	13	19	0	0	0	54	1	0	21	13	23	10	8	0	76	0	117	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	754623333	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	26	0	0	6	60	12	3	5	0		6/12/2009	6/12/2009	JUDY R. MUNDT	6308363490	JUDY.MUNDT@BP.COM	6308363582
Y	N	2008	20080079	4448	CRUDE OIL	32364	"VALERO REFINING-NEW ORLEANS, L.L.C."		ONE VALERO WAY	SAN ANTONIO	ST. CHARLES	TX	78249						0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	N	0		0	0	0	0	0		0	0	0	0	0	8108000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3/18/2009	3/18/2009	JAMES TREVINO	2103455145	JAMES.TREVINO@VALERO.COM	
Y	N	2008	20080220	4975	CRUDE OIL	31723	EXXONMOBIL REFINING AND SUPPLY COMPANY		4045 SCENIC HIGHWAY	BATON ROUGE	EAST BATON ROUGE	LA	70805	3225 GALLOWS ROAD	FAIRFAX	FAIRFAX	VA	22037	0	0	0	11.296	0	11.296	0	0	0	0	0	0	11.296	0	11.296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.318	0	2.758	1	0	0	3.22	0	0	0	0	0	0	0	0	0	0	0	3.28	0	4.22	0	3.796	0	11.296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.978	0	3.318	N	0	CRUDE OIL	0	1	0	0	1		0	0	0	0	0	2503193600	0	0	0	0	0	0.76	0	0	0	0.76	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2.76	0	3.231	0	3.786	0	0.758	1.76	1.76		6/5/2009	6/5/2009	BRIAN BLAKEMORE	2259775185	BRIAN.S.BLAKEMORE@EXXONMOBIL.COM	2259771013
N	Y	2008	20080077	4502	HVLS	31869	"PRISM GAS SYSTEMS I, L.P."		155 PRIVATE ROAD 1133	WASKOM	HARRISON	TX	75692	"2350 AIRPORT FREEWAY, SUITE 505"	BEDFORD	TARRANT	TX	76022	0	0	0	40	0	40	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	13	40	0	0	0	0	0	0	27	13	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	13	40	0	40	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	53689440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	13	0	0	0	27	0	0	0	13		3/17/2009	4/3/2009	JOEL ANDERSON	8178643136	JANDERSON@PRISMGAS.COM	8178643101
Y	N	2008	20080222	4977	CRUDE OIL	31455	"MONTANA REFINING COMPANY, INC"	CONNACHER OIL AND GAS LTD.	1900 10TH STREET NE	GREAT FALLS	CASCADE	MT	59404	"900,332 - 6TH AVENUE SW"	CALGARY	CANADA	AK	T2P 0B2	0	0	0	2.6	0	2.6	0	0	0	0	0	0	2.6	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	2.6	0	0	0	0	0	0	0	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	2.6	0	0	0	2.6	N	0	CRUDE OIL	1	0	0	0	1		0	0	0	0	0	8744414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0		6/5/2009	6/5/2009	DEXTER BUSBY	4067614100	DBUSBY@MONTANAREFINING.COM	4067610777
Y	N	2008	20080375	5182	CRUDE OIL	31822	SUNCOR ENERGY (USA) PIPELINE CO.		1715 FLEISCHLI PKWY	CHEYENNE	LARAMIE	WY	82001						53.79	0	53.79	259.23	0	259.23	0	0	0	0	0	0	82.394	0	82.394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.58	118.04	87.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.79	171.834	0	0	29.4	57.46	0.54	0	313.024	0	0	0	0	29.4	57.46	0.54	0	87.4	53.79	171.834	0	0	0	0	0	0	225.624	53.79	171.834	0	0	29.4	57.46	0.54	0	313.024	0	313.024	0	0	N	0	CRUDE OIL	6	5	2	0	13	0	0	0	0	0	0	3866108054	0	0	0	0	0	94	94	94	0	282	56	31	1	0	2	0	0	0	0	0	0	0	0	0	282	31	61.82	56.22	0	0	194.984	0	0		6/14/2009	6/14/2009	REGAN O. MARSH	3077758110	REMARSH@SUNCOR.COM	3076376633
Y	N	2008	20080233	4990	HVLS	3535	DOW PIPELINE CO		P.O. BOX 186	PORT LAVACA	CALHOUN	TX	77979	1000 CR 340	ANGLETON	BRAZORIA	TX	77515	0	0	0	220	0	220	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	28	22	56	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	71	56	0	36	220	0	0	0	57	71	56	0	36	220	0	0	0	0	0	0	0	0	0	0	0	0	57	71	56	0	36	220	0	220	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	432418688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	79	27.9	0		6/8/2009	6/8/2009	RICHARD L. SCOTT	3615533005	SCOTTRL1@DOW.COM	3615533122
Y	N	2008	20080237	4994	PETROLEUM & REFINED PRODUCTS	2552	COLONIAL PIPELINE CO		"1185 SANCTUARY PARKWAY, SUITE 100"	ALPHARETTA	FULTON	GA	30009						0	0	0	5493.858	0	5493.858	0	0	0	0	0	0	4077.406	0	4077.406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.437	744.153	343.537	595.306	132.169	461.929	0.002	150.091	8.983	0.01	0	0	196.751	289.35	0	1814.849	592.291	39.449	0	18.478	0	14.277	2642.878	2253.641	250.922	120.594	153.619	5493.858	3.605	0	0	320.496	687.825	222.11	101.307	52.892	1388.235	0.916	0	0.167	725.678	100.267	0.014	0	0.083	827.125	4.521	0	0.167	1046.174	788.092	222.124	101.307	52.975	2215.36	0	4981.57	0	512.288	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	6.86727E+11	0	0	1202.28	1202.28	377.99	0	2782.55	448	237	16	13	123	3.35	0	0	0	1.55	0	0	0	0	2787.45	237	755.58	894.12	797.66	204.36	537.91	504.88	24.91		6/9/2009	6/9/2009	A. MAC TAYLOR	6787622872	ATAYLORJ@COLPIPE.COM	6787622464
Y	N	2008	20090480	7643	CRUDE OIL	32503	"CALUMET SHREVEPORT FUELS, LLC"		3333 MIDWAY STREET	SHREVEPORT	CADDO	LA	71109	2780 WATERFRONT PARKWAY EAST DRIVE SUITE 200	INDIANAPOLIS	MARION	IN	46214	0	0	0	8	0	8	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	8	N	0		0	2	1	0	3		0	0	0	0	0	36980183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7.5	0.1	0	0	0.028	0	7/6/2010	7/7/2010	LYNDON B JOHNSON SAFETY MANAGER	3186362711	"LYNDON.JOHNSON@CALUMETSPECIALTY,COM"	3186324225
Y	N	2008	20080419	5226	CRUDE OIL	22442	WEST TEXAS GULF PIPELINE CO		ONE FLUOR DANIEL DR. BUILDING A LEVEL 3	SUGAR LAND	FORT BEND	TX	77478						0	0	0	582.12	0	582.12	0	0	0	0	0	0	410.53	0	410.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.62	0	0	469.5	0	0	0	0	0	0	0	0	0	0	582.12	0	0	0	0	0	582.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582.12	0	0	N	0	CRUDE OIL	0	1	12	7	20		0	0	0	0	0	42079755057	0	0	0	0	0	112	112	0	0	224	15	0	0	0	4	0	0	0	0	0	0	0	0	0	224	0	74.55	35.26	49.61	26.05	25.82	42	0		6/15/2009	6/15/2009	KENNETH DAVID BORN	2816376497	KDBORN@SUNOCOLOGISTICS.COM	2816376425
Y	N	2008	20080491	5759	CRUDE OIL	26061	MCMURREY PIPELINE CO	DELEK US HOLDINGS	424 MCMURREY DRIVE	TYLER	SMITH	TX	75702	7102 COMMERCE WAY	BRENTWOOD	WILLIAMSON	TN	37027	0	0	0	10.7	0	10.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7	0	0	2	0	2	0	0	10.7	6.7	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	6.7	0	6.7	0	4	N	0	CRUDE OIL	1	8	1	1	11		0	0	0	0	0	65642409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7	0	0	0	0	0	0	0	0	10.7	0	0	0	6.7	0	0	2	2		9/4/2009	12/11/2009	LESTER S KEITH PIPELINE MANAGER	9035793436	LES.KEITH@DELEKREFINING.COM	9035960103
Y	N	2008	20080467	5398	CRUDE OIL	32331	"PASADENA REFINING SYSTEM, INC."		111 RED BLUFF ROAD	PASADENA	HARRIS	TX	77506						0	0	0	2.44	0	2.44	0	0	0	0	0	0	2.44	0	2.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0.98	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0.48	0	1.96	0	0	0	2.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	1.96	N	0		0	0	0	0	0		0	0	0	0	0	49650668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0		7/22/2009	7/27/2009	AL GRAVES OIL MOVEMENTS COORDINATOR	7139203910	AGRAVES@PASADENAREFINING.COM	7139205185
Y	N	2008	20080469	5418	PETROLEUM & REFINED PRODUCTS	32331	"PASADENA REFINING SYSTEM, INC."		111 RED BLUFF ROAD	PASADENA	HARRIS	TX	77506						0	0	0	8.286	0	8.286	0	0	0	0	0	0	8.286	0	8.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293	0.298	0	1.362	2.27	0.98	2.49	0	0.593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	4.82	2.486	0	0	0	8.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	1.96	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	8307546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	1.51	0	0		7/28/2009	7/30/2009	ALFRED GRAVES	7139203910	AGRAVES@PASADENAREFINING.COM	7139205185
Y	N	2008	20080433	5244	HVLS	31914	"SEMSTREAM, L.P."	SEMGROUP L.P.	11501 S I-44 SERVICE ROAD	OKLAHOMA CITY	OKLAHOMA	OK	73173	"6120 SOUTH YALE AVENUE, 2 WARREN PLACE"	TULSA	TULSA	OK	74136	0	0	0	14	0	14	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	14	0	0	0	0	5	0	0	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	14	0	14	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	8760121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0		6/16/2009	6/19/2009	REX SCHRUNK  ENGINEER	4056925137	RSCHRUNK@SEMGROUPLP.COM	4056915192
Y	N	2008	20080435	5258	PETROLEUM & REFINED PRODUCTS	32184	EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US - SHELL AVIATION		"910 LOUISIANA STREET, OSP-18"	HOUSTON	HARRIS	TX	77002						0	0	0	9.56	0	9.56	0	0	0	0	0	0	9.56	0	9.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64	0	2.79	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	5.64	0.68	2.79	0	0	0	9.56	0	0	0	0	0	0	0	0	0	0.45	0	5.64	0.68	2.79	0	0	0	9.56	0.45	0	5.64	0.68	2.79	0	0	0	9.56	0	0	0	9.56	N	0	JET FUEL	4	10	4	0	18		0	0	0	0	0	0	0	0	1450768204	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5.64	0	0	1.43	2.04	0		6/22/2009	6/23/2009	"MARILOU M. BALUYUT, PROJECT ENGINEER"	7132415129	MALOU.BALUYUT@SHELL.COM	7134238496
Y	N	2008	20080444	5267	HVLS	30777	MOTIVA ENTERPRISE LLC		2555 SAVANNAH AVE.	PORT ARTHUR	JEFFERSON	TX	77641						0	0	0	35	0	35	0	0	0	0	0	0	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	35	0	0	35	0	0	0	0	0	35	0	35	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	69128096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0		6/15/2009	6/24/2009	"JIMMY STANCIL, DOT COMPLIANCE COORDINATOR"	4099893867	JIMMY.STANCIL@MOTIVAENT.COM	4099897088
N	Y	2008	20080455	5302	PETROLEUM & REFINED PRODUCTS	30825	CITGO PETROLEUM CORPORATION (REFINERY)		4401 HIGHWAY 108	LAKE CHARLES	CALCASIEU	LA	70602	1293 ELDRIDGE PARKWAY	HOUSTON	HARRIS	TX	77077	0	0	0	8.903	0	8.903	0	0	0	0	0	0	8.903	0	8.903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623	8.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.903	0	0	0	0	0	0	8.903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.28	0	0.623	N	0		0	0	0	0	0		0	0	0	0	0	0	0	0	1251075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21	0	0	0		6/29/2009	6/29/2009	JEFFREY W. BONNETTE	3377086165	JBONNE1@CITGO.COM	3377088099
Y	N	2008	20080458	5319	CRUDE OIL	31878	BRIDGER PIPELINE LLC		455 N. POPLAR ST	CASPER	NATRONA	WY	82601						0	0	0	272	0	272	0	0	0	0	0	0	68	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	51	78	0	6	272	0	0	137	0	51	78	0	6	272	0	0	0	0	0	0	0	0	0	0	0	137	0	51	78	0	6	272	0	272	0	0	N	0	CRUDE OIL	2	4	0	0	6		0	0	0	0	0	1219792337	0	0	0	0	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	47	38	0	0	53		7/7/2009	7/7/2009	KENNETH D DOCKWEILER	3072660275	KDOCKWEILER@TRUECOS.COM	3072373164
Y	N	2008	20080459	5320	CRUDE OIL	1248	BELLE FOURCHE PIPELINE CO		455 N. POPLAR ST	CASPER	NATRONA	WY	82601						0	0	0	333	0	333	0	0	0	0	0	0	138	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	24	78	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	133	31	17	0	333	0	0	0	152	133	31	17	0	333	0	0	0	0	0	0	0	0	0	0	0	0	152	133	31	17	0	333	0	306	0	27	N	17	CRUDE OIL	7	6	3	0	16		0	0	0	0	0	213868230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	31	152	24	0	0		7/7/2009	7/7/2009	KENNETH D DOCKWEILER	3072660275	KDOCKWEILER@TRUECOS.COM	
Y	N	2008	20080449	5272	HVLS	11272	LAVACA PIPELINE CO		103 FANNIN	POINT COMFORT	CALHOUN	TX	77978	103 FANNIN	POINT COMFORT	CALHOUN	TX	77978	0	0	0	45.37	0	45.37	0	0	0	0	0	0	1.32	0	1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2	26.52	7.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.69	7.68	45.37	0	0	0	0	0	0	37.69	7.68	45.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.69	7.68	45.37	0	41.09	0	4.28	N	45.37		0	0	0	0	0		0	0	0	0	0	0	2858148483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	11.2	0	0		6/24/2009	6/24/2009	ROBERT C SERRATA	3619878914	ROBERTS@FTPC.FPCUSA.COM	
Y	N	2008	20080471	5458	CRUDE OIL	999	BREITBURN ENERGY CORP		"515 S. FLOWER, SUITE 4800"	LOS ANGELES	LOS ANGELES	CA	90071-    						0	0	0	3.54	0	3.54	0	0	0	0	0	0	3.54	0	3.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7	1.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54	0	0	0	0	3.54	0	0	0	3.54	0	0	0	0	3.54	0	0	0	0	0	0	0	0	0	0	0	0	3.54	0	0	0	0	3.54	0	0	0	3.54	N	3.54		0	0	0	0	0		0	0	0	0	0	145915	0	0	0	0	0	3.54	0	0	0	3.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54	0	0	0	0	3.54	0	0	0		8/12/2009	8/12/2009	MARTHA L. BROCK	2132255900	MBROCK@BREITBURN.COM	2132255916
Y	N	2008	20090047	6340	PETROLEUM & REFINED PRODUCTS	15915	"PIPELINES OF PUERTO RICO INCD, THE"	TAMPA PIPELINE CORPORATION	ROAD NO: 28 KM 1.2	GUAYNABO	GUAYNABO	PR	00970	PO BOX 35236	SARASOTA	SARASOTA	FL	34242-5236	0	0	0	9.5	0	9.5	0	0	0	0	0	0	9.5	0	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5	0	0	0	1	9.5	0	0	0	0	0	0	0	0	0	0	0	0	8.5	0	0	0	1	9.5	0	0	0	8.5	0	0	0	1	9.5	0	0	0	9.5	N	0	AVIATION JET A FUEL	0	0	0	0	0		0	0	0	0	0	0	0	0	32458770	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	0	0	0	9.5	0	0	0	0	0	9.5	0	0		3/9/2010	3/9/2010	"LUIS RODRIGUEZ, GENERAL MANAGER"	7877833693	PIPRINC@YAHOO.COM	7877835045
Y	N	2008	20090153	6996	CRUDE OIL	12624	MOBIL CORP	MOBIL BEAUMONT REFINERY	P.O. BOX 3311	BEAUMONT	JEFFERSON	TX	77704-3311	5959 LAS COLINAS BLVD.	IRVING	DALLAS	TX	75039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	0	CRUDE 	0	2	0	0	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6/15/2009	5/27/2010	J.A. LEWIS - DOT COMPLEX COORDINATOR	4097573688	JERRY.A.LEWIS@EXXONMOBIL.COM	4097573234
Y	N	2008	20080380	5187	PETROLEUM & REFINED PRODUCTS	4805	EXPLORER PIPELINE CO		P.O. BOX 2650	TULSA	TULSA	OK	74101						0	0	0	1882.1	0	1882.1	0	0	0	0	0	0	1204.11	0	1204.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.1	17.4	128.1	270.2	170.2	41.5	15.8	0	0.9	0	654.1	0	544.8	0	0	0	0	0	0	0	0	407.5	28.5	4	1405.8	9.8	24.6	1.9	1882.1	0	0	0	0	588.8	16.4	20.8	0.9	626.9	0	0	7.2	7.8	4.4	1.9	0	0	21.3	0	0	7.2	7.8	593.2	18.3	20.8	0.9	648.2	0	1847.6	0	34.5	Y	0		0	0	0	0	0		0	0	0	0	0	0	0	0	1.20529E+11	0	0	233	11	272	0	516	247	247	4	87	34	3	0	0	0	0	0	0	0	0	519	247	682.4	402.1	379.4	80.3	272.7	22.7	6.9		6/15/2009	6/15/2009	KEVIN E. BROWN	9184945104	KBROWN@EXPL.COM	9184935148
Y	N	2008	20080099	4569	HVLS	30755	CITGO PRODUCTS PIPELINE CO		"6100 S. YALE, PO 3758"	TULSA	TULSA	OK	74102	1293 ELDRIDGE PARKWAY	HOUSTON	HARRIS	TX	77077	0	0	0	109.895	0	109.895	0	0	0	0	0	0	109.895	0	109.895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.38	40.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.515	0	69.38	0	109.895	0	0	0	0	40.515	0	69.38	0	109.895	0	0	0	0	0	0	0	0	0	0	0	0	0	40.515	0	69.38	0	109.895	0	109.895	0	0	Y	0		0	0	0	0	0		0	0	0	0	0	0	772521840	0	0	0	0	67.925	67.925	0	0	135.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.85	0	40.515	67.925	0	1.109	0.346	0	0		4/13/2009	4/13/2009	CARTER FAIRLESS	9184955342	CFAIRLE@CITGO.COM	9185242011
Y	N	2008	20080396	5203	HVLS	32107	"CROSSTEX NGL PIPELINE, L.P."	CROSSTEX ENERGY SERVICES	"2501 CEDAR SPRINGS, SUITE 100"	DALLAS	DALLAS	TX	75201	"2501 CEDAR SPRINGS, SUITE 100"	DALLAS	DALLAS	TX	75201	0	0	0	46.62	0	46.62	0	0	0	0	0	0	46.62	0	46.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.02	0	13.33	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	36.62	46.62	0	0	0	0	0	0	0	36.62	36.62	0	0	10	0	0	0	0	0	10	0	0	10	0	0	0	0	36.62	46.62	0	46.62	0	0	N	0		0	0	0	0	0		0	0	0	0	0	0	73526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6	0	0	0	0	0	0	0	0	13.6	0	0	0	0	0	26.38	6.64	13.6		6/15/2009	6/15/2009	STEPHEN CLARK	2149539500	STEVE.CLARK@CROSSTEXENERGY.COM	2149539501
