RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19900709	1990	CITY GAS CO	2428	"733 FIFTH AVENUE, P.O. BOX 370"	ANTIGO	LANGLADE	WI	54409						WI	1	0	1	31	54	0	0	0	0	0	87	1062	0	37	547	2202	0	0	0	0	0	3848	0	25	7	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	12	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	19	1	0	0	87	100	0	1600	46	0	0	0	1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2168	31	2	0	0	2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768	77	2	0	0	3847	2	5	12	5	0	1	0	0	0	0	0	0	0	0			RODNEY MADESON	7156274351	4/15/1991	
19901238	1990	CITY GAS CO OF FLORIDA	2432	95 E. 25TH STREET	HIALEAH	DADE	FL	33013						FL	0	0	117	1681	277	0	0	0	0	0	2075	0	0	8044	64835	16160	0	0	0	0	0	89039	0	1369	293	132	4	0	1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	19	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1627	312	132	4	0	2075	71	26198	37577	870	14	1	0	64660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15980	342	13	0	0	16335	0	0	0	0	0	0	0	8044	0	0	0	0	0	8044	0	0	0	0	0	0	0	34242	53557	1212	27	1	0	89039	11	264	95	207	1	3	7	175	0	35	55	849	10	0	0		RICHARD F. WALLS - VP/OPERATIONS	3056918710	6/26/1991	8/2/1995
19901071	1990	CLAREMONT GAS LIGHT CO	2448	97 PLEASANT STREET	CLAREMONT	SULLIVAN	NH	3743	175 PRICE PARKWAY	FARMINGDALE		NY	11735	NH	4	0	0	0	0	12	0	0	0	0	16	1014	1	16	0	18	0	0	0	0	0	1049	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	3	1	0	16	30	0	0	1029	1	0	0	1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1029	3	0	0	1039	0	0	0	0	0	0	0	0	0	0	5	0	2	0	18.8		BARRY RAYMOND	6035424081	5/20/1991	
19900635	1990	"CLARENCE, CITY OF"	2452	200 N. CENTER STREET	CLARENCE	SHELBY	MO	63437						MO	0	0	0	10	15	0	0	0	0	0	25	0	0	0	0	385	0	0	0	0	0	385	0	2	8	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	0	0	25	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	1	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	1	0	0	0	385	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4.6		MIKE GARRISON	8166992215	4/3/1991	8/8/1991
19900869	1990	CLARKE - MOBILE COUNTIES GAS DIST	2456	P.O. BX 608	JACKSON	CLARKE	AL	36545						AL	0	0	0	198	33	0	0	0	0	0	231	0	0	0	4435	1228	0	0	0	0	0	5663	0	69	33	74	22	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	33	74	22	0	231	179	0	4435	0	0	0	0	4435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	0	0	0	0	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5663	0	0	0	0	5663	0	1	0	0	0	8	0	11	0	0	0	0	0	0			JACK A. JOHNSON - ASSISTANT MANAGER	2052462428	4/24/1991	8/8/1991
19900893	1990	CLARKSVILLE GAS & WATER DEPT	2460	P.O. BOX 387	CLARKSVILLE	MONTGOMERY	TN	37040						TN	0	17	2	291	34	0	0	0	0	0	344	0	6	0	8128	1402	0	0	0	0	0	9536	0	178	39	47	46	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	39	47	46	0	344	124	0	8061	64	7	2	0	8134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1402	0	0	0	0	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9463	64	7	2	0	9536	8	8	11	10	1	0	1	4	0	13	0	0	60	0	2.4		TRISH COLWELL	6156457422	5/8/1991	
19900952	1990	"CLAXTON GAS DEPT, CITY OF"	2464	P.O.B OX 829	CLAXTON	EVANS	GA	30417						GA	0	0	0	90	2	0	0	0	0	0	92	0	0	0	1318	282	0	0	0	0	0	1600	0	44	3	43	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	3	43	0	0	92	150	0	1316	2	0	0	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	6	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1592	8	0	0	0	1600	0	0	0	0	0	0	0	0	0	0	0	0	30	0	8.1		CHRIS STRIPPELHOFF - CONSULTANT	4044221902	5/8/1991	
19900542	1990	"CLAY CITY GAS DEPT, CITY OF"	2468	"140 S. MAIN STREET, P.O. BOX 522"	CLAY CITY	CLAY	IL	62824						IL	0	0	0	20	0	0	0	0	0	0	20	0	0	0	562	0	0	0	0	0	0	562	0	8	11	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	1	0	0	20	65	0	552	10	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	10	0	0	0	562	0	0	0	0	0	1	0	0	0	0	0	8	1	0	3.2		"JACK H. ENLOE, P.E., GAS ENGINEER"	6186561235	3/28/1991	
19901112	1990	"CLAY NATURAL GAS SYSTEM, CITY OF"	2472	N. MAIN STREET	CLAY	WEBSTER	KY	42404						KY	0	0	0	17	1	0	0	0	0	0	18	0	0	0	542	96	0	0	0	0	0	638	0	7	4	6	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	6	0	0	18	30	0	515	27	0	0	0	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611	27	0	0	0	638	0	0	0	1	0	0	12	9	0	5	0	0	16	0	2		SAMUEL C. CRAWFORD	5028252221	5/20/1991	
19900564	1990	CLAYSVILLE NATURAL GAS CO	2462	"231 MAIN STREET, P.O. BOX 477"	CLAYSVILLE	WASHINGTON	PA	15323	"231 MAIN STREET, P.O. BOX 477"	CLAYSVILLE		PA	15323	PA	60	2	2	1	20	0	0	0	0	0	85	753	81	0	17	230	0	0	0	0	0	1081	0	38	11	16	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	17	16	0	0	86	36	0	604	247	0	0	0	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	56	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	303	0	0	0	1082	20	1	0	2	0	0	0	0	1	0	0	0	0	0	7.5		DUANE SPROWLS - FIELD FOREMAN	4122255571	3/28/1991	
19900346	1990	CLAYTON GAS SYSTEM	2476	SHADY LANE	CLAYTON		LA	71326						LA	0	0	0	12	0	0	0	0	0	0	12	0	0	0	272	28	0	0	0	0	0	300	0	7	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	12	0	0	270	0	2	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	0	2	0	0	300	0	0	0	0	0	0	0	0	0	0	0	8	4	0	5		SADIE G. JONES	3187578540	3/11/1991	
19900299	1990	CLEARFIELD MUNICIPAL GAS SYSTEM	2480	200 SOUTH MAIN STREET	LENOX	TAYLOR	IA	50851						IA	0	0	0	9	0	0	0	0	0	0	9	0	0	0	172	3	0	0	0	0	0	175	0	7	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	9	100	0	172	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		KAREN ZABEL - DEP. CITY CLERK	5153332228	3/11/1991	
19900205	1990	"CLEARWATER GAS DIV, CITY OF"	2488	400 NORTH MYRTLE AVENUE	CLEARWATER	PINELLAS	FL	34615						FL	0	0	88	193	96	40	0	0	0	0	417	0	0	5746	2671	4219	0	0	0	0	0	12636	0	36	178	67	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	40	0	0	0	0	0	0	0	0	83	11	2	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	229	69	0	0	417	0	0	8267	138	11	1	0	8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3912	278	29	0	0	4219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12179	416	40	1	0	12636	17	22	0	0	27	64	1	2	36	13	5	3	0	0	2.1		J. TERRY NEENAN - GAS SUPERINTENDENT	8134626630	2/25/1991	8/8/1991
19901198	1990	CLEVELAND GAS DEPT	2492	105 NORTH DIVISION	CLEVELAND	PAWNEE	OK	74020						OK	0	0	0	31	7	0	0	0	0	0	38	0	0	0	1478	185	0	0	0	0	0	1663	0	21	10	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12	0	0	0	38	0	0	1443	35	0	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1628	35	0	0	0	1663	2	0	0	0	0	0	0	0	0	0	9	0	39	0	11.4		DEAN ARMSTRONG - SUPERVISOR - OPERATOR	9183583191	6/26/1991	
19900579	1990	CLINTON - NEWBERRY NATURAL GAS AUTH	2512	SPRINGDALE DRIVE	CLINTON	LAURENS	SC	29325	P.O. BOX 511	CLINTON		SC	29325	SC	0	0	0	165	365	0	0	0	0	0	530	0	0	780	268	8908	0	0	0	0	0	9956	0	137	21	7	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	113	6	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	134	13	0	0	530	0	0	3012	24	12	0	0	3048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8879	29	0	0	0	8908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11891	53	12	0	0	11956	1	138	1	16	0	1	0	0	1	1	0	135	0	0	0.003		CECIL SCOGIN	8038331862	3/28/1991	
19900984	1990	"CLINTON GAS SYSTEM, CITY OF"	2508	P.O. BOX 295 - COURT STREET	WICKLIFFE	BALLARD	KY	42087						KY	0	0	0	21	5	0	0	0	0	0	26	0	0	0	486	362	0	0	0	0	0	848	0	8	13	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	26	100	0	479	7	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	7	0	0	0	848	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0		ELWOOD TURNER	5023353116	5/8/1991	
19901357	1990	"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA"	2500	"P.O. BOX 513, CORNER LIBERTY & JACKSON"	CLINTON	EAST FELICIANA	LA	70772						LA	0	0	0	17	14	0	0	0	0	0	31	0	0	242	0	390	0	0	0	0	0	632	0	16	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	31	25	0	236	0	6	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	0	6	0	0	632	0	10	0	0	0	6	0	0	0	0	0	0	0	0	5		EMILY BENTLEY - TOWN CLERK	5046835531	6/20/1991	8/8/1991
19901561	1990	CNG TRANSMISSION CORP	2714	445 WEST MAIN ST	CLARKSBURG	HARRISON	WV	26302						WV	0	0	147	37	49	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	98	42	30	14	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	5	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	47	31	14	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	2	0	2	0	0	0	8	0	8	0	12	0		" OUR REASON FOR FILING A SEPARATE DISTRIBUTION REPORT IS TO SATISFY THE REQUIREMENTS OF THE DOT DEFINITIONS.  HOWEVER, THESE LINES ARE CONSIDERED BY FERC TO BE TRANSMISSION."	JACK L ADAMS	3046238410	8/19/1992	
19901387	1990	"COALINGA, CITY OF"	2524	160 W. ELM AVENUE	COALINGA	FRESNO	CA	93210						CA	0	0	0	19	11	0	0	0	0	0	30	0	0	0	2316	895	0	0	0	0	0	3211	0	18	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	1	0	0	30	15	0	2558	58	0	0	0	2616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	13	2	0	0	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3438	71	2	0	0	3511	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1		RENE A. RAMIREZ - DIRECTOR OF UTILITIES	2099351533	7/24/1991	
19900083	1990	COBDEN MUNICIPAL GAS SYSTEM	2532	112 E MAPLE	COBDEN	UNION	IL	62920						IL	0	0	0	12	0	0	0	0	0	0	12	0	0	0	364	0	0	0	0	0	0	364	0	6	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	12	75	0	358	6	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	6	0	0	0	364	0	1	0	3	0	0	0	0	0	10	0	0	12	0	4.4		KAREN M. WINZENBURGER	6188932425	2/5/1991	2/5/1991
19900377	1990	CODY GAS CO	2537	"2320 MOUNTAIN VIEW ROAD, P.O. BOX 970"	CODY	PARK	WY	82414						WY	0	0	134	84	30	0	0	0	0	0	248	0	0	773	3200	933	0	0	0	0	0	4906	0	204	14	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	2	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	16	0	0	0	248	0	0	3629	330	12	2	0	3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928	5	0	0	0	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4557	335	12	2	0	4906	8	22	0	0	0	0	0	0	0	0	0	0	16	0	2		PAULA R. VOERDING	3075874281	3/21/1991	
19900364	1990	COKER FUEL INC	2542	3515 HWY 27 SOUTH	SEBRING	HIGHLANDS	FL	33870	231 WEST MAIN STRET	WAUCHULA		FL	33873	FL	0	0	0	14	5	0	0	0	0	0	19	0	0	0	945	110	0	0	0	0	0	1055	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	19	0	0	945	0	0	0	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055	0	0	0	0	1055	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	" WE RAN 1 1/0 MILES OF (P.E.) PLASTIC 4"" GAS LINE DURING THIS CALENDER YEAR."	NORMAN A. SMITH - MANAGER	8133850194	3/21/1991	
19900067	1990	COLEMAN NATURAL GAS CO	2580	"2426 MAIN STREET , P.O. BOX 1306"	WALLER	WALLER	TX	77484						TX	0	0	6	7	8	0	0	0	0	0	21	0	0	14	14	8	0	0	0	0	0	36	0	12	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	17	0	0	10	11	4	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	4	0	0	36	0	0	0	2	0	0	0	0	0	0	0	0	1	0		" 1991 SCHEDULED FOR REPAIR IS TO REPLACE MORE OF THE EXISTING MAINS, AND SERVICES IN LALLEYTON, TEXAS.  DUE TO THE GAS LOSS."	JACKIE SMITH - OPERATION MANAGER	4093729471	1/25/1991	2/5/1991
19901270	1990	"COLFAX GAS DEPT, TOWN OF"	2548	CITY HALL P.O. BOX 310	COLFAX	GRANT PARISH	LA	71417						LA	0	0	0	33	15	0	0	0	0	0	48	0	0	0	917	265	0	0	0	0	0	1182	0	16	15	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	9	1	3	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	16	3	0	0	46	30	0	915	2	0	0	0	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	3	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1177	5	0	0	0	1182	3	15	0	0	2	0	0	0	4	5	0	0	0	0	3		"EDMOND F. DEAN, JR. - GAS SUPT."	3186273711	6/20/1991	8/8/1991
19900732	1990	COLLINWOOD GAS DEPT	2556	P.O. BOX 98	COLLINWOOD	WAYNE	TN	38450						TN	0	0	0	12	0	0	0	0	0	0	12	0	0	0	277	56	0	0	0	0	0	333	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	95	0	275	4	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	4	0	0	0	335	0	0	2	0	0	1	0	0	1	0	0	0	0	0	2.6		SHERRY WILSON	2056488364	4/15/1991	
19900300	1990	COLONIAL ACRES	2574	555 N.E. 124TH STREET	NORTH MIAMI	DADE	FL	33161	9674 N.W. 10TH AVENUE	MIAMI		FL	33150	FL	0	0	0	2	0	0	0	0	0	0	2	0	0	0	191	0	0	0	0	0	0	191	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	40	0	191	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		"JESUS VEGA, JR."	3058932522	3/11/1991	
