RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19920268	1992	SOUTHEAST ALABAMA GAS DISTRICT	18456	P.O. BOX 1338	ANDALUSIA	COVINGTON	AL	36420						AL	0	0	0	796	140	8	0	0	0	0	944	0	0	0	0	0	0	0	0	0	0	0	0	309	401	86	0	0	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	8	0	0	0	0	0	0	0	0	128	12	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	415	86	0	0	944	150	0	0	0	0	0	0	0	0	17060	322	7	1	0	17390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6158	0	0	0	0	6158	0	0	0	0	0	0	0	0	14137	23	0	1	0	14161	0	0	0	0	0	0	0	0	37355	345	7	2	0	37709	3	41	22	130	1	2	0	0	0	0	17	116	20	0	2.7		ARNIE C. COBB JR. - SUPT OF ENGINEERING AND GAS CONTROL	2052224177	6/10/1993	
19920269	1992	BETHANY MUNICIPAL GAS SYSTEM	1392	P.O. BOX 352 201 W. MAIN STREET	BETHANY	MOULTRIE	IL	61914						IL	0	0	0	12	0	0	0	0	0	0	12	0	0	0	605	0	0	0	0	0	0	605	0	7	5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	12	60	0	600	4	1	0	0	605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	4	1	0	0	605	0	0	0	0	0	0	0	0	0	0	0	23	16	0	1.7	 ALL KNOWN SYSTEMS LEAKS ARE ON OUTSIDE METER SET UPS AND ARE CLASS 3 (A)LEAKS.	MICHAEL W. COLLINS - MANAGER OF UTILITIES	2176653351	6/10/1993	
19920270	1992	"EQUALITY, VILLAGE OF"	4507	CITY BUILDING	EQUALITY	GALLATIN	IL							IL	0	0	0	3	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	11	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	306	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3		ED BRATCHER - OPERATOR	6182725681	6/10/1993	
19920271	1992	"LIVINGSTON PARISH - B, GAS UTIL DIST # 1 OF"	6234	2706 NORTH ACADIAN THURWAY WEST	BATON ROUGE	EAST BATON ROUGE	LA	70805						LA	0	0	0	46	0	0	0	0	0	0	46	0	0	0	397	0	0	0	0	0	0	397	0	39	7	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	7	0	0	0	48	30	0	397	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	397	0	0	2	0	0	0	0	0	0	0	0	0	0	0			CHERYL D. WILLIAMS	5043563432	6/10/1993	
19920272	1992	MISSISSIPPI GAS CO	12578	2706 NORTH ACADIAN THURWAY WEST	BATON ROUGE	EAST BATON ROUGE	LA	70805						LA	0	0	0	5	9	0	0	0	0	0	14	0	0	0	42	71	0	0	0	0	0	113	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	30	0	37	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0			CHERYL DARLENE WILLIAMS	5043563432	6/10/1993	
19920273	1992	MISSISSIPPI GAS CO	12578	2706 NORTH ACADIAN THURWAY WEST	BATON ROUGE	EAST BATON ROUGE	LA	70805						MS	0	0	0	22	0	0	0	0	0	0	22	0	0	0	299	0	0	0	0	0	0	299	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	22	30	0	299	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	299	0	6	1	0	0	0	0	0	0	0	0	0	0	0	14		CHERYL WILLIAMS	5043563432	6/10/1993	
19920274	1992	"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF"	6233	2706 NORTH ACADIAN THURWAY	BATON ROUGE	EAST BATON ROUGE	LA	70805						LA	0	0	0	22	0	0	0	0	0	0	22	0	0	0	349	0	0	0	0	0	0	349	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	28	30	0	349	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	349	0	0	2	0	0	0	0	0	0	0	0	0	0	0			CHERYL DARLENE WILLIAMS	5043563422	6/10/1993	
19920275	1992	"WASHINGTON PARISH, GAS UTIL DIST # 2 OF"	6240	2706 NORTH ACADIAN THURWAY WEST	BATON ROUGE	EAST BATON ROUGE	LA	70805						LA	0	0	0	0	164	0	0	0	0	0	164	0	0	0	0	1037	0	0	0	0	0	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	28	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	28	0	0	0	0	164	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	0	0	0	0	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037	0	0	0	0	1037	4	6	2	0	0	2	0	0	0	0	0	0	0	0	15		CHERYL DARLENE WILLIAMS	5043563432	6/10/1993	
19920276	1992	MISSISSIPPI GAS CORP	12570	2706 NORTH ACADIAN THURWAY WEST	BATON ROUGE	EAST BATON ROUGE	LA	70805						LA	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	44	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	36	0	2	0	0	0	0	0	0	0	0	0	0	0	0			CHERYL WILLIAMS	5043563432	6/10/1993	
19920277	1992	"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF"	6241	2706 N. ACADIAN THURWAY WEST	BATON ROUGE	EAST BATON ROUGE	LA	70802						LA	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	350	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	15	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	350	0	0	0	3	6	0	0	0	0	0	0	0	0	0	6.97		CHERYL D. WILLIAMS	5043563432	6/10/1993	1/18/1994
19920278	1992	D & L INC	30518	P.O. BOX 877	COLLINS	COVINGTON	MS	39428						MS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			THOMAS HALL - OFFICE MANGER	6017658255	6/10/1993	
19920279	1992	"COVINGTON GAS DEPT, TOWN OF"	2856	3RD & MAIN P.O. BOX 78	COVINGTON	GARFIELD	OK	73730						OK	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	277	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	5	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	5	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1		TERRY REINHARDT	4058647427	6/10/1993	1/14/1994
19920280	1992	CENTRAL CITY GAS SYSTEM DEPT	2180	1609 16TH AVE	CENTRAL CITY	MERRICK	NE	68826						NE	0	0	0	29	2	2	0	0	0	0	33	0	0	0	1326	10	0	0	0	0	0	1336	0	24	4	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	5	2	0	0	33	50	0	953	373	0	0	0	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983	373	0	0	0	1356	1	3	0	1	0	0	0	1	0	0	1	1	0	0	4.07		BRAD L WELLS - FOREMAN	3089463516	6/10/1993	
19920281	1992	"BOOKER GAS CO, CITY OF"	1622	214 S. MAIN	BOOKER	LIPSCOMB	TX	79005						TX	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	537	0	0	0	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	0	3	0	0	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	0	3	0	0	537	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1		KENNY HAMILL - GAS SUPT	8066584579	6/10/1993	
19920282	1992	RESERVE GAS CO INC	17240	P.O. BOX 207 13441 RAILROAD STREET	ALDEN	ERIE	NY	14004						NY	12	0	0	2	13	0	0	0	0	0	27	146	0	0	3	282	0	0	0	0	0	431	0	4	10	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	3	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	3	0	0	27	0	0	3	148	6	1	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	41	2	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	189	8	1	0	431	30	0	0	0	4	2	0	0	0	0	0	0	12	0	2		AL SARACENI - MANAGER LAND DEVELOPMENT	7169379484	6/10/1993	
19920283	1992	WESTVILLE GAS COMMISSION	22525	201 NORTH STATE ST	WESTVILLE	VERMILION	IL	61883						IL	0	0	0	29	0	0	0	0	0	0	29	0	0	0	1539	0	0	0	0	0	0	1539	0	21	6	2	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	6	2	0	0	29	60	0	1457	82	0	0	0	1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1457	82	0	0	0	1539	0	0	0	0	0	0	0	0	0	0	0	9	4	0	2		MICHAEL BENNETT - SUPERINTENDENT	2172677911	6/10/1993	
19920284	1992	"BUCKLEY GAS DEPT, CITY OF"	1848	P.O. BOX D	BUCKLEY	PIERCE	WA	98321						WA	0	0	0	23	1	0	0	0	0	0	24	0	0	0	789	0	0	0	0	0	0	789	0	18	4	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	4	0	0	0	23	75	0	778	10	1	0	0	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	10	1	0	0	789	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0.1		MIKE BRENDEL - UTILITY SUPERINTENDENT	2068291631	6/10/1993	
19920285	1992	DIXIE UTILITIES INC	3450	 301 WOODMONT DR	PICAYUNE	PEARL RIVER	MS	39466						MS	0	0	0	4	2	0	0	0	0	0	6	0	0	0	115	56	0	0	0	0	0	171	0	1	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	115	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	171	0	1	0	0	0	0	0	0	0	0	0	3	0	0	5		NICHOLAS L SMITH - PRESIDENT	6017986170	6/10/1993	7/6/1993
19920286	1992	"ST PETERSBURG HOUSING AUTH, CITY OF"	7535	325 MARTIN LUTHER KING STREET SO.	ST. PETERSBURG	PINELLAS	FL	33705						 	0	0	0	2	0	0	0	0	0	0	2	0	0	0	446	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0			FRANK HARMON	8138212211	6/10/1993	
19920287	1992	"FARMINGTON, CITY OF"	5088	800 MUNICIPAL DRIVE	FARMINGTON	SAN JUAN	NM	87401						NM	0	0	0	3	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			MICHAEL R. SIMS - SR. PRODUCTION ENGINEER	5055998348	6/10/1993	
19920288	1992	BOLIVAR GAS DEPT	1616	502 EAST JACKSON ST.	BOLIVAR	HARDEMAN	TN	38008	115 NORTH WASHINGTON ST	BOLIVAR		TN	38008	TN	0	0	0	76	137	0	0	0	0	0	213	0	0	0	2335	1634	0	0	0	0	0	3969	0	37	20	19	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	15	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	35	19	0	0	213	150	0	2311	21	2	1	0	2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1633	1	0	0	0	1634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3944	22	2	1	0	3969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		CLYDE DELLINGER	9016585894	6/10/1993	
19920289	1992	BLACKSTONE GAS CO	1504	61 MAIN STREET	BLACKSTONE	WORCESTER	MA	1504						MA	1	4	0	0	15	3	0	0	0	0	23	144	70	0	17	383	0	0	0	0	0	614	0	1	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	2	9	0	0	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	3	19	1	0	0	23	65	0	0	230	1	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	54	6	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	284	7	0	0	614	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0.4		STEPHEN R. JOLICOEUR - DIST MANAGER	5088839516	6/10/1993	
19920290	1992	RICHIE GAS SYSTEM	17340	P.O. BOX 422	EUNICE	ACADIA PARISH	LA	70535						LA	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	37	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	37	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	 UNACCOUNTED GAS IS DUE TO METER CALIBRATIONS.	CHARLES BROWN JR. - OPERATOR	3184577204	6/10/1993	6/10/1993
19920291	1992	"COLUMBUS, CITY OF"	2632	605 SPRING ST	COLUMBUS	COLORADO	TX	78934						TX	2	3	0	0	28	0	0	0	0	0	33	285	50	0	0	945	0	0	0	0	0	1280	0	4	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	16	10	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	14	0	0	0	34	50	0	335	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	27	0	0	0	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280	27	0	0	0	1307	2	10	1	0	0	0	0	0	0	8	0	0	0	0	4.01		MILTON WAVRA	4097322366	6/10/1993	
19920292	1992	"ABLE COMPANY, L.T.D."	30631	335 LONGFELLOW ST P.O.BOX 4 PARK STATION	VANDERGRIFT	WESTMORELAND	PA	15690						PA	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	26	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	2	0	0			JEFFREY W. ZINCHINI - PRESIDENT	4125675722	6/10/1993	
19920293	1992	"BASILE, TOWN OF"	1136	P.O. BOX 308 - E R/R ST.	BASILE	EVANGELINE	LA	70515						LA	0	0	0	5	14	0	0	0	0	0	19	0	0	0	0	783	0	0	0	0	0	783	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	19	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	0	0	0	783	0	0	0	0	3	13	0	5	1	10	0	0	0	0	1	 LEAKS SURVEYS WILL BE CONDUCTED EACH YEAR.	CARL A. DAVIS SR - GAS SUPT	3184325281	6/10/1993	
19920294	1992	"STEPHEN, CITY OF"	18636	424 FIFTH STREET	STEPHEN	MARSHALL	MN	56757						MN	0	0	0	5	0	0	0	0	0	0	5	0	0	0	234	33	0	0	0	0	0	267	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	70	0	233	1	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	1	0	0	0	267	0	0	0	0	0	0	0	0	0	0	5	14	0	0	2.3		DARYL NELSON - CITY CLERK	2184783614	6/10/1993	
