RPTID	YR        	LOG       	NAME      	OPID      	STADD     	CITY      	COUNT     	ST        	ZIP       	HSTAD     	HCITY     	HCNTY     	HST       	HZIP      	STOP      	B1M_1     	B1M_2     	B1M_3     	B1M_4     	B1M_5     	B1M_6     	B1M_7     	B1M_8     	B1M_9     	B1M_10    	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1       Integer	DIM_2       Integer	DIM_3       Integer	DIM_4       Integer	DIM_5       Integer	DIM_6       Integer	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1       Integer	DIS_2       Integer	DIS_3       Integer	DIS_4       Integer	DIS_5       Integer	DIS_6       Integer	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM1	CS1	TM1	TS1	OM1	OS1	CDM1	CDS1	MDM1	MDS1	OTHM1	OTHS1	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19970314	97	314	ST JOE NATURAL GAS CO INC                         	25136	301 LONG AVENUE                         	PORT SAINT JOE           	GULF                     	FL	32457	                                        	                         	                         	  	     	FL                                      	0	0	0	71	67	0	0	0	0	0	138	0	0	0	1211	2487	0	0	0	0	0	3698	0	19	28	24	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	35	24	0	0	138	84	0	1193	13	4	1	0	1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2481	6	0	0	0	2487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3674	19	4	1	0	3698	1	2	4	19	0	1	1	6	0	4	0	0	87	0	1		STUART SHOAF - PRESIDENT                                    	8502298216	6/10/1998	9/25/1998
19970315	97	315	"MOUNT VERNON, TOWN OF                             "	12870	P.O. BOX 309 BOYLES AVE                 	MOUNT VERNON             	MOBILE                   	AL	36560	                                        	                         	                         	  	     	AL                                      	0	0	0	15	0	0	0	0	0	0	15	0	0	0	391	12	0	0	0	43	0	446	0	0	0	0	0	0	0	0	0	7	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	15	35	0	389	2	0	0	0	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	43	0	444	2	0	0	0	446	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1		JERRY C. ROBINSON                                           	3348296632	6/10/1998	9/25/1998
19970316	97	316	GEARY UTILITIES AUTH                              	6270	"125 N. BROADWAY, PO BOX 125             "	GEARY                    	BLAINE                   	OK	73040	                                        	                         	                         	  	     	OK                                      	0	0	5	15	6	0	0	0	0	0	26	0	0	0	700	0	0	0	0	0	0	700	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	26	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		MARY J. HAYS                                                	4058845466	6/10/1998	
19970317	97	317	"DELCAMBRE GAS DEPT, TOWN OF                       "	3220	107 N. RAILROAD                         	DELCAMBRE                	IBERIA                   	LA	70528	                                        	                         	                         	  	     	LA                                      	0	0	0	9	14	2	0	0	0	0	25	0	0	0	280	552	0	0	0	0	0	832	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	2	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	25	0	0	280	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0	0	832	4	0	0	0	0	0	0	0	0	0	0	33	0	0	9.5		PATTI VINCENT                                               	3186854462	6/10/1998	
19970318	97	318	"GOLDEN MEADOW GAS DEPT, TOWN OF                   "	6420	313 NORTH BAYOU DRIVE                   	GOLDEN MEADOW            	LAFOURCHE                	LA	70357	                                        	                         	                         	  	     	LA                                      	0	0	0	2	29	0	0	0	0	0	31	0	0	0	21	683	0	0	0	0	0	704	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	28	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	28	0	0	30	40	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	1	0	0	0	681	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	22	0	0	0	704	0	17	0	4	0	0	0	0	0	9	0	0	2	0	1.2		KENNETH CHERAMIE - GAS FOREMAN                              	5044755212	6/10/1998	9/25/1998
19970319	97	319	"GREENSBURG GAS & WATER, TOWN OF                   "	6770	LA HWY 37- P.O. BOX 160                 	GREENSBURG               	ST. HELENA               	LA	70441	                                        	                         	                         	  	     	LA                                      	0	0	0	21	0	0	0	0	0	0	21	0	0	0	241	27	0	0	0	0	0	268	0	8	13	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	21	100	0	241	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	268	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0.04		CHARLES DIXON                                               	5042224312	6/10/1998	
19970320	97	320	"GRUVER, CITY OF                                   "	6864	108 EAST BROADWAY STREET                	GRUVER                   	HANSFORD                 	TX	79040	P.O. BOX 947                            	GRUVER                   	                         	TX	79040	TX                                      	1	0	0	0	11	0	0	0	0	0	12	60	38	0	0	591	0	0	0	0	0	689	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	12	20	0	98	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	7	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	7	0	0	0	689	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0.9		A.J. RATLIFF - CITY MANAGER                                 	8067332424	6/10/1998	
19970321	97	321	"OBERLIN, TOWN OF                                  "	14035	103 E. SIXTH AVENUE                     	OBERLIN                  	ALLEN                    	LA	70655	                                        	                         	                         	  	     	LA                                      	0	0	0	17	3	1	0	0	0	0	21	0	0	0	750	115	0	0	0	0	0	865	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	21	50	0	750	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0	0	865	3	15	0	0	0	0	0	0	0	0	0	0	0	0	13		WILLIAM CHAUMONT - GAS SUPERINTENDENT                       	3186394333	6/10/1998	
19970322	97	322	"GARRISON, CITY OF                                 "	6101	P O BOX 207                             	GARRISON                 	NACOGDOCHES              	TX	75946	                                        	                         	                         	  	     	TX                                      	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	415	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	8	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	8	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13		MELVIS BELL - SUPT                                          	4093472301	6/10/1998	
19970323	97	323	STARKS WATER & GAS INC                            	18624	606 PAGE STREET                         	DE QUINCY                	CALCASIEU                	LA	70633	                                        	                         	                         	  	     	LA                                      	0	0	0	6	9	0	0	0	0	0	15	0	0	0	150	185	0	0	0	0	0	335	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	15	20	0	148	2	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	103	0	82	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	2	0	0	0	335	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1		GREGG PELOQUIN - MANAGER                                    	3187866251	6/10/1998	
19970324	97	324	NORGASCO INC                                      	13639	3111 C STREET  SUITE 525                	ANCHORAGE                	                         	AK	99503	                                        	                         	                         	  	     	AK                                      	7	0	0	0	2	0	0	0	0	0	9	43	0	0	0	48	0	0	0	0	0	91	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	23	20	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	25	3	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	48	23	0	0	91	0	0	0	0	0	2	0	0	0	0	0	26	0	0	0		LEROY FRANK                                                 	9075625520	6/10/1998	
19970325	97	325	"EQUALITY, VILLAGE OF                              "	4507	100 NORTH CALHOUN STREET                	EQUALITY                 	GALLATIN                 	IL	62934	                                        	                         	                         	  	     	IL                                      	0	0	0	3	9	0	0	0	0	0	12	0	0	0	0	324	0	0	0	0	0	324	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	12	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	2	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	2	0	0	0	324	0	0	4	3	0	0	0	0	1	0	0	0	0	0	0		DALE BRATCHER                                               	6182725681	6/10/1998	
19970326	97	326	"MORTON GAS SYSTEM, CITY OF                        "	12798	201 E. WILSON                           	MORTON                   	COCHRAN                  	TX	79346	                                        	                         	                         	  	     	TX                                      	0	0	0	19	20	0	0	0	0	0	39	0	0	0	155	943	0	0	0	0	0	1098	0	1	6	13	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	10	0	8	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	13	0	0	39	11	0	152	3	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	319	0	621	3	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1092	6	0	0	0	1098	1	4	0	0	0	0	0	0	0	0	0	10	0	0	4		RANDY GEORGE   GAS SUPERINTENDENT                           	8062668850	6/10/1998	
19970327	97	327	"REYBOLD HOMES, INC.                               "	30934	P.O. BOX 9026                           	NEWARK                   	NEW CASTLE               	DE	19702	                                        	                         	                         	  	     	DE                                      	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	178	0	0	178	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0		ALLAN REINIKE                                               	3028343003	6/10/1998	
19970328	97	328	EASTON UTILITIES COMMISSION                       	4190	1 S. WEST STREET - P.O. BOX 1189        	EASTON                   	TALBOT                   	MD	21601	                                        	                         	                         	  	     	MD                                      	6	0	0	20	15	4	2	0	0	0	47	220	0	0	854	794	0	0	5	0	0	1873	0	16	10	0	0	0	26	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	4	0	0	0	0	0	0	0	0	7	8	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	21	3	0	0	47	97	0	947	127	0	0	0	1074	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	127	3	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1616	254	3	0	0	1873	14	25	2	1	0	0	0	0	0	1	5	0	0	0	4.5		C. RONALD LORAH                                             	4108226110	6/10/1998	
19970329	97	329	MONTPELIER GAS SYSTEM                             	12758	RT 1 BOX M 13                           	MONTPELIER               	ST HELENA                	LA	70422	                                        	                         	                         	  	     	LA                                      	0	0	0	16	0	0	0	0	7	0	23	0	0	0	145	0	0	0	0	0	0	145	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	23	25	0	0	130	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	130	0	0	0	145	2	2	0	0	0	1	0	0	0	2	0	0	0	0	9		MAXINE ARD - ASST. CLERK                                    	5047774400	6/10/1998	
19970206	97	206	"PENSACOLA, ENERGY SERVICES OF                     "	4475	1625 ATWOOD DRIVE                       	PENSACOLA                	ESCAMBIA                 	FL	32514	                                        	                         	                         	  	     	FL                                      	520	86	2	178	411	89	0	0	0	0	1286	27576	0	93	2487	24532	0	0	0	0	0	54688	0	619	80	77	10	0	786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67	21	0	0	89	0	0	0	0	0	0	0	0	331	49	31	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951	196	129	10	0	1286	82	0	25463	4663	24	6	0	30156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23824	699	9	0	0	24532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49287	5362	33	6	0	54688	147	288	72	227	3	18	28	43	60	164	11	115	0	0	0.2		DON J SUAREZ                                                	8504745319	6/10/1998	9/24/1998
19970330	97	330	"SIMMESPORT NATURAL GAS SYSTEM, TOWN OF            "	18328	P. O. BOX 145                           	SIMMESPORT               	                         	LA	71369	                                        	                         	                         	  	     	LA                                      	0	0	0	23	6	0	0	0	0	0	29	0	0	0	562	178	0	0	0	0	0	740	0	12	11	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	0	0	0	29	50	0	562	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	2	0	0	0	0	0	0	0	0	7		FRANKIE BORDELON - UTIL. SUPT.                              	3189412493	6/10/1998	
19970331	97	331	"GRANITE, TOWN OF                                  "	6570	420 NORTH MAIN STREET                   	GRANITE                  	GREER                    	OK	73547	PO BOX 116                              	GRANITE                  	                         	OK	73547	OK                                      	0	0	0	0	17	0	0	0	0	0	17	0	0	0	0	570	0	0	0	0	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	6	0	0	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	6	0	0	0	570	0	0	2	0	0	0	2	0	0	0	0	0	0	0	8		ROBERT H GABLE    TOWN SUPERINTENDENT                       	5805352116	6/10/1998	9/25/1998
19970332	97	332	"WESTBY GAS SERVICE, TOWN OF                       "	22372	BOX 186                                 	WESTBY                   	SHERIDAN                 	MT	59275	                                        	                         	                         	  	     	MT                                      	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	114	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14100	1950	0	0	0	16050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		LYNDEN LAGERQUIST                                           	4063852445	6/10/1998	
19970333	97	333	"NORWICH DEPT OF PUBLIC UTILITIES, CITY OF         "	13860	"16 SOUTH GOLDEN ST, PO BOX 1008         "	NORWICH                  	NEW LONDON               	CT	6360	                                        	                         	                         	  	     	CT                                      	1	0	0	33	22	58	0	0	0	0	114	1495	1376	0	622	2564	0	0	0	0	0	6057	0	0	17	17	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	24	3	1	58	0	0	0	0	0	0	0	0	7	8	7	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	45	48	3	1	114	38	0	88	3383	15	7	0	3493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855	1664	39	6	0	2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	5047	54	13	0	6057	32	31	0	3	0	0	1	1	20	0	1	0	120	0	4.63		RONALD H. FAUCHER                                           	8608234144	6/10/1998	
19970334	97	334	NEW SUMMERFIELD GAS CO                            	13390	HWY 110 SOUTH P.O. BOX 248              	NEW SUMMERFIELD          	CHEROKEE                 	TX	75780	                                        	                         	                         	  	     	TX                                      	0	0	0	93	5	0	0	0	0	0	98	0	0	0	743	117	0	0	0	0	0	860	0	0	80	13	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	82	13	0	0	98	30	0	707	36	0	0	0	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	108	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	36	0	0	0	860	0	0	0	2	0	0	0	0	0	0	0	1	1	0	2		HILDA MCLEOD                                                	9037263651	6/10/1998	
19970335	97	335	SPERRY UTILITY SERVICES AUTH                      	18578	P.O. BOX 609  - 115 N. CINCINNATI.      	SPERRY                   	TULSA                    	OK	74073	                                        	                         	                         	  	     	OK                                      	15	0	0	0	5	0	0	0	0	0	20	470	0	0	0	100	0	0	0	0	0	570	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	20	0	0	0	0	20	25	0	470	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	0	0	0	0	0	0	0	0	570	0	0	0	0	570	10	0	0	0	0	0	0	0	5	0	0	0	20	0	14		KANDA TUCKER                                                	9182887144	6/10/1998	
19970336	97	336	"GRANVILLE, CITY OF                                "	6601	P.O. BOX 39   103 3RD STREET SW         	GRANVILLE                	MCHENRY                  	ND	58741	                                        	                         	                         	  	     	ND                                      	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	160	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	2	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	2	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		BOB BACHMEIER                                               	7017286369	6/10/1998	
19970337	97	337	"AGUILAR, TOWN OF                                  "	81	101 W. MAIN                             	AGUILAR                  	LAS ANIMAS               	CO	81020	                                        	                         	                         	  	     	CO                                      	0	0	0	19	0	0	0	0	0	0	19	0	0	0	226	0	0	0	0	0	0	226	0	17	2	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	0	0	19	85	0	226	2	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	2	0	0	0	228	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0		ELSIE SPRINGER                                              	7199414360	6/10/1998	
19970338	97	338	"SUNSET GAS CO, TOWN OF                            "	18740	855 NAPOLEON AVE                        	SUNSET                   	ST. LANDRY               	LA	70584	                                        	                         	                         	  	     	LA                                      	0	0	0	29	0	0	0	0	0	0	29	0	0	0	597	0	0	0	0	0	0	597	0	20	9	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	9	0	0	0	29	25	0	577	16	4	0	0	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577	16	4	0	0	597	3	8	0	3	0	0	0	1	0	0	2	22	0	0	5		MARION DOUCET                                               	3186625296	6/10/1998	
