RPTID	YR        	LOG       	NAME      	OPID      	STADD     	CITY      	COUNT     	ST        	ZIP       	HSTAD     	HCITY     	HCNTY     	HST       	HZIP      	STOP      	B1M_1     	B1M_2     	B1M_3     	B1M_4     	B1M_5     	B1M_6     	B1M_7     	B1M_8     	B1M_9     	B1M_10    	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1       Integer	DIM_2       Integer	DIM_3       Integer	DIM_4       Integer	DIM_5       Integer	DIM_6       Integer	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1       Integer	DIS_2       Integer	DIS_3       Integer	DIS_4       Integer	DIS_5       Integer	DIS_6       Integer	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM1	CS1	TM1	TS1	OM1	OS1	CDM1	CDS1	MDM1	MDS1	OTHM1	OTHS1	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19960373	96	373	"CENTURY, TOWN OF                                  "	2227	7995 N. CENTURY BLVD                    	CENTURY                  	                         	FL	32535	P.O. DRAWER 790                         	CENTURY                  	                         	FL	32535	FL                                      	0	61	0	5	9	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	57	4	5	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	9	6	0	0	75	100	0	900	4	0	0	0	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	4	1	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1160	8	1	0	0	1169	0	6	0	11	0	0	0	1	0	3	0	0	0	0	8		EDDIE HAMMOND - SUPERVISOR                                  	9042563208	3/7/1997	
19960374	96	374	"TALLAHASSEE, CITY OF                              "	19030	2602 JACKSON BLUFF ROAD                 	TALLAHASSEE              	LEON                     	FL	32304	                                        	                         	                         	  	     	FL                                      	0	0	0	305	249	0	0	0	0	0	554	0	0	0	9416	8848	0	0	0	0	0	18264	0	154	88	54	9	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	79	10	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	167	64	9	0	554	0	0	9146	255	14	1	0	9416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8798	50	0	0	0	8848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17944	305	14	1	0	18264	0	2	37	55	0	1	0	5	0	81	0	0	0	0	4.9		ERNEST E. NICHOLS - SUPERINTENDENT GAS OPER.                	9048915115	3/7/1997	9/10/1997
19960375	96	375	HIBBING PUBLIC UTILITIES COMM                     	7250	1832 SIXTH AVENUE EAST                  	HIBBING                  	ST. LOUIS                	MN	55746	                                        	                         	                         	  	     	MN                                      	0	0	0	28	0	0	0	0	0	0	28	0	0	0	481	2828	0	0	110	0	0	3419	0	8	8	7	2	3	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	21	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	29	7	2	3	84	100	0	459	13	8	1	0	481	0	0	0	0	0	0	0	0	106	4	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2806	19	3	0	0	2828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3371	36	11	1	0	3419	0	0	1	1	0	0	0	0	0	0	0	64	0	0	0		COREY L. LUBOVICH                                           	2182627725	3/7/1997	9/9/1997
19960376	96	376	GRAYSVILLE MUNICIPAL GAS SYSTEM                   	6630	246 SOUTH MAIN ST                       	GRAYSVILLE               	JEFFERSON                	AL	35073	                                        	                         	                         	  	     	AL                                      	0	0	0	70	13	74	0	0	0	0	157	0	0	0	2587	2057	3	0	0	3005	0	7652	0	45	18	7	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	45	2	0	0	74	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	63	9	0	0	157	75	0	2585	2	0	0	0	2587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	2051	6	0	0	0	2057	0	0	0	0	0	0	0	0	3005	0	0	0	0	3005	0	0	0	0	0	0	0	0	7641	10	1	0	0	7652	0	5	0	0	1	9	0	0	51	56	0	52	34	0	3.7		DAVID BUSBY                                                 	2056745643	3/7/1997	
19960377	96	377	"TOCCOA NATURAL GAS SYSTEM, CITY OF                "	19490	203 N ALEXANDER ST - P.O. BOX 579       	TOCCOA                   	STEPHENS                 	GA	30577	                                        	                         	                         	  	     	GA                                      	0	0	18	139	57	0	0	0	0	0	214	0	0	536	2351	3543	0	0	0	0	0	6430	0	90	13	54	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	38	54	0	0	214	100	0	2812	51	23	1	0	2887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3535	7	1	0	0	3543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6347	58	24	1	0	6430	6	25	1	8	0	2	5	6	5	15	0	0	13	0	0.6		MARIE MORSE - ADMINISTRATIVE MGR.                           	7062823250	3/7/1997	
19960378	96	378	FREMONT DEPT OF UTIL - GAS DIV                    	5613	400 EAST MILITARY AVENUE                	FREMONT                  	DODGE                    	NE	68025	                                        	                         	                         	  	     	                                        	5	0	4	34	130	0	0	0	0	0	173	44	0	0	521	8520	0	0	0	0	0	9085	0	16	13	8	6	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	19	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	32	8	6	0	173	60	0	11	534	18	1	1	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8437	81	2	0	0	8520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8448	615	20	1	1	9085	9	0	5	8	0	0	0	0	0	0	4	261	0	0	0.039		DAN DIECKMANN - GAS SUPT.                                   	4027272661	3/7/1997	
19960379	96	379	CONNECTICUT NATURAL GAS CORP                      	2700	100 COLUMBUS BLVD                       	HARTFORD                 	HARTFORD                 	CT	6103	100 COLUMBUS BLVD                       	HARTFORD                 	HARTFORD                 	CT	6103	CT                                      	56	10	0	958	310	527	4	0	0	0	1865	25522	4134	0	35182	44607	19	0	911	0	0	110375	0	321	273	329	74	27	1024	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	202	267	50	8	527	0	0	0	0	0	0	0	0	145	93	72	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	568	672	124	35	1865	67	378	27864	35597	871	122	6	64838	0	0	0	0	0	0	0	0	564	347	0	0	0	911	0	0	1	15	3	0	19	0	0	0	0	0	0	0	0	32279	11968	314	46	0	44607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	60707	47913	1200	171	6	110375	277	406	11	93	53	0	4	7	0	2	539	167	251	0	0.007		WALTER J. KLIMCZAK                                          	2037273129	3/7/1997	
19960380	96	380	DADEVILLE WATER SUPPPLY & GAS BOARD               	3050	170 SOUTH BROADNAX                      	DADEVILLE                	TALLAPOOSA               	AL	36853	                                        	                         	                         	  	     	                                        	271	0	0	80	480	0	0	0	0	0	831	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	4	0	0	0	0	0	0	0	0	9	6	3	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	34	4	0	0	47	125	0	351	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	831	0	0	0	0	831	0	0	0	0	0	0	0	0	4	4	0	0	2	0	3		ROLAND L. HAMBY                                             	2058259242	3/7/1997	
19960381	96	381	BEECHY GAS CO                                     	1235	218 MAIN STREET P.O. BOX 92             	CLAY                     	CLAY                     	WV	25043	                                        	                         	                         	  	     	WV                                      	7	0	0	0	6	0	0	0	0	0	13	48	0	0	0	178	0	0	0	0	0	226	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	100	48	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	178	0	0	0	226	14	0	4	0	0	0	0	0	0	0	0	0	1	0	7.78		JOHN HABJAN - PRESIDENT                                     	3045872984	3/7/1997	
19960382	96	382	MOBILE GAS CO INC                                 	12637	4110 UNIVERSITY BLVD COURT              	JACKSONVILLE             	DUVAL                    	FL	32217	                                        	                         	                         	  	     	FL                                      	0	0	3	3	3	0	0	0	0	0	9	0	0	216	126	450	0	0	0	0	0	792	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	44	0	98	0	0	0	0	98	0	0	0	0	0	0	0	0	169	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	0	0	0	0	0	0	0	0	75	0	0	0	0	75	0	0	0	0	0	0	0	0	792	0	0	0	0	792	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2		MACK HACKER - VICE PRESIDENT                                	9047339533	3/7/1997	
19960383	96	383	"WALDEN, TOWN OF                                   "	30839	513 HARRISON                            	WALDEN                   	JACKSON                  	CO	80480	                                        	                         	                         	  	     	CO                                      	0	0	0	36	7	0	0	0	0	0	43	0	0	0	527	37	0	0	0	0	0	564	0	16	20	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	20	0	0	0	43	70	0	502	24	1	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	2	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	26	1	0	0	564	0	0	0	1	0	0	2	1	0	2	0	0	1	0	0.961		JIM MCALLISTER                                              	9707234662	3/7/1997	9/9/1997
19960384	96	384	"WALDEN, TOWN OF                                   "	30839	513 HARRISON                            	WALDEN                   	JACKSON                  	CO	80480	                                        	                         	                         	  	     	WY                                      	0	0	0	0	13	0	0	0	0	0	13	0	0	0	0	112	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	1	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	1	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961	 THE UNACCOUNTED FOR GAS IS A REFLECTION OF THE DISTRIBUTION SYSTEM IN CO. ALLCONSTRUCTION WAS DONE IN 1996 AND PRESSURE TESTED SO THE SYSTEM SHOULD BELEAK FREE.	JIM MCALLISTER                                              	9707234662	3/7/1997	
19960385	96	385	LOUDON UTILITIES GAS DEPT                         	11776	"201 ALMA PLACE, P.O. BOX 904            "	LOUDON                   	LOUDON                   	TN	37774	                                        	                         	                         	  	     	TN                                      	0	0	0	44	55	0	0	0	0	0	99	0	0	0	894	1249	0	0	0	0	0	2143	0	29	8	6	1	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	22	6	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	30	12	1	0	99	169	0	878	10	3	3	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1239	8	2	0	0	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2117	18	5	3	0	2143	0	0	7	3	1	0	0	0	0	0	9	0	11	0	-0.11		BERYL KIRKLAND - SUPT.                                      	4234587568	3/7/1997	
19960386	96	386	"LYONS GAS SYSTEM, CITY OF                         "	11952	"335 MAIN ST., BOX 598                   "	LYONS                    	BURT                     	NE	68038	                                        	                         	                         	  	     	NE                                      	0	0	0	0	10	0	0	0	0	0	10	0	141	0	0	517	0	0	0	0	0	658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	10	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	4	0	0	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	4	0	0	0	517	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0		DAVID CHRISTENSEN                                           	4026872485	3/7/1997	9/10/1997
19960387	96	387	LOS ALAMOS COUNTY UTILITIES                       	11768	"901 TRINITY DR., DRAWER 1030            "	LOS ALAMOS               	LOS ALAMOS               	NM	87544	                                        	                         	                         	  	     	NM                                      	1	1	1	45	51	0	0	0	0	0	99	1	283	5	3001	3906	0	0	0	0	0	7196	0	24	20	2	2	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	8	1	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	28	3	2	0	99	60	0	2493	793	4	0	0	3290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3856	40	10	0	0	3906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6349	833	14	0	0	7196	1	1	0	0	0	0	1	1	2	37	13	1	0	0	0.2		PAUL A. PIZZOLI - DIRECTOR OF GAS WATER                     	5056628147	3/7/1997	
19960388	96	388	ALBANY WATER GAS & LIGHT COMMISSION               	234	916 N. FRONT STREET                     	ALBANY                   	DOUGHERTY                	GA	31702	P.O. BOX 1788                           	ALBANY                   	                         	GA	31703	GA                                      	0	0	0	378	0	0	0	0	0	0	378	0	0	0	19754	0	0	0	0	0	0	19754	0	247	87	43	1	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	87	43	1	0	378	0	0	19645	91	16	2	0	19754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19645	91	16	2	0	19754	11	80	5	21	0	1	5	21	1	0	14	1	0	0	2		GARY WHITFIELD                                              	9128838330	3/7/1997	6/17/1997
19960389	96	389	PRESTONSBURG CITY UTILITIES                       	15854	2103 SOUTH LAKE DRIVE                   	PRESTONSBURG             	FLOYD                    	KY	41653	                                        	                         	                         	  	     	KY                                      	0	0	0	0	34	0	0	0	0	0	34	0	0	0	0	855	0	0	0	0	0	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	7	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	7	0	0	34	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	21	0	0	0	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	21	0	0	0	855	0	2	0	2	0	1	1	3	0	0	0	0	0	0	2		DAVID M. ELLIS                                              	6068866871	3/7/1997	
19960390	96	390	"HALLS GAS DEPT, TOWN OF                           "	7025	208 N. CHURCH ST                        	HALLS                    	LAUDERDALE               	TN	38040	                                        	                         	                         	  	     	TN                                      	0	0	0	31	46	0	0	0	0	0	77	0	0	0	673	673	0	0	0	0	0	1346	0	21	10	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	10	0	0	0	77	100	0	648	0	25	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673	0	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1321	0	25	0	0	1346	3	15	2	7	0	0	1	4	0	0	0	0	0	0	1		ALAN CHERRY                                                 	9018369654	3/7/1997	
19960391	96	391	C R G INC                                         	2898	R.D. #3 BOX 56                          	KNOX                     	CLARION                  	PA	16232	                                        	                         	                         	  	     	PA                                      	0	0	2	0	10	0	0	0	0	0	12	108	5	0	0	178	0	0	0	0	0	291	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	75	0	104	9	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	26	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	35	0	0	0	291	3	0	2	0	1	0	2	0	0	0	0	0	0	0	5		DWIGHT N. STOVER - PRESIDENT                                	8147972342	3/7/1997	
19960392	96	392	LAMONI MUNICIPAL UTILITIES                        	11184	111 SOUTH CHESTNUT                      	LAMONI                   	DECATUR                  	IA	50140	                                        	                         	                         	  	     	IA                                      	0	0	0	1	20	0	0	0	0	0	21	0	0	0	327	505	0	0	0	0	0	832	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	21	76	0	297	30	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	59	0	0	0	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743	89	0	0	0	832	0	1	1	0	0	2	0	1	0	0	0	0	0	0	4.5		ROBERT A. MOORE - SUPERINTENDENT                            	5157846911	3/7/1997	
19960393	96	393	SIOUX CENTER MUNICIPAL GAS UTILITY                	18336	335 1ST AVENUE NW                       	SIOUX CENTER             	SIOUX                    	IA	51250	                                        	                         	                         	  	     	IA                                      	0	0	0	32	4	0	0	0	1	0	37	0	0	0	1585	23	0	0	0	1	0	1609	0	26	5	1	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	7	1	0	0	37	85	0	1569	14	2	0	0	1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	22	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1591	15	3	0	0	1609	0	0	0	0	0	0	4	2	2	1	0	0	2	0	0.048		DAVID W. HUISMAN                                            	7127220761	3/7/1997	
19960394	96	394	BROKEN BOW GAS CO                                 	1784	200 W LONGHORN                          	PAYSON                   	GILA                     	AZ	85541	                                        	                         	                         	  	     	AZ                                      	0	0	0	0	119	0	0	0	0	0	119	0	0	0	0	5439	0	0	0	0	0	5439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	13	3	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	13	3	0	0	119	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5439	0	0	0	0	5439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5439	0	0	0	0	5439	0	0	10	38	2	0	0	0	0	0	0	0	0	0	1		DOUG MANN                                                   	5204742294	3/7/1997	
19960395	96	395	INTERSTATE POWER CO                               	8170	1000 MAIN STREET  P.O. BOX 769          	DUBUQUE                  	DUBUQUE                  	IA	52004	                                        	                         	                         	  	     	IL                                      	0	0	0	98	45	0	0	0	0	0	143	0	0	0	1961	3382	0	0	0	0	0	5343	0	67	31	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	4	13	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	35	13	0	0	143	100	0	1915	46	0	0	0	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3325	54	3	0	0	3382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5240	100	3	0	0	5343	0	0	1	12	0	0	0	0	0	0	7	85	0	0	0		JOHN F. WILLIAMS                                            	3195572243	3/7/1997	
19960396	96	396	UNION OIL & GAS INC                               	20120	P.O. BOX 27                             	WINFIELD                 	PUTNAM                   	WV	25213	1901 KANAWHA VALLEY BLDG                	CHARLESTON               	                         	WV	25301	WV                                      	2	0	0	3	113	0	0	0	0	0	118	1283	0	0	0	2502	0	0	0	0	0	3785	0	3	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	76	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	78	0	0	0	118	37	0	1283	0	0	0	0	1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2427	74	1	0	0	2502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3710	74	1	0	0	3785	13	38	0	0	14	21	0	0	0	23	2	6	0	0	0		CHRISTIAN SMITH                                             	3045862151	3/7/1997	9/10/1997
19960397	96	397	INTERSTATE POWER CO                               	8170	1000 MAIN STREET  P.O. BOX 769          	DUBUQUE                  	DUBUQUE                  	IA	52004	                                        	                         	                         	  	     	IA                                      	1	1	15	258	270	2	0	0	0	0	547	205	1646	121	6621	25436	0	0	0	0	0	34029	0	140	97	28	6	4	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	201	44	25	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	143	53	6	4	547	100	0	6908	1504	172	9	0	8593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23249	2164	21	2	0	25436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30157	3668	193	11	0	34029	2	9	2	21	1	20	0	1	11	339	6	170	83	0	0		JOHN F. WILLIAMS                                            	3195572243	3/7/1997	
