RPTID	YR        	LOG       	NAME      	OPID      	STADD     	CITY      	COUNT     	ST        	ZIP       	HSTAD     	HCITY     	HCNTY     	HST       	HZIP      	STOP      	B1M_1     	B1M_2     	B1M_3     	B1M_4     	B1M_5     	B1M_6     	B1M_7     	B1M_8     	B1M_9     	B1M_10    	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1       Integer	DIM_2       Integer	DIM_3       Integer	DIM_4       Integer	DIM_5       Integer	DIM_6       Integer	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1       Integer	DIS_2       Integer	DIS_3       Integer	DIS_4       Integer	DIS_5       Integer	DIS_6       Integer	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM1	CS1	TM1	TS1	OM1	OS1	CDM1	CDS1	MDM1	MDS1	OTHM1	OTHS1	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19940303	94	303	PARK CENTRAL VILLAGE APT                          	963	420 LAKE ARTHUR DRIVE                   	PORT ARTHUR              	JEFFERSON                	TX	77640	3810 DOYLE                              	GROVES                   	                         	TX	77619	TX                                      	0	0	0	1	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		JOHNNY BABIWEAUX                                            	4097271608	4/20/1995	6/17/1996
19940304	94	304	TURTLE CREEK NORTH APT.                           	959	7601 9TH AVENUE                         	PORT ARTHUR              	JEFFERSON                	TX	77640	3810 DOYLE                              	GROVES                   	                         	TX	77619	TX                                      	0	0	0	1	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0		JOHNNY BABINEAUX                                            	4097271608	4/20/1995	6/17/1996
19940305	94	305	STONEGATE RETIREMENT VILLAGE                      	960	8101 HONEYWOOD TR.                      	PORT ARTHUR              	JEFFERSON                	TX	77640	3810 DOYLE                              	GROVES                   	                         	TX	77619	TX                                      	0	0	0	1	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		JOHNNY BABINEAUX                                            	4097271608	4/20/1995	6/17/1996
19940306	94	306	LAMP LIGHTER APT                                  	964	4020 HWY 365                            	PORT ARTHUR              	JEFFERSON                	TX	77640	3810 DOYLE                              	GROVES                   	                         	TX	77619	TX                                      	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0		JOHNNY BABINEAUX                                            	4097271608	4/20/1995	6/17/1996
19940307	94	307	TURTLE CREEK SOUTH                                	958	3609 75TH                               	PORT ARTHUR              	JEFFERSON                	TX	77640	3810 DOYLE                              	GROVE                    	                         	TX	77619	TX                                      	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		JOHNNY BABINEAUX                                            	4097271608	4/20/1995	6/17/1996
19940308	94	308	STONEGATE MANOR APT                               	961	4121 TURTLE CREEK DR                    	PORT ARTHUR              	JEFFERSON                	TX	77640	3810 DOYLE                              	GROVES                   	                         	TX	77619	TX                                      	0	0	0	1	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		JOHNNY BABINEAUX                                            	4097271608	4/20/1995	6/17/1996
19940309	94	309	HEATHER BROOK PARK APT.                           	965	7900 HEATHER BROOK TR.                  	PORT ARTHUR              	JEFFERSON                	TX	77640	3810 DOYLE                              	GROVES                   	                         	TX	77619	TX                                      	0	0	0	1	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0		JOHNNY BABINEAUX                                            	4097271608	4/20/1995	6/17/1996
19940310	94	310	"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF       "	6241	4794 PROSPERITY STREET                  	ST FRANCISVILLE          	WEST FELICIANA           	LA	70775	                                        	                         	                         	  	     	LA                                      	0	0	0	29	51	0	0	0	0	0	80	0	0	0	16	301	0	0	0	0	0	317	0	1	0	28	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	19	0	0	0	30	0	0	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	40	28	0	0	80	50	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	225	0	72	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	313	0	1	4	2	0	0	0	0	1	8	0	0	0	0	0.01		R. DALES HODGES                                             	5046353590	4/20/1995	
19940311	94	311	"ATTICA GAS DEPT, CITY OF                          "	837	120 N. HARPER                           	ATTICA                   	HARPER                   	KS	67009	                                        	                         	                         	  	     	KS                                      	0	0	0	6	1	0	0	0	0	0	7	0	0	0	376	18	0	0	0	0	0	394	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	376	6	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	6	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		KEN DIXON                                                   	3162547228	4/20/1995	5/1/1996
19940312	94	312	"Arkla, A NorAm Energy Company                     "	603	525 MILAM STREET-P.O. BOX 21734         	SHREVEPORT               	CADDO                    	LA	7115	                                        	                         	                         	  	     	AR LA TX OK                             	502	148	1995	9290	5466	803	0	0	0	0	18204	66559	61331	53872	391720	188525	0	0	0	0	0	762007	0	7845	2845	1043	149	53	11935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	347	150	23	2	803	0	220	45	0	0	0	265	0	4260	912	29	0	0	5201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12606	4149	1222	172	55	18204	25	0	384216	165229	24030	6	1	573482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181851	6605	29	40	0	188525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566067	171834	24059	46	1	762007	596	1050	312	433	125	226	374	1236	607	1374	713	3049	841	0	2.6	" PART A-5 (STATES IN WHICH SYSTEM OPERATES) THE DISTRIBUTION PROPERTIES OFARKLA IN THE STATE OF KANSAS, WAS SOLD TO PEOPLES NATURAL GAS CO. IN 1994.PART B-1 (MILES OF MAIN) ALL OF THE REMAINING UNPROTECTED STEEL PIPE HAD BEENPLACED IN THE ""NO ACTIVE CORROSION FOUND, CATHODIC PROTECTION NOT REQUIRED""CATEGORY.PART 1 AND 2, CHANGE OF COMPANY NAME AND ADDRESS."	RAYMOND MORRISON                                            	3184292667	4/20/1995	7/2/1996
19940313	94	313	"BELMONT NATURAL GAS SYSTEM, TOWN OF               "	1280	P.O. BOX 489                            	BELMONT                  	TISHOMINGO               	MS	38827	                                        	                         	                         	  	     	MS                                      	0	0	0	25	37	0	0	0	0	0	62	0	0	0	306	0	0	0	0	0	0	306	0	4	15	6	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	15	6	0	0	63	100	0	306	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007	3	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1313	3	0	0	0	1316	0	0	6	8	0	0	0	0	0	0	0	0	0	0	4.1		DAVID NICHOLS                                               	6014543381	4/20/1995	
19940314	94	314	GREAT FALLS GAS CO                                	6650	#1 1 AV S - P.O. BOX 2229               	GREAT FALLS              	CASCADE                  	MT	59401	                                        	                         	                         	  	     	MT                                      	5	0	1	244	119	0	0	0	0	0	369	9	0	0	15133	7000	0	0	0	0	0	22142	0	101	77	52	19	1	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	39	3	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	116	55	19	1	369	90	0	14501	603	38	0	0	15142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6834	161	5	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21335	764	43	0	0	22142	3	10	2	1	0	0	1	1	13	37	0	0	171	0	1.2		"RONALD C. SCHLERETH, MGR DISTRIBUTION                       "	4067917538	4/20/1995	
19940315	94	315	DADE COUNTY DEPT OF HOUSING & URBAN DEVELOPMENT   	3030	1401 N.W. 7TH STREET                    	MIAMI                    	                         	FL	33136	                                        	                         	                         	  	     	FL                                      	0	0	0	4	0	0	0	0	0	0	4	0	0	0	568	0	0	0	0	0	0	568	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	568	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	0	568	0	4	1	4	0	0	0	0	6	17	1	44	77	0	1		KEN PHILLIPS                                                	3056445148	4/20/1995	
19940316	94	316	ALEXANDER CITY MUNICIPAL GAS                      	261	P.O. BOX 552                            	ALEXANDER CITY           	TALLAPOOSA               	AL	35010	                                        	                         	                         	  	     	AL                                      	0	0	0	58	65	3	0	0	0	0	126	40	0	20	22	4078	0	0	0	0	0	4160	0	0	10	45	3	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	54	11	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	21	48	3	0	126	100	0	76	4	1	1	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4057	20	1	0	0	4078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4133	24	2	1	0	4160	0	1	5	21	2	0	0	0	0	1	8	37	0	0	0		SAM ROBINSON                                                	2053298426	4/20/1995	
19940317	94	317	CHATTANOOGA GAS CO                                	2288	6125 PRESERVATION DRIVE                 	CHATTANOOGA              	HAMILTON                 	TN	37416	                                        	                         	                         	  	     	TN                                      	125	0	0	585	509	35	0	0	0	0	1254	3429	12266	0	3964	32370	0	0	0	0	0	52029	0	223	254	191	26	16	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	20	0	1	35	0	0	0	0	0	0	0	0	440	63	6	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	331	217	26	17	1254	112	0	13644	5838	154	23	0	19659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29468	2889	13	0	0	32370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43112	8727	167	23	0	52029	121	59	93	414	1	2	2	9	10	5	114	105	1	0	0.22		LEE S. GREEN                                                	6154904236	4/20/1995	
19940318	94	318	"VIRGINIA DEPT OF PUBLIC UTILITY, CITY OF          "	21340	620 2ND STREET SOUTH                    	VIRGINIA                 	ST. LOUIS                	MN	55792	                                        	                         	                         	  	     	MN                                      	0	0	0	8	29	0	0	0	0	0	37	0	0	0	109	692	0	0	1	0	0	802	0	1	2	3	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	3	3	0	37	60	0	96	12	1	0	0	109	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	646	39	9	0	0	694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743	51	8	0	0	802	1	3	0	2	0	3	0	3	0	3	0	11	8	0	2	" ALL LEAKS REMAINING ARE CLASS A LEAKS MOST OF WHICH ARE ABOVE GROUND,OUTSIDE, AT METER SETS."	MIKE PELLETIER - GAS & TECHNICAL SUPERVISOR                 	2187410740	4/20/1995	
19940319	94	319	GIBSON COUNTY UTIL DIST                           	6370	1300 N HWY 45 BY PASS  P.O. BOX 350     	TRENTON                  	GIBSON                   	TN	38382	                                        	                         	                         	  	     	TN                                      	0	0	0	412	9	0	0	0	0	0	421	0	0	0	9416	618	0	0	0	0	0	10034	0	174	237	1	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	237	2	0	0	421	142	0	9402	13	0	1	0	9416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10020	13	0	1	0	10034	1	0	2	5	0	0	0	2	1	0	0	0	276	0	0	" ALL KNOWN LEAKS ARE GRADE 3 CLASSIFICATION AND WILL BE REPAIRED OR MONITORED.DUE TO SHIFT IN BILLING CYCLES AND NEW PURCHASE ARRANGEMENTS UNDER ORDER636, RECORDS SHOW SALES EXCEEDED PURCHASES BY 4%.  UNACCOUNTED FOR GAS INREPORTED AT 0% PER D.O.T. INSTRUCTION."	PAT RILEY                                                   	9018551441	4/20/1995	
19940320	94	320	D & L INC                                         	30518	P.O. BOX 877                            	COLLINS                  	COVINGTON                	MS	39428	                                        	                         	                         	  	     	MS                                      	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		THOMAS HALL - OFFICE MANGER                                 	6017658255	4/20/1995	
19940322	94	322	GROVE MUNICIPAL SERVICES AUTHORITY                	30563	PO BOX 1386                             	GROVE                    	DELAWARE                 	OK	74344	PO BOX 1386                             	GROVE                    	DELAWARE                 	OK	74344	OK                                      	0	0	0	35	107	0	0	0	0	0	142	0	0	0	1288	1887	0	0	0	0	0	3175	0	31	4	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	24	1	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	28	1	0	0	142	75	0	1276	12	0	0	0	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1879	8	0	0	0	1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3155	20	0	0	0	3175	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0.4		DUANE BROWN                                                 	9187865171	4/20/1995	
19940323	94	323	BATH ELECTRIC GAS & WATER SYSTEMS                 	1168	"7-11 SOUTH AVE, PO BOX 310              "	BATH                     	STEUBEN                  	NY	14810	                                        	                         	                         	  	     	NY                                      	19	0	0	5	9	0	0	0	0	0	33	1209	0	0	39	498	0	0	42	0	0	1788	0	1	14	8	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1	5	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	9	0	0	33	70	0	414	824	6	4	0	1248	0	0	0	0	0	0	0	0	42	0	0	0	0	42	0	0	0	0	0	0	0	0	0	91	1	0	0	92	0	112	292	2	0	0	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	1207	9	4	0	1788	5	6	0	0	0	0	0	0	0	0	0	0	0	0	94		W. N. WRINKLE - DIRECOTR                                    	6077763072	4/20/1995	4/29/1996
19940324	94	324	"MARSHALL GAS DEPT, CITY OF                        "	12186	708 ARCHER AVENUE P.O. BOX 298          	MARSHALL                 	CLARK                    	IL	62441	                                        	                         	                         	  	     	IL                                      	0	0	0	48	18	0	0	0	0	0	66	0	0	0	1787	237	0	0	0	0	0	2024	0	28	5	15	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	9	15	0	0	66	120	0	1674	98	1	0	0	1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925	98	1	0	0	2024	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0		GEORGE Q. SMITH                                             	2178268087	4/20/1995	4/30/1996
19940325	94	325	"EQUALITY, VILLAGE OF                              "	4507	"CITY BUILDING, MAIN STREET              "	EQUALITY                 	GALLATIN                 	IL	62934	                                        	                         	                         	  	     	IL                                      	0	0	0	3	9	0	0	0	0	0	12	0	0	0	2	314	0	0	0	0	0	316	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	12	90	0	316	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	316	0	0	6	3	4	0	0	0	0	0	0	0	0	0	1		ED BRATCHER - OPERATOR                                      	6182725681	4/20/1995	
19940326	94	326	"COMMERCE GAS SYSTEM, CITY OF                      "	2644	P.O. BOX 348                            	COMMERCE                 	JACKSON                  	GA	30529	                                        	                         	                         	  	     	GA                                      	0	0	2	64	24	0	0	0	0	0	90	0	0	380	904	1370	0	0	0	0	0	2654	0	39	27	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	14	0	6	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	34	0	0	0	90	108	0	1271	12	1	0	0	1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739	1	0	0	0	740	0	448	0	0	0	0	448	0	0	0	0	0	0	0	0	182	0	0	0	0	182	0	0	0	0	0	0	0	0	2640	13	1	0	0	2654	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3.2		JIMMY HANCOCK                                               	7063353164	4/20/1995	
19940327	94	327	SAWYER GAS INC                                    	18148	8486 DEVOE STREET                       	JACKSONVILLE             	DUVAL                    	FL	32220	                                        	                         	                         	  	     	FL                                      	0	0	0	16	1	0	0	0	0	0	17	0	0	100	1083	223	0	0	0	0	0	1406	0	13	3	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	17	0	0	1141	0	0	0	0	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1406	0	0	0	0	1406	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2		MIKE TROWBRIDGE                                             	7818400	4/20/1995	4/23/1996
