RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19911714	1991	DEMA GAS CO INC	3285	P.O. BOX 820	PRESTONSBURG	FLOYD	KY	41653						KY	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	43	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	43	0	0	0	0	1	1	1	0	0	1	0	0	0	0	14		STEPHEN R. ALLEN	6068868040	5/20/1992	5/21/1992
19910335	1991	DEMING GAS SYSTEM	3280	309 SOUTH GOLD	DEMING	LUNA	NM	88030						NM	0	0	0	71	47	0	0	0	0	0	118	0	0	0	2816	1878	0	0	0	0	0	4694	0	37	34	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	11	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	45	0	0	0	118	40	0	0	2816	0	0	0	2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1878	0	0	0	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4694	0	0	0	4694	38	27	1	2	0	0	0	0	0	0	0	0	0	0	8	 WE ARE IN THE PROCESS OF REPLACING APPROXIMATELY 7 MILES OF STEEL MAINS WITHPE PLASTIC ON THE OLDER SECTION OF OUR GAS SYSTEM.  WE ARE CURRENTLY GETTINGOUR ANNUAL SURVEY UNDERWAY.	MICHAL RUDLOFF	5055468848	4/21/1992	5/21/1992
19910864	1991	"DENHAM SPRINGS GAS DEPT, CITY OF"	3295	P.O. BOX 1629	DENHAM SPRINGS		LA	70727						LA	0	0	0	89	28	2	0	0	0	0	119	0	0	0	2152	2821	0	0	0	0	0	4973	0	48	21	20	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	24	4	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	25	20	0	0	119	35	0	2065	90	0	0	0	2155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2799	19	0	0	0	2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4864	109	0	0	0	4973	0	2	4	3	0	0	0	0	0	0	7	31	12	0	1.7		ROGER HULL	5046678350	5/20/1992	5/21/1992
19911070	1991	"DENISON GAS SYSTEMS, CITY OF"	3297	P.O. BOX 125	DENISON	JACKSON	KS	66419						 	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	165	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	15	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	156	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		RONALD E. KRANZ	9139352245	5/20/1992	5/21/1992
19910226	1991	DENVER CITY GAS SYSTEM	3310	3RD & MAIN	DENVER CITY	YOAKUM	TX	79323	P. O. BOX 1539	DENVER CITY		TX	79323	TX	15	0	0	8	19	0	0	0	0	0	42	397	133	0	224	1102	0	0	0	0	0	1856	0	19	2	2	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	16	2	0	0	51	7	0	764	27	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041	24	0	0	0	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1805	51	0	0	0	1856	12	5	0	12	0	0	0	0	0	0	0	0	35	0	3.58		DALE BRADLEY	8065925426	4/21/1992	5/21/1992
19910220	1991	DEQUINCY GAS DEPARTMENT	3325	218 E. 4TH ST.	DEQUINCY	CALCASIEU	LA	70633						LA	0	0	0	38	3	0	0	0	0	0	41	0	0	0	1892	181	0	0	0	0	0	2073	0	33	5	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	5	0	0	0	41	0	0	1892	0	0	0	0	1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	170	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2073	0	0	0	0	2073	3	3	3	11	0	0	1	5	1	9	0	0	9	0	3		W.F. BERRY	3187862231	6/10/1992	
19911119	1991	DES ARC MUNICIPAL GAS CO	3330	ADMINISTRATION BLDG	DES ARC	PRAIRIE	AK	72040						ar	0	0	0	19	0	0	0	0	0	0	19	0	0	0	923	0	0	0	0	0	0	923	0	5	13	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	15	0	0	0	44	100	0	916	7	0	0	0	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057	7	0	0	0	1064	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11.4		BERNIE ROBERT	4174843252	5/20/1992	5/21/1992
19911478	1991	DESOTO PIPELINE CO INC	3925	2810 W. FRANK P.O. BOX 150306	LUFKIN	ANGELINA	TX	75901						TX	0	0	0	12	0	0	0	0	0	0	12	0	0	0	8	0	0	0	0	0	0	8	0	2	10	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	12	90	0	6	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1		JAMES ALBERTY	4096321440	5/20/1992	5/21/1992
19910183	1991	DETWEILERS PROPANE GAS SERVICE	3336	6651 15TH ST E	SARASOTA	MANATEE	FL	34243						 	0	0	0	3	0	0	0	0	0	0	3	0	0	0	135	0	0	0	0	0	0	135	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	10	0	135	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5		KEN R DETWEITER	8137552651	4/21/1992	5/21/1992
19910960	1991	DEVALLS BLUFF GAS SYSTEM	3339	"CITY HALL - MAIN STREET, P.O. BOX 297"	DEVALLS BLUFF	PRAIRIE	AK	72041						ar	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	240	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	16	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	3	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	3	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9		ANTHONY CRESTON	5018351654	5/20/1992	5/21/1992
19911469	1991	"DEVINE GAS SYSTEM, CITY OF"	3340	303 S. TEEL DRIVE	DEVINE	MEDINA	TX	78016						 	0	0	0	7	29	0	0	0	0	0	36	0	0	0	0	1220	0	0	0	0	0	1220	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	25	2	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	7	0	0	36	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	1191	24	0	0	0	1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1193	27	0	0	0	1220	0	2	1	0	0	4	0	0	0	0	1	0	1	0	1.2		MARSHALL O. DAVIS	5126632804	5/20/1992	5/21/1992
19911791	1991	"DILLEY GAS SYSTEM, CITY OF"	3410	BOX 230	DILLEY		TX	78017						TX	0	0	0	17	2	0	0	0	0	0	19	0	0	0	802	50	0	0	0	0	0	852	0	12	5	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	19	20	0	802	0	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	50	1	0	0	853	0	0	0	0	0	0	0	0	0	42	0	0	0	0	8		IGNACIO CORTEZ	9651624	6/10/1992	8/17/1992
19910005	1991	"DIVERNON GAS DEPT, VILLAGE OF"	3420	221 SOUTH SECOND ST BOX 110	DIVERNON	SANGAMON	IL	62530						IL	0	0	0	12	9	0	0	0	0	0	21	0	0	0	502	185	0	0	0	0	0	687	0	3	8	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	1	0	0	21	75	0	492	10	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	10	0	0	0	687	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1		"JACK H. ENLOE, P.E., - GAS ENGINEER"	6186561235	4/21/1992	5/21/1992
19910878	1991	DIXIE GAS CO INC	3440	101 APPLE STREET	NORCO	ST. CHARLES PARISH	LA	70079	P.O. BOX 557	NROC	ST. CHARLES PARISH	LA	70079	LA	0	20	0	91	98	0	0	0	0	0	209	0	905	0	1144	5550	0	0	0	0	0	7599	0	111	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	7	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	7	0	0	0	209	25	0	2049	0	0	0	0	2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5469	81	0	0	0	5550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7518	81	0	0	0	7599	90	40	8	22	0	0	0	2	0	0	1	0	31	0	2.7		DANIEL T. WAGUESPACK	5047642311	5/20/1992	5/21/1992
19911603	1991	DIXIE UTILITIES INC	3450	1620 HWY 11 NORIH	PICAYUNE		MS	39466						MS	0	0	0	5	2	0	0	0	0	0	7	0	0	0	151	24	0	0	0	0	0	175	0	1	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	8	0	0	151	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		NICHOLAS L SMITH	6017986170	6/30/1992	
19911403	1991	"DOERUN, CITY OF"	3460	P.O. BOX 37	DOERUN	COLQUITT	GA	31744						GA	0	0	0	11	0	0	0	0	0	0	11	0	0	0	342	65	0	0	0	0	0	407	0	8	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	11	100	0	342	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	407	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3.7		VICTORIA A. AUMAN	4049626688	5/20/1992	5/21/1992
19910986	1991	"DONALDSONVILLE, CITY OF"	3470	609 RAILROAD AVENUE	DONALDSONVILLE	ASCENSION	LA	70346						LA	0	0	0	5	5	47	0	0	0	0	57	0	0	0	285	673	264	0	2000	0	0	3222	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	4	0	0	47	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	0	0	57	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	2000	0	0	549	0	0	0	549	0	0	0	0	0	0	0	0	673	0	0	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2673	549	0	0	0	3222	4	10	7	19	1	1	0	0	0	0	2	23	4	0	6		JAMES KRAMER	5044734247	5/20/1992	5/21/1992
19910425	1991	"DONALSONVILLE GAS SYSTEM, CITY OF"	3480	P O BOX 308	DONALSONVILLE	SEMINOLE	GA	31745						GA	0	18	0	0	0	0	0	0	0	0	18	144	0	256	0	33	0	0	0	0	0	433	0	13	3	2	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	2	0	0	18	60	0	390	7	3	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	2	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	9	3	0	0	433	0	1	0	0	0	2	0	0	0	0	0	0	0	0			WILLIAM HAYS	9122266569	4/21/1992	5/21/1992
19911799	1991	"DORA GAS BOARD, TOWN OF"	3490	DORA MUNICIPAL BUILDING	P.O. BOX 367	DORA	AL	35062						 	0	0	0	20	8	0	0	0	0	0	28	0	0	0	651	101	0	0	0	0	0	752	0	16	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	6	0	0	28	75	0	640	0	11	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	0	11	0	0	752	1	6	0	0	0	0	0	0	0	0	0	0	0	0	4.7		ROD ROBERTS	2056483211	6/10/1992	
19910118	1991	"DOUGLAS GAS DEPT, CITY OF"	3510	PO BOX 470	DOUGLAS	COFFEE	GA	31533						GA	0	0	0	79	2	0	0	0	0	0	81	0	0	0	1526	330	0	0	0	0	0	1856	0	0	79	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	81	0	0	1462	64	0	0	0	1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	1	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1791	65	0	0	0	1856	0	6	0	0	0	0	0	0	0	38	0	0	0	0	0		"BILLY HERSEY, SUPERINTENDENT"	9123843302	6/3/1992	6/3/1992
19910222	1991	DOW CHEMICAL -  MICHIGAN DIVISION	3531	702 BUILDING	MIDLAND	MIDLAND	MI	48667						 	0	0	0	4	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	2	0	0	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	4	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0			THOMAS M YEOMAN - SR OPER FOREMAN	5176364681	4/21/1992	5/21/1992
19910778	1991	DRAKESBORO NATURAL GAS CO	3538	"HWY 176, P.O. BOX 129"	DRAKESBORO	MUHLENBERG	KY	42337						KY	0	0	22	3	0	0	0	0	0	0	25	0	0	575	46	0	0	0	0	0	0	621	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	575	0	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621	0	0	0	0	621	17	8	0	0	0	0	0	0	0	0	0	0	23	0	7		EDDIE BRAKE	5024768966	4/30/1992	5/21/1992
19910267	1991	DRUMRIGHT GAS AUTH	3550	122 W BROADWAY	DRUMRIGHT	CREEK	OK	74030						 	0	0	35	0	6	0	0	0	0	0	41	0	0	0	1481	0	0	0	0	0	0	1481	0	0	24	11	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24	11	0	0	41	0	0	0	1481	0	0	0	1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	42	0	0	5		VIRGIL L. ANDERSON MANAGER	9183522120	6/3/1992	6/3/1992
19910373	1991	"DUBLIN, CITY OF"	3560	P O BOX 690	DUBLIN	LAURENS	GA	31021						GA	0	0	0	133	0	58	0	0	0	0	191	0	0	1324	254	2520	0	0	0	0	0	4098	0	34	10	74	15	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	11	0	0	0	58	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	21	74	15	0	210	75	0	1574	4	0	0	0	1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2520	0	0	0	0	2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4098	4	0	0	0	4102	1	0	0	0	3	5	0	2	11	1	0	0	0	0	0.4		EARL BLACKSTOCK	9122775048	4/21/1992	5/21/1992
19910965	1991	"DUCK HILL GAS SYSTEM, TOWN OF"	3580	P.O. BOX 368	DUCK HILL	MONTGOMERY	MS	38925						MS	0	0	0	27	1	0	0	0	0	0	28	0	0	0	460	129	0	0	0	0	0	589	0	17	10	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	28	100	0	455	4	1	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	4	1	0	0	589	0	0	2	1	0	0	0	0	1	7	0	0	0	0	5		CHARLES D. HENRY	6015657200	5/20/1992	5/21/1992
19910882	1991	DULUTH DEPT OF WATER & GAS	3590	414 WEST 1 STREET	DULUTH	ST. LOUIS	MN	55802						MN	0	8	0	75	330	1	0	0	0	0	414	20	0	0	531	14583	0	0	12	0	0	15146	0	9	13	36	13	12	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	277	50	3	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	64	39	13	12	414	57	20	377	101	50	3	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14442	138	3	0	0	14583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	14819	239	53	3	0	15134	0	0	27	54	1	1	0	1	0	5	11	8	2	0	0.53	" AT THE END OF 1992, IT IS EXPECTED THAT ALL CAST IRON GAS MAIN WILL BE GONE FROM THIS DISTRIBUTION SYSTEM."	DONALD NELSON	7233381	5/20/1992	5/21/1992
19910026	1991	"DUMAS, CITY OF"	3600	124 W 6TH BIX 438	DUMAS	MOORE	TX	79029						TX	1	31	0	0	34	0	0	0	0	0	66	634	0	4210	0	0	0	0	0	0	0	4844	0	12	8	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	32	6	1	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	16	2	0	0	66	14	0	3542	0	0	0	0	3542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4844	0	0	0	0	4844	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1.06		JACK BRASWELL	8069354101	4/21/1992	5/21/1992
